"Iteration","CLift","CDrag","CSideForce","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Linear_Solver_Iterations","CFL_Number","Time(min)"
           0, 1.1346122131, 0.6592048014, 0.0000000000, 0.0000000000, 0.0000000000, 0.3311513194, 0.5160167434, 1.2064918421, 0.0000000000, 1.7211831751, -4.5127949037, -5.7987202356, -6.7095764741, -3.9685581070, 0.0000000000, 5.0000000000, 5.0000000000, 0.0039000000
           1, 0.3531964806, 0.0005049114, 0.0000000000, 0.0000000000, 0.0000000000, -0.0248866517, -0.0425426753, 0.3506253408, 0.0000000000, 699.5217262558, -4.5205524524, -4.9893083229, -4.7617142462, -3.9706788351, 0.0000000000, 5.0000000000, 5.0000000000, 0.0088500000
           2, 0.4028876231, 0.0826163850, 0.0000000000, 0.0000000000, 0.0000000000, -0.0069443337, 0.0329009249, 0.4099529644, 0.0000000000, 4.8766067789, -4.9684980244, -5.3029586322, -5.0209741145, -4.4198037804, 0.0000000000, 5.0000000000, 5.0000000000, 0.0132666667
           3, 0.3758292806, 0.0459872524, 0.0000000000, 0.0000000000, 0.0000000000, -0.0280200400, -0.0001575973, 0.3786323423, 0.0000000000, 8.1724665252, -5.3916347657, -5.5726230943, -5.4102716815, -4.8553378879, 0.0000000000, 5.0000000000, 5.0000000000, 0.0169000000
           4, 0.4148677688, 0.0458945411, 0.0000000000, 0.0000000000, 0.0000000000, -0.0167255631, -0.0050072124, 0.4173685449, 0.0000000000, 9.0395885601, -5.7536303629, -5.8045202418, -5.6885678502, -5.2119282105, 0.0000000000, 5.0000000000, 5.0000000000, 0.0208000000
           5, 0.4522611991, 0.0458572451, 0.0000000000, 0.0000000000, 0.0000000000, -0.0111812762, -0.0096013433, 0.4544787051, 0.0000000000, 9.8623717721, -5.9442241804, -5.8985668915, -5.7975251453, -5.4072621921, 0.0000000000, 5.0000000000, 5.0000000000, 0.0247000000
           6, 0.4956991034, 0.0487005486, 0.0000000000, 0.0000000000, 0.0000000000, -0.0024677169, -0.0120729821, 0.4979393413, 0.0000000000, 10.1785116887, -6.1380781163, -5.9569455582, -5.8555343576, -5.6092262056, 0.0000000000, 5.0000000000, 5.0000000000, 0.0288666667
           7, 0.5358755249, 0.0514242743, 0.0000000000, 0.0000000000, 0.0000000000, 0.0047741566, -0.0142658328, 0.5381482325, 0.0000000000, 10.4206725658, -6.2093161906, -5.9705164230, -5.8752331740, -5.6779901484, 0.0000000000, 5.0000000000, 5.0000000000, 0.0327666667
           8, 0.5734430402, 0.0538967685, 0.0000000000, 0.0000000000, 0.0000000000, 0.0112813652, -0.0163900966, 0.5757370465, 0.0000000000, 10.6396553324, -6.2507165136, -5.9725880234, -5.8872083061, -5.7192445020, 0.0000000000, 5.0000000000, 5.0000000000, 0.0366666667
           9, 0.6077967728, 0.0557521757, 0.0000000000, 0.0000000000, 0.0000000000, 0.0166104285, -0.0187351862, 0.6100608289, 0.0000000000, 10.9017588144, -6.2699168084, -5.9717004991, -5.8973312754, -5.7374701756, 0.0000000000, 5.0000000000, 5.0000000000, 0.0403000000
          10, 0.6386254559, 0.0570530876, 0.0000000000, 0.0000000000, 0.0000000000, 0.0208065874, -0.0212010425, 0.6408182609, 0.0000000000, 11.1935301482, -6.2823416396, -5.9708331248, -5.9071241709, -5.7491481175, 0.0000000000, 5.0000000000, 5.0000000000, 0.0447333333
          11, 0.6656737472, 0.0577725814, 0.0000000000, 0.0000000000, 0.0000000000, 0.0238505293, -0.0237832691, 0.6677526226, 0.0000000000, 11.5223126779, -6.2935331204, -5.9710658007, -5.9166390170, -5.7599617266, 0.0000000000, 5.0000000000, 5.0000000000, 0.0483666667
          12, 0.6889660391, 0.0579145548, 0.0000000000, 0.0000000000, 0.0000000000, 0.0258132277, -0.0264809703, 0.6908885995, 0.0000000000, 11.8962502842, -6.3034945038, -5.9727549285, -5.9256973299, -5.7698263420, 0.0000000000, 5.0000000000, 5.0000000000, 0.0522666667
          13, 0.7086482414, 0.0575018181, 0.0000000000, 0.0000000000, 0.0000000000, 0.0267884842, -0.0292892876, 0.7103737937, 0.0000000000, 12.3239275641, -6.3116393821, -5.9757393663, -5.9339686815, -5.7780256840, 0.0000000000, 5.0000000000, 5.0000000000, 0.0561666667
          14, 0.7249304413, 0.0565872722, 0.0000000000, 0.0000000000, 0.0000000000, 0.0268917321, -0.0321813177, 0.7264231734, 0.0000000000, 12.8108391455, -6.3179523166, -5.9796812083, -5.9411095891, -5.7844839266, 0.0000000000, 5.0000000000, 5.0000000000, 0.0603333333
          15, 0.7380541564, 0.0552288482, 0.0000000000, 0.0000000000, 0.0000000000, 0.0262490232, -0.0351289947, 0.7392835161, 0.0000000000, 13.3635623395, -6.3227030987, -5.9842155102, -5.9468665674, -5.7894279535, 0.0000000000, 5.0000000000, 5.0000000000, 0.0642333333
          16, 0.7483364733, 0.0534936016, 0.0000000000, 0.0000000000, 0.0000000000, 0.0249911879, -0.0381044062, 0.7492777168, 0.0000000000, 13.9892706982, -6.3260333973, -5.9889474024, -5.9511142188, -5.7929522157, 0.0000000000, 5.0000000000, 5.0000000000, 0.0678666667
          17, 0.7561163640, 0.0514517604, 0.0000000000, 0.0000000000, 0.0000000000, 0.0232492924, -0.0410791581, 0.7567507795, 0.0000000000, 14.6956364312, -6.3281294106, -5.9934548214, -5.9538474627, -5.7952099957, 0.0000000000, 5.0000000000, 5.0000000000, 0.0717666667
          18, 0.7617430798, 0.0491724662, 0.0000000000, 0.0000000000, 0.0000000000, 0.0211539310, -0.0440271869, 0.7620577785, 0.0000000000, 15.4912522876, -6.3293185533, -5.9973401997, -5.9551661189, -5.7965133594, 0.0000000000, 5.0000000000, 5.0000000000, 0.0756666667
          19, 0.7655813386, 0.0467236225, 0.0000000000, 0.0000000000, 0.0000000000, 0.0188311423, -0.0469255434, 0.7655689886, 0.0000000000, 16.3853164262, -6.3300023195, -6.0002846525, -5.9552402896, -5.7972586916, 0.0000000000, 5.0000000000, 5.0000000000, 0.0798333333
          20, 0.7679911397, 0.0441780061, 0.0000000000, 0.0000000000, 0.0000000000, 0.0163903051, -0.0497458660, 0.7676505948, 0.0000000000, 17.3840154189, -6.3305655164, -6.0020990936, -5.9542942699, -5.7978324832, 0.0000000000, 5.0000000000, 5.0000000000, 0.0839833333
          21, 0.7693082616, 0.0416005836, 0.0000000000, 0.0000000000, 0.0000000000, 0.0139335891, -0.0524645935, 0.7686437902, 0.0000000000, 18.4927276173, -6.3313728449, -6.0027468826, -5.9525741843, -5.7986086424, 0.0000000000, 5.0000000000, 5.0000000000, 0.0881500000
          22, 0.7698508227, 0.0390481875, 0.0000000000, 0.0000000000, 0.0000000000, 0.0115494304, -0.0550640860, 0.7688712484, 0.0000000000, 19.7154047814, -6.3326868532, -6.0023407556, -5.9503251116, -5.7998596209, 0.0000000000, 5.0000000000, 5.0000000000, 0.0920500000
          23, 0.7699090378, 0.0365726341, 0.0000000000, 0.0000000000, 0.0000000000, 0.0093104061, -0.0575282817, 0.7686273355, 0.0000000000, 21.0515063385, -6.3346843869, -6.0011179993, -5.9477734163, -5.8017755332, 0.0000000000, 5.0000000000, 5.0000000000, 0.0962000000
          24, 0.7697381488, 0.0342152439, 0.0000000000, 0.0000000000, 0.0000000000, 0.0072745612, -0.0598472741, 0.7681704267, 0.0000000000, 22.4969358873, -6.3374351428, -5.9994016685, -5.9451182386, -5.8044384612, 0.0000000000, 5.0000000000, 5.0000000000, 0.1001000000
          25, 0.7695558439, 0.0320076374, 0.0000000000, 0.0000000000, 0.0000000000, 0.0054860090, -0.0620162081, 0.7677204411, 0.0000000000, 24.0428818161, -6.3409151407, -5.9975526792, -5.9425268642, -5.8078362237, 0.0000000000, 5.0000000000, 5.0000000000, 0.1040000000
          26, 0.7695428710, 0.0299744581, 0.0000000000, 0.0000000000, 0.0000000000, 0.0039730963, -0.0640326514, 0.7674597826, 0.0000000000, 25.6732871898, -6.3450315424, -5.9959265403, -5.9401350003, -5.8118865162, 0.0000000000, 5.0000000000, 5.0000000000, 0.1076500000
          27, 0.7698376153, 0.0281319512, 0.0000000000, 0.0000000000, 0.0000000000, 0.0027509200, -0.0658973448, 0.7675277849, 0.0000000000, 27.3652406436, -6.3496138119, -5.9948392521, -5.9380487544, -5.8164269756, 0.0000000000, 5.0000000000, 5.0000000000, 0.1115500000
          28, 0.7705429480, 0.0264892795, 0.0000000000, 0.0000000000, 0.0000000000, 0.0018218426, -0.0676137307, 0.7680276688, 0.0000000000, 29.0888601905, -6.3544726092, -5.9945461958, -5.9363476574, -5.8212734372, 0.0000000000, 5.0000000000, 5.0000000000, 0.1154500000
          29, 0.7717188256, 0.0250466211, 0.0000000000, 0.0000000000, 0.0000000000, 0.0011778027, -0.0691889391, 0.7690189658, 0.0000000000, 30.8112947120, -6.3594010344, -5.9952294491, -5.9350880380, -5.8262202708, 0.0000000000, 5.0000000000, 5.0000000000, 0.1193500000
          30, 0.7733991152, 0.0237991543, 0.0000000000, 0.0000000000, 0.0000000000, 0.0008011510, -0.0706318834, 0.7705347028, 0.0000000000, 32.4969159084, -6.3642117989, -5.9969942935, -5.9343054813, -5.8310777242, 0.0000000000, 5.0000000000, 5.0000000000, 0.1232500000
          31, 0.7755821762, 0.0227395077, 0.0000000000, 0.0000000000, 0.0000000000, 0.0006652644, -0.0719496797, 0.7725723532, 0.0000000000, 34.1072544786, -6.3687602439, -5.9998720687, -5.9340175913, -5.8356952364, 0.0000000000, 5.0000000000, 5.0000000000, 0.1271500000
          32, 0.7782364174, 0.0218485300, 0.0000000000, 0.0000000000, 0.0000000000, 0.0007417456, -0.0731574869, 0.7750982272, 0.0000000000, 35.6196237669, -6.3729735404, -6.0038257628, -5.9342261552, -5.8399905561, 0.0000000000, 5.0000000000, 5.0000000000, 0.1307833333
          33, 0.7813123504, 0.0211079221, 0.0000000000, 0.0000000000, 0.0000000000, 0.0009947445, -0.0742674363, 0.7780609753, 0.0000000000, 37.0151238568, -6.3768369326, -6.0087591391, -5.9349202021, -5.8439378085, 0.0000000000, 5.0000000000, 5.0000000000, 0.1346833333
          34, 0.7847430569, 0.0204996156, 0.0000000000, 0.0000000000, 0.0000000000, 0.0013863165, -0.0752893065, 0.7813919758, 0.0000000000, 38.2808668737, -6.3804156961, -6.0145273601, -5.9360761833, -5.8475910218, 0.0000000000, 5.0000000000, 5.0000000000, 0.1385833333
          35, 0.7884470604, 0.0200004117, 0.0000000000, 0.0000000000, 0.0000000000, 0.0018793808, -0.0762361939, 0.7850075326, 0.0000000000, 39.4215415001, -6.3838347480, -6.0209502001, -5.9376616544, -5.8510645603, 0.0000000000, 5.0000000000, 5.0000000000, 0.1424833333
          36, 0.7923376428, 0.0195893867, 0.0000000000, 0.0000000000, 0.0000000000, 0.0024360268, -0.0771182979, 0.7888190238, 0.0000000000, 40.4472919129, -6.3872521849, -6.0278274214, -5.9396371177, -5.8545085587, 0.0000000000, 5.0000000000, 5.0000000000, 0.1466500000
          37, 0.7963229818, 0.0192450682, 0.0000000000, 0.0000000000, 0.0000000000, 0.0030209692, -0.0779457406, 0.7927326949, 0.0000000000, 41.3780286771, -6.3908434666, -6.0349547716, -5.9419579906, -5.8580934663, 0.0000000000, 5.0000000000, 5.0000000000, 0.1505500000
          38, 0.8003109386, 0.0189464302, 0.0000000000, 0.0000000000, 0.0000000000, 0.0036023670, -0.0787281622, 0.7966545313, 0.0000000000, 42.2407245027, -6.3947745105, -6.0421415191, -5.9445773697, -5.8619832989, 0.0000000000, 5.0000000000, 5.0000000000, 0.1541833333
