"Iteration","CLift","CDrag","CSideForce","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Linear_Solver_Iterations","CFL_Number","Time(min)"
           0, 2.0370072059, 0.9752891035, 0.0000000000, 0.0000000000, 0.0000000000, 0.5138963514, 0.4920655882, 2.2041911553, 0.0000000000, 2.0886188503, -4.3309782511, -5.6249303599, -6.2615662597, -3.7867414544, 0.0000000000, 5.0000000000, 5.0000000000, 0.0039000000
           1, 0.5736577334, 0.0802884786, 0.0000000000, 0.0000000000, 0.0000000000, -0.0352691923, -0.0508142219, 0.5770159007, 0.0000000000, 7.1449570776, -4.3304958547, -4.8073063762, -4.5587312687, -3.7806298556, 0.0000000000, 5.0000000000, 5.0000000000, 0.0093500000
           2, 0.6739987699, 0.1687686803, 0.0000000000, 0.0000000000, 0.0000000000, -0.0224477292, 0.0128264160, 0.6946889177, 0.0000000000, 3.9936246995, -4.7742736673, -5.1181542173, -4.8201002558, -4.2256215080, 0.0000000000, 5.0000000000, 5.0000000000, 0.0132500000
           3, 0.6222515396, 0.1206836554, 0.0000000000, 0.0000000000, 0.0000000000, -0.0489398695, -0.0223855988, 0.6334511884, 0.0000000000, 5.1560547923, -5.2063287355, -5.3783851342, -5.2054152222, -4.6703642756, 0.0000000000, 5.0000000000, 5.0000000000, 0.0174166667
           4, 0.6947082438, 0.1286772227, 0.0000000000, 0.0000000000, 0.0000000000, -0.0299806754, -0.0308961181, 0.7058489934, 0.0000000000, 5.3988439389, -5.5578886441, -5.5916059784, -5.4665892038, -5.0164652770, 0.0000000000, 5.0000000000, 5.0000000000, 0.0215666667
           5, 0.7595228032, 0.1355724891, 0.0000000000, 0.0000000000, 0.0000000000, -0.0190788189, -0.0387576804, 0.7705534573, 0.0000000000, 5.6023372310, -5.7412296395, -5.6752799156, -5.5637862360, -5.2041452543, 0.0000000000, 5.0000000000, 5.0000000000, 0.0252166667
           6, 0.8361389052, 0.1470058159, 0.0000000000, 0.0000000000, 0.0000000000, -0.0037514083, -0.0448522619, 0.8477778325, 0.0000000000, 5.6877947314, -5.9117841379, -5.7218632101, -5.6123183127, -5.3815475704, 0.0000000000, 5.0000000000, 5.0000000000, 0.0293666667
           7, 0.9074730346, 0.1572029380, 0.0000000000, 0.0000000000, 0.0000000000, 0.0096301617, -0.0509631790, 0.9195775262, 0.0000000000, 5.7726213394, -5.9733796825, -5.7320259242, -5.6296106359, -5.4414909833, 0.0000000000, 5.0000000000, 5.0000000000, 0.0332666667
           8, 0.9740207451, 0.1660430275, 0.0000000000, 0.0000000000, 0.0000000000, 0.0217214248, -0.0573196381, 0.9864082106, 0.0000000000, 5.8660743523, -6.0109233944, -5.7324190674, -5.6407499612, -5.4785130490, 0.0000000000, 5.0000000000, 5.0000000000, 0.0371666667
           9, 1.0345789499, 0.1729295973, 0.0000000000, 0.0000000000, 0.0000000000, 0.0318041126, -0.0642322026, 1.0469634537, 0.0000000000, 5.9826597984, -6.0274763099, -5.7310956330, -5.6509479153, -5.4936928526, 0.0000000000, 5.0000000000, 5.0000000000, 0.0410666667
          10, 1.0887303672, 0.1779157584, 0.0000000000, 0.0000000000, 0.0000000000, 0.0399614513, -0.0715552549, 1.1008486159, 0.0000000000, 6.1193588293, -6.0380719583, -5.7299368462, -5.6610165088, -5.5034076200, 0.0000000000, 5.0000000000, 5.0000000000, 0.0449666667
          11, 1.1360561261, 0.1809612824, 0.0000000000, 0.0000000000, 0.0000000000, 0.0461919857, -0.0792337669, 1.1476465124, 0.0000000000, 6.2778960850, -6.0478295737, -5.7298280070, -5.6707837808, -5.5127731793, 0.0000000000, 5.0000000000, 5.0000000000, 0.0488666667
          12, 1.1766197270, 0.1821273901, 0.0000000000, 0.0000000000, 0.0000000000, 0.0506084855, -0.0872223713, 1.1874327880, 0.0000000000, 6.4604216122, -6.0568428301, -5.7311465061, -5.6800404152, -5.5216688405, 0.0000000000, 5.0000000000, 5.0000000000, 0.0530333333
          13, 1.2107176208, 0.1815526633, 0.0000000000, 0.0000000000, 0.0000000000, 0.0533549697, -0.0954527250, 1.2205274697, 0.0000000000, 6.6686855430, -6.0645995843, -5.7337794400, -5.6884818998, -5.5294331119, 0.0000000000, 5.0000000000, 5.0000000000, 0.0566666667
          14, 1.2386777615, 0.1793766405, 0.0000000000, 0.0000000000, 0.0000000000, 0.0546266825, -0.1038626396, 1.2472814951, 0.0000000000, 6.9054574662, -6.0712236732, -5.7374625839, -5.6958002835, -5.5361451176, 0.0000000000, 5.0000000000, 5.0000000000, 0.0605666667
          15, 1.2609946850, 0.1758117149, 0.0000000000, 0.0000000000, 0.0000000000, 0.0546158007, -0.1123564119, 1.2682245036, 0.0000000000, 7.1724155914, -6.0768524243, -5.7418964255, -5.7017653131, -5.5419122602, 0.0000000000, 5.0000000000, 5.0000000000, 0.0647333333
          16, 1.2781725654, 0.1710596610, 0.0000000000, 0.0000000000, 0.0000000000, 0.0535323017, -0.1208508532, 1.2838931365, 0.0000000000, 7.4720863917, -6.0815883658, -5.7467419940, -5.7062728348, -5.5468087430, 0.0000000000, 5.0000000000, 5.0000000000, 0.0689000000
          17, 1.2908174156, 0.1653316966, 0.0000000000, 0.0000000000, 0.0000000000, 0.0515839981, -0.1292764827, 1.2949253883, 0.0000000000, 7.8074406903, -6.0854324494, -5.7516066010, -5.7093212684, -5.5508117511, 0.0000000000, 5.0000000000, 5.0000000000, 0.0728000000
          18, 1.2995820040, 0.1588663648, 0.0000000000, 0.0000000000, 0.0000000000, 0.0489731050, -0.1375477118, 1.3020109577, 0.0000000000, 8.1803470816, -6.0885471607, -5.7560939926, -5.7109919767, -5.5540734305, 0.0000000000, 5.0000000000, 5.0000000000, 0.0769500000
          19, 1.3050696915, 0.1518763856, 0.0000000000, 0.0000000000, 0.0000000000, 0.0458959651, -0.1455929994, 1.3057855929, 0.0000000000, 8.5929730701, -6.0911274893, -5.7598687559, -5.7114370843, -5.5567830992, 0.0000000000, 5.0000000000, 5.0000000000, 0.0808500000
          20, 1.3079190835, 0.1445724614, 0.0000000000, 0.0000000000, 0.0000000000, 0.0425327705, -0.1533506983, 1.3069189298, 0.0000000000, 9.0468065015, -6.0933575635, -5.7626802303, -5.7108446203, -5.5591214280, 0.0000000000, 5.0000000000, 5.0000000000, 0.0847500000
          21, 1.3087219537, 0.1371472474, 0.0000000000, 0.0000000000, 0.0000000000, 0.0390425406, -0.1607662110, 1.3060309127, 0.0000000000, 9.5424587717, -6.0954319375, -5.7644039656, -5.7094236501, -5.5612834424, 0.0000000000, 5.0000000000, 5.0000000000, 0.0886500000
