"Iteration","CLift","CDrag","CSideForce","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Linear_Solver_Iterations","CFL_Number","Time(min)"
          20, -0.1492632710, 0.0091521495, 0.0000000000, 0.0000000000, 0.0000000000, -0.0044705945, 0.0039373613, -0.1494917492, 0.0000000000, -16.3090944068, -6.8390424544, -6.4893001242, -6.4404263164, -6.3197032674, 0.0000000000, 5.0000000000, 5.0000000000, 0.0821666667
          21, -0.1498307075, 0.0086234678, 0.0000000000, 0.0000000000, 0.0000000000, -0.0043478941, 0.0033891983, -0.1500403894, 0.0000000000, -17.3747628729, -6.8469313443, -6.4937743778, -6.4418505656, -6.3273275935, 0.0000000000, 5.0000000000, 5.0000000000, 0.0863166667
          22, -0.1502915364, 0.0081103161, 0.0000000000, 0.0000000000, 0.0000000000, -0.0042607082, 0.0028602766, -0.1504830288, 0.0000000000, -18.5309097712, -6.8552036075, -6.4981352586, -6.4431868722, -6.3353690338, 0.0000000000, 5.0000000000, 5.0000000000, 0.0899666667
          23, -0.1507198513, 0.0076214723, 0.0000000000, 0.0000000000, 0.0000000000, -0.0042146333, 0.0023567825, -0.1508940224, 0.0000000000, -19.7756871500, -6.8637052334, -6.5023499538, -6.4444951028, -6.3436911879, 0.0000000000, 5.0000000000, 5.0000000000, 0.0938666667
          24, -0.1511783451, 0.0071634441, 0.0000000000, 0.0000000000, 0.0000000000, -0.0042125869, 0.0018830322, -0.1513362520, 0.0000000000, -21.1041423866, -6.8722177263, -6.5064086840, -6.4457966609, -6.3520892185, 0.0000000000, 5.0000000000, 5.0000000000, 0.0977666667
          25, -0.1517169456, 0.0067422948, 0.0000000000, 0.0000000000, 0.0000000000, -0.0042543722, 0.0014433425, -0.1518598264, 0.0000000000, -22.5022712782, -6.8805266715, -6.5103245026, -6.4470892992, -6.3603513526, 0.0000000000, 5.0000000000, 5.0000000000, 0.1019166667
          26, -0.1523716305, 0.0063623598, 0.0000000000, 0.0000000000, 0.0000000000, -0.0043376395, 0.0010407908, -0.1525008530, 0.0000000000, -23.9489177198, -6.8883875120, -6.5141329454, -6.4483574102, -6.3682290750, 0.0000000000, 5.0000000000, 5.0000000000, 0.1058166667
          27, -0.1531654644, 0.0060259516, 0.0000000000, 0.0000000000, 0.0000000000, -0.0044581393, 0.0006768831, -0.1532824628, 0.0000000000, -25.4176394106, -6.8955900636, -6.5178801058, -6.4495831885, -6.3754978815, 0.0000000000, 5.0000000000, 5.0000000000, 0.1094666667
          28, -0.1541107779, 0.0057347533, 0.0000000000, 0.0000000000, 0.0000000000, -0.0046100335, 0.0003528712, -0.1542170378, 0.0000000000, -26.8731314164, -6.9019709418, -6.5216174382, -6.4507549413, -6.3819722244, 0.0000000000, 5.0000000000, 5.0000000000, 0.1133666667
          29, -0.1552077232, 0.0054882654, 0.0000000000, 0.0000000000, 0.0000000000, -0.0047865810, 0.0000682507, -0.1553047126, 0.0000000000, -28.2799229968, -6.9074395592, -6.5253959361, -6.4518730869, -6.3875347239, 0.0000000000, 5.0000000000, 5.0000000000, 0.1172666667
          30, -0.1564484462, 0.0052855190, 0.0000000000, 0.0000000000, 0.0000000000, -0.0049802978, -0.0001776729, -0.1565376040, 0.0000000000, -29.5994484049, -6.9119933367, -6.5292582285, -6.4529542904, -6.3921544933, 0.0000000000, 5.0000000000, 5.0000000000, 0.1211666667
          31, -0.1578170206, 0.0051242014, 0.0000000000, 0.0000000000, 0.0000000000, -0.0051834444, -0.0003866547, -0.1578997148, 0.0000000000, -30.7983642275, -6.9157118900, -6.5332363997, -6.4540297833, -6.3958865481, 0.0000000000, 5.0000000000, 5.0000000000, 0.1248000000
          32, -0.1592914026, 0.0050013684, 0.0000000000, 0.0000000000, 0.0000000000, -0.0053884285, -0.0005608681, -0.1593689119, 0.0000000000, -31.8495637939, -6.9187543481, -6.5373493616, -6.4551441496, -6.3988727188, 0.0000000000, 5.0000000000, 5.0000000000, 0.1287000000
          33, -0.1608449771, 0.0049132607, 0.0000000000, 0.0000000000, 0.0000000000, -0.0055880577, -0.0007031411, -0.1609184650, 0.0000000000, -32.7369107724, -6.9213351026, -6.5416028823, -6.4563506976, -6.4013185731, 0.0000000000, 5.0000000000, 5.0000000000, 0.1326000000
          34, -0.1624482375, 0.0048556488, 0.0000000000, 0.0000000000, 0.0000000000, -0.0057758092, -0.0008166709, -0.1625187381, 0.0000000000, -33.4555166256, -6.9236995910, -6.5459920490, -6.4577069194, -6.4034698969, 0.0000000000, 5.0000000000, 5.0000000000, 0.1367666667
          35, -0.1640702327, 0.0048239507, 0.0000000000, 0.0000000000, 0.0000000000, -0.0059460490, -0.0009049564, -0.1641386390, 0.0000000000, -34.0115896785, -6.9260987362, -6.5505046880, -6.4592692564, -6.4055857941, 0.0000000000, 5.0000000000, 5.0000000000, 0.1404000000
          36, -0.1656799882, 0.0048133931, 0.0000000000, 0.0000000000, 0.0000000000, -0.0060941632, -0.0009716873, -0.1657470454, 0.0000000000, -34.4206230253, -6.9287663233, -6.5551255644, -6.4610884887, -6.4079141413, 0.0000000000, 5.0000000000, 5.0000000000, 0.1443000000
