"Iteration","CLift","CDrag","CSideForce","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Linear_Solver_Iterations","CFL_Number","Time(min)"
           0, 0.0237584697, 0.5315383375, 0.0000000000, 0.0000000000, 0.0000000000, 0.1157713536, 0.5315383375, 0.0237584697, 0.0000000000, 0.0446975656, -4.7154604412, -5.9981364829, -16.6643564443, -4.1712236446, 0.0000000000, 5.0000000000, 5.0000000000, 0.0039000000
           1, 0.0741262928, -0.0391886371, 0.0000000000, 0.0000000000, 0.0000000000, -0.0097076809, -0.0391886371, 0.0741262928, 0.0000000000, -1.8915251524, -4.7439233489, -5.1612092017, -5.0053752419, -4.1931803099, 0.0000000000, 5.0000000000, 5.0000000000, 0.0083166667
           2, 0.0604099482, 0.0467916774, 0.0000000000, 0.0000000000, 0.0000000000, 0.0129432030, 0.0467916774, 0.0604099482, 0.0000000000, 1.2910404490, -5.2092290533, -5.4872558267, -5.2901849368, -4.6602279673, 0.0000000000, 5.0000000000, 5.0000000000, 0.0122166667
           3, 0.0599674653, 0.0151189421, 0.0000000000, 0.0000000000, 0.0000000000, -0.0020447287, 0.0151189421, 0.0599674653, 0.0000000000, 3.9663797288, -5.6037085247, -5.7934618230, -5.6793149496, -5.0672025913, 0.0000000000, 5.0000000000, 5.0000000000, 0.0161166667
           4, 0.0553756164, 0.0124066911, 0.0000000000, 0.0000000000, 0.0000000000, -0.0000770256, 0.0124066911, 0.0553756164, 0.0000000000, 4.4633670583, -5.9801611393, -6.0739269544, -6.0164387905, -5.4403274878, 0.0000000000, 5.0000000000, 5.0000000000, 0.0200166667
           5, 0.0561608428, 0.0093462343, 0.0000000000, 0.0000000000, 0.0000000000, -0.0009417948, 0.0093462343, 0.0561608428, 0.0000000000, 6.0089273287, -6.2046106324, -6.2414981238, -6.2215329749, -5.6702789389, 0.0000000000, 5.0000000000, 5.0000000000, 0.0239166667
           6, 0.0561134548, 0.0085546498, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000414696, 0.0085546498, 0.0561134548, 0.0000000000, 6.5594099066, -6.5038268659, -6.4214056884, -6.3874115756, -5.9823924102, 0.0000000000, 5.0000000000, 5.0000000000, 0.0278166667
           7, 0.0554610542, 0.0081582339, 0.0000000000, 0.0000000000, 0.0000000000, 0.0003330090, 0.0081582339, 0.0554610542, 0.0000000000, 6.7981691845, -6.6916341098, -6.4912696011, -6.4669478654, -6.1704307336, 0.0000000000, 5.0000000000, 5.0000000000, 0.0317166667
           8, 0.0550708587, 0.0079584808, 0.0000000000, 0.0000000000, 0.0000000000, 0.0007238920, 0.0079584808, 0.0550708587, 0.0000000000, 6.9197702832, -6.7925888002, -6.5286884500, -6.5072072276, -6.2784143024, 0.0000000000, 5.0000000000, 5.0000000000, 0.0356166667
           9, 0.0550458504, 0.0077059235, 0.0000000000, 0.0000000000, 0.0000000000, 0.0010855977, 0.0077059235, 0.0550458504, 0.0000000000, 7.1433164463, -6.8372936749, -6.5437936665, -6.5217202877, -6.3294548193, 0.0000000000, 5.0000000000, 5.0000000000, 0.0392500000
          10, 0.0552184913, 0.0074910460, 0.0000000000, 0.0000000000, 0.0000000000, 0.0014021833, 0.0074910460, 0.0552184913, 0.0000000000, 7.3712658074, -6.8629473350, -6.5516704869, -6.5271333222, -6.3575820679, 0.0000000000, 5.0000000000, 5.0000000000, 0.0431500000
          11, 0.0554936930, 0.0072832756, 0.0000000000, 0.0000000000, 0.0000000000, 0.0016166173, 0.0072832756, 0.0554936930, 0.0000000000, 7.6193317115, -6.8777277865, -6.5569397165, -6.5306782114, -6.3719749768, 0.0000000000, 5.0000000000, 5.0000000000, 0.0470500000
          12, 0.0558332039, 0.0070553761, 0.0000000000, 0.0000000000, 0.0000000000, 0.0017275681, 0.0070553761, 0.0558332039, 0.0000000000, 7.9135687033, -6.8865859861, -6.5606604560, -6.5336767799, -6.3801114563, 0.0000000000, 5.0000000000, 5.0000000000, 0.0509500000
          13, 0.0562084512, 0.0067957328, 0.0000000000, 0.0000000000, 0.0000000000, 0.0017334563, 0.0067957328, 0.0562084512, 0.0000000000, 8.2711390996, -6.8934647617, -6.5636343199, -6.5358858331, -6.3866881305, 0.0000000000, 5.0000000000, 5.0000000000, 0.0548500000
          14, 0.0565887521, 0.0065096805, 0.0000000000, 0.0000000000, 0.0000000000, 0.0016375584, 0.0065096805, 0.0565887521, 0.0000000000, 8.6930153482, -6.8995486009, -6.5662319133, -6.5372457983, -6.3927407414, 0.0000000000, 5.0000000000, 5.0000000000, 0.0585000000
          15, 0.0569459894, 0.0062020446, 0.0000000000, 0.0000000000, 0.0000000000, 0.0014476927, 0.0062020446, 0.0569459894, 0.0000000000, 9.1818090762, -6.9050120120, -6.5685989116, -6.5379143638, -6.3982044458, 0.0000000000, 5.0000000000, 5.0000000000, 0.0624000000
