"Iteration","CLift","CDrag","CSideForce","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Linear_Solver_Iterations","CFL_Number","Time(min)"
           0, 0.6627469200, 0.5719785645, 0.0000000000, 0.0000000000, 0.0000000000, 0.2392021423, 0.5243543653, 0.7010317095, 0.0000000000, 1.1586918830, -4.6182196994, -5.9019549512, -7.0573112225, -4.0739829027, 0.0000000000, 5.0000000000, 5.0000000000, 0.0039000000
           1, 0.2355720430, -0.0238406121, 0.0000000000, 0.0000000000, 0.0000000000, -0.0185790284, -0.0402152126, 0.2333351643, 0.0000000000, -9.8811239222, -4.6351079814, -5.0886258019, -4.8884742045, -4.0850752267, 0.0000000000, 5.0000000000, 5.0000000000, 0.0083166667
           2, 0.2581394690, 0.0583383532, 0.0000000000, 0.0000000000, 0.0000000000, 0.0014913871, 0.0401893448, 0.2615801321, 0.0000000000, 4.4248672569, -5.0882555294, -5.4065501343, -5.1502766057, -4.5394857639, 0.0000000000, 5.0000000000, 5.0000000000, 0.0124833333
           3, 0.2426382151, 0.0248813518, 0.0000000000, 0.0000000000, 0.0000000000, -0.0169832146, 0.0078951558, 0.2437827960, 0.0000000000, 9.7518100083, -5.5010547425, -5.6894871043, -5.5431481359, -4.9645368461, 0.0000000000, 5.0000000000, 5.0000000000, 0.0166333333
           4, 0.2633247927, 0.0226951758, 0.0000000000, 0.0000000000, 0.0000000000, -0.0096516385, 0.0042712825, 0.2642664822, 0.0000000000, 11.6026769429, -5.8727891243, -5.9438627415, -5.8453736003, -5.3311818974, 0.0000000000, 5.0000000000, 5.0000000000, 0.0205333333
           5, 0.2853896341, 0.0206250819, 0.0000000000, 0.0000000000, 0.0000000000, -0.0068390303, 0.0006670657, 0.2861331723, 0.0000000000, 13.8370182141, -6.0748162819, -6.0583682772, -5.9780254965, -5.5383830163, 0.0000000000, 5.0000000000, 5.0000000000, 0.0241833333
           6, 0.3105558333, 0.0210034948, 0.0000000000, 0.0000000000, 0.0000000000, -0.0014349393, -0.0007109485, 0.3112644646, 0.0000000000, 14.7859123808, -6.3040229346, -6.1420530907, -6.0559979581, -5.7774019452, 0.0000000000, 5.0000000000, 5.0000000000, 0.0280833333
           7, 0.3335733492, 0.0216001914, 0.0000000000, 0.0000000000, 0.0000000000, 0.0028111334, -0.0017213262, 0.3342675345, 0.0000000000, 15.4430737907, -6.3964995208, -6.1638798360, -6.0818354461, -5.8665644953, 0.0000000000, 5.0000000000, 5.0000000000, 0.0325000000
           8, 0.3551791824, 0.0222594338, 0.0000000000, 0.0000000000, 0.0000000000, 0.0066640877, -0.0025708364, 0.3558667234, 0.0000000000, 15.9563439828, -6.4458519988, -6.1700545064, -6.0956832444, -5.9164744905, 0.0000000000, 5.0000000000, 5.0000000000, 0.0364000000
           9, 0.3750792198, 0.0226870196, 0.0000000000, 0.0000000000, 0.0000000000, 0.0098158488, -0.0035324485, 0.3757481121, 0.0000000000, 16.5327674423, -6.4685522552, -6.1703952764, -6.1052285438, -5.9389548999, 0.0000000000, 5.0000000000, 5.0000000000, 0.0403000000
