"Iteration","CLift","CDrag","CSideForce","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Linear_Solver_Iterations","CFL_Number","Time(min)"
           0, 2.1798316563, 1.0455823760, 0.0000000000, 0.0000000000, 0.0000000000, 0.5442289235, 0.4871751046, 2.3680306105, 0.0000000000, 2.0848014525, -4.3056745386, -5.6014464618, -6.2046754035, -3.7614377419, 0.0000000000, 5.0000000000, 5.0000000000, 0.0046833333
           1, 0.6075658738, 0.0972521412, 0.0000000000, 0.0000000000, 0.0000000000, -0.0366789722, -0.0526201509, 0.6130459931, 0.0000000000, 6.2473264494, -4.3045416297, -4.7816329436, -4.5315717448, -3.7546683952, 0.0000000000, 5.0000000000, 5.0000000000, 0.0091000000
           2, 0.7158136198, 0.1875762855, 0.0000000000, 0.0000000000, 0.0000000000, -0.0248008712, 0.0088334804, 0.7399297066, 0.0000000000, 3.8161200276, -4.7479019261, -5.0922755902, -4.7932605165, -4.1992540372, 0.0000000000, 5.0000000000, 5.0000000000, 0.0127500000
           3, 0.6598458875, 0.1369035706, 0.0000000000, 0.0000000000, 0.0000000000, -0.0521993680, -0.0267942184, 0.6733656160, 0.0000000000, 4.8197858144, -5.1807472097, -5.3520010659, -5.1783257608, -4.6448219046, 0.0000000000, 5.0000000000, 5.0000000000, 0.0166500000
           4, 0.7372616200, 0.1466758733, 0.0000000000, 0.0000000000, 0.0000000000, -0.0320163784, -0.0360407557, 0.7508459044, 0.0000000000, 5.0264682487, -5.5314104974, -5.5636903849, -5.4383218137, -4.9900221313, 0.0000000000, 5.0000000000, 5.0000000000, 0.0205500000
           5, 0.8060912820, 0.1550317643, 0.0000000000, 0.0000000000, 0.0000000000, -0.0202431905, -0.0445844726, 0.8196525042, 0.0000000000, 5.1995233729, -5.7144193391, -5.6469699064, -5.5349790416, -5.1773404939, 0.0000000000, 5.0000000000, 5.0000000000, 0.0249666667
           6, 0.8876284898, 0.1683034178, 0.0000000000, 0.0000000000, 0.0000000000, -0.0038120550, -0.0514326799, 0.9019784120, 0.0000000000, 5.2739778049, -5.8834287883, -5.6930163499, -5.5829472247, -5.3530883059, 0.0000000000, 5.0000000000, 5.0000000000, 0.0286000000
           7, 0.9636022044, 0.1801216633, 0.0000000000, 0.0000000000, 0.0000000000, 0.0106105093, -0.0583451918, 0.9785544750, 0.0000000000, 5.3497296590, -5.9444944443, -5.7030356460, -5.6000697100, -5.4125729011, 0.0000000000, 5.0000000000, 5.0000000000, 0.0325000000
           8, 1.0344500553, 0.1903265419, 0.0000000000, 0.0000000000, 0.0000000000, 0.0236796553, -0.0655830881, 1.0497666255, 0.0000000000, 5.4351329302, -5.9817541422, -5.7033398354, -5.6110888349, -5.4492800358, 0.0000000000, 5.0000000000, 5.0000000000, 0.0364000000
           9, 1.0989060651, 0.1983133363, 0.0000000000, 0.0000000000, 0.0000000000, 0.0346160117, -0.0734268557, 1.1142401968, 0.0000000000, 5.5412615500, -5.9979903811, -5.7019822039, -5.6211985405, -5.4641122875, 0.0000000000, 5.0000000000, 5.0000000000, 0.0403000000
          10, 1.1564968541, 0.2041173244, 0.0000000000, 0.0000000000, 0.0000000000, 0.0435145137, -0.0817277437, 1.1715244050, 0.0000000000, 5.6658436890, -6.0083378652, -5.7007740750, -5.6311762584, -5.4735691909, 0.0000000000, 5.0000000000, 5.0000000000, 0.0442000000
          11, 1.2068084910, 0.2076923527, 0.0000000000, 0.0000000000, 0.0000000000, 0.0503749819, -0.0904303956, 1.2212064489, 0.0000000000, 5.8105581426, -6.0178802794, -5.7005881979, -5.6408413357, -5.4827171909, 0.0000000000, 5.0000000000, 5.0000000000, 0.0481000000
          12, 1.2499088434, 0.2091286359, 0.0000000000, 0.0000000000, 0.0000000000, 0.0553072710, -0.0994636950, 1.2633740050, 0.0000000000, 5.9767465030, -6.0267239689, -5.7018058754, -5.6499867184, -5.4914382987, 0.0000000000, 5.0000000000, 5.0000000000, 0.0520000000
          13, 1.2860855308, 0.2085557390, 0.0000000000, 0.0000000000, 0.0000000000, 0.0584748628, -0.1087715073, 1.2983374939, 0.0000000000, 6.1666273829, -6.0344220775, -5.7043258362, -5.6583167670, -5.4991371970, 0.0000000000, 5.0000000000, 5.0000000000, 0.0559000000
          14, 1.3157240269, 0.2061729244, 0.0000000000, 0.0000000000, 0.0000000000, 0.0600692853, -0.1182537433, 1.3265191450, 0.0000000000, 6.3816528338, -6.0410265310, -5.7078957083, -5.6655246090, -5.5058197762, 0.0000000000, 5.0000000000, 5.0000000000, 0.0598000000
          15, 1.3392600967, 0.2021796524, 0.0000000000, 0.0000000000, 0.0000000000, 0.0602988304, -0.1278222887, 1.3483900329, 0.0000000000, 6.6241092069, -6.0467552791, -5.7122318247, -5.6713908300, -5.5116788272, 0.0000000000, 5.0000000000, 5.0000000000, 0.0637000000
          16, 1.3573384278, 0.1968378989, 0.0000000000, 0.0000000000, 0.0000000000, 0.0593751398, -0.1373789133, 1.3646390732, 0.0000000000, 6.8957169075, -6.0516411386, -5.7170013621, -5.6758087353, -5.5167184239, 0.0000000000, 5.0000000000, 5.0000000000, 0.0676000000
          17, 1.3705502995, 0.1903905703, 0.0000000000, 0.0000000000, 0.0000000000, 0.0575182396, -0.1468309698, 1.3758987459, 0.0000000000, 7.1986248985, -6.0557193226, -5.7218281387, -5.6787812956, -5.5209532405, 0.0000000000, 5.0000000000, 5.0000000000, 0.0715000000
          18, 1.3795723699, 0.1830946110, 0.0000000000, 0.0000000000, 0.0000000000, 0.0549442439, -0.1560928443, 1.3828877700, 0.0000000000, 7.5347513656, -6.0590592828, -5.7263240768, -5.6803929574, -5.5244403214, 0.0000000000, 5.0000000000, 5.0000000000, 0.0754000000
          19, 1.3850917887, 0.1752044783, 0.0000000000, 0.0000000000, 0.0000000000, 0.0518523911, -0.1650838746, 1.3863344426, 0.0000000000, 7.9055729765, -6.0618336718, -5.7301538523, -5.6807943204, -5.5273476762, 0.0000000000, 5.0000000000, 5.0000000000, 0.0793000000
          20, 1.3877735489, 0.1669595636, 0.0000000000, 0.0000000000, 0.0000000000, 0.0484283059, -0.1737326566, 1.3869419177, 0.0000000000, 8.3120338773, -6.0642224300, -5.7330649744, -5.6801681818, -5.5298530446, 0.0000000000, 5.0000000000, 5.0000000000, 0.0832000000
          21, 1.3882566060, 0.1585791185, 0.0000000000, 0.0000000000, 0.0000000000, 0.0448460508, -0.1819810287, 1.3853832127, 0.0000000000, 8.7543468443, -6.0664029551, -5.7349243226, -5.6787204816, -5.5321328455, 0.0000000000, 5.0000000000, 5.0000000000, 0.0871000000
          22, 1.3871012007, 0.1502445758, 0.0000000000, 0.0000000000, 0.0000000000, 0.0412570937, -0.1897884820, 1.3822458195, 0.0000000000, 9.2322880409, -6.0685212945, -5.7357250630, -5.6766599800, -5.5343330357, 0.0000000000, 5.0000000000, 5.0000000000, 0.0910000000
          23, 1.3849064870, 0.1421385181, 0.0000000000, 0.0000000000, 0.0000000000, 0.0377793210, -0.1971228059, 1.3781552653, 0.0000000000, 9.7433581394, -6.0706759083, -5.7355805630, -5.6741789154, -5.5365522742, 0.0000000000, 5.0000000000, 5.0000000000, 0.0949000000
          24, 1.3821017986, 0.1343893762, 0.0000000000, 0.0000000000, 0.0000000000, 0.0345275036, -0.2039632496, 1.3735592011, 0.0000000000, 10.2843084582, -6.0729317270, -5.7347076414, -5.6714539193, -5.5388566480, 0.0000000000, 5.0000000000, 5.0000000000, 0.0988000000
          25, 1.3791467540, 0.1271117239, 0.0000000000, 0.0000000000, 0.0000000000, 0.0315719380, -0.2103098345, 1.3689313105, 0.0000000000, 10.8498784473, -6.0753472796, -5.7333825659, -5.6686392623, -5.5413055036, 0.0000000000, 5.0000000000, 5.0000000000, 0.1027000000
          26, 1.3763890633, 0.1203905101, 0.0000000000, 0.0000000000, 0.0000000000, 0.0289709064, -0.2161642538, 1.3646295262, 0.0000000000, 11.4327039715, -6.0779228405, -5.7319044247, -5.6658699267, -5.5438969899, 0.0000000000, 5.0000000000, 5.0000000000, 0.1066000000
