"Iteration","CLift","CDrag","CSideForce","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Linear_Solver_Iterations","CFL_Number","Time(min)"
           0, 0.5036441620, 0.5536940292, 0.0000000000, 0.0000000000, 0.0000000000, 0.2084409229, 0.5265765120, 0.5319320416, 0.0000000000, 0.9096073560, -4.6512724814, -5.9345441167, -7.2151483594, -4.1070356847, 0.0000000000, 5.0000000000, 5.0000000000, 0.0039000000
           1, 0.1955632264, -0.0295396381, 0.0000000000, 0.0000000000, 0.0000000000, -0.0163988131, -0.0397341435, 0.1937492286, 0.0000000000, -6.6203663585, -4.6719555920, -5.1173198024, -4.9297837298, -4.1218042107, 0.0000000000, 5.0000000000, 5.0000000000, 0.0083166667
           2, 0.2090674252, 0.0531943438, 0.0000000000, 0.0000000000, 0.0000000000, 0.0043558914, 0.0421796992, 0.2115648824, 0.0000000000, 3.9302566799, -5.1277835695, -5.4372852816, -5.1945761279, -4.5789694752, 0.0000000000, 5.0000000000, 5.0000000000, 0.0122166667
           3, 0.1973342992, 0.0204410456, 0.0000000000, 0.0000000000, 0.0000000000, -0.0132590658, 0.0100853526, 0.1981336611, 0.0000000000, 9.6538261052, -5.5357838804, -5.7265119169, -5.5883115264, -4.9992083863, 0.0000000000, 5.0000000000, 5.0000000000, 0.0161166667
           4, 0.2117594695, 0.0178753766, 0.0000000000, 0.0000000000, 0.0000000000, -0.0072610996, 0.0067682447, 0.2124047855, 0.0000000000, 11.8464340383, -5.9108610986, -5.9906435767, -5.9023181230, -5.3694594270, 0.0000000000, 5.0000000000, 5.0000000000, 0.0200166667
           5, 0.2285625933, 0.0153688295, 0.0000000000, 0.0000000000, 0.0000000000, -0.0053652111, 0.0033857252, 0.2290536986, 0.0000000000, 14.8718282696, -6.1187222868, -6.1174286491, -6.0505134698, -5.5826616992, 0.0000000000, 5.0000000000, 5.0000000000, 0.0239166667
           6, 0.2474850368, 0.0152236118, 0.0000000000, 0.0000000000, 0.0000000000, -0.0010651761, 0.0022503823, 0.2479426094, 0.0000000000, 16.2566570943, -6.3669103911, -6.2187740183, -6.1434648504, -5.8416118741, 0.0000000000, 5.0000000000, 5.0000000000, 0.0278166667
           7, 0.2646393633, 0.0153704727, 0.0000000000, 0.0000000000, 0.0000000000, 0.0021897922, 0.0014992538, 0.2650811127, 0.0000000000, 17.2173861482, -6.4750316597, -6.2472045049, -6.1749712986, -5.9462368229, 0.0000000000, 5.0000000000, 5.0000000000, 0.0317166667
           8, 0.2807955279, 0.0156457842, 0.0000000000, 0.0000000000, 0.0000000000, 0.0051716407, 0.0009286398, 0.2812295445, 0.0000000000, 17.9470408117, -6.5308031291, -6.2568880050, -6.1907961482, -6.0031605874, 0.0000000000, 5.0000000000, 5.0000000000, 0.0353500000
           9, 0.2957582639, 0.0157706351, 0.0000000000, 0.0000000000, 0.0000000000, 0.0076178249, 0.0002702305, 0.2961783087, 0.0000000000, 18.7537319309, -6.5560913344, -6.2584566860, -6.2001155700, -6.0288484817, 0.0000000000, 5.0000000000, 5.0000000000, 0.0392500000
