"Iteration","CLift","CDrag","CSideForce","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Linear_Solver_Iterations","CFL_Number","Time(min)"
           0, 0.1839476773, 0.5334597983, 0.0000000000, 0.0000000000, 0.0000000000, 0.1467225223, 0.5301682201, 0.1932298184, 0.0000000000, 0.3448201306, -4.7025383341, -5.9852805259, -7.7433590573, -4.1583015374, 0.0000000000, 5.0000000000, 5.0000000000, 0.0039000000
           1, 0.1147378858, -0.0372228098, 0.0000000000, 0.0000000000, 0.0000000000, -0.0119622094, -0.0392195928, 0.1140707830, 0.0000000000, -3.0824617059, -4.7297518615, -5.1557574569, -4.9928158092, -4.1792310348, 0.0000000000, 5.0000000000, 5.0000000000, 0.0104000000
           2, 0.1100869948, 0.0474082506, 0.0000000000, 0.0000000000, 0.0000000000, 0.0100817122, 0.0454797472, 0.1108976161, 0.0000000000, 2.3221062436, -5.1920928158, -5.4800927785, -5.2693745662, -4.6431574976, 0.0000000000, 5.0000000000, 5.0000000000, 0.0143000000
           3, 0.1059120782, 0.0155509156, 0.0000000000, 0.0000000000, 0.0000000000, -0.0057817502, 0.0137001265, 0.1061673482, 0.0000000000, 6.8106650886, -5.5900632016, -5.7820892841, -5.6618323858, -5.0534763272, 0.0000000000, 5.0000000000, 5.0000000000, 0.0179500000
           4, 0.1076727051, 0.0127203257, 0.0000000000, 0.0000000000, 0.0000000000, -0.0024690203, 0.0108392405, 0.1078783063, 0.0000000000, 8.4646185853, -5.9683555311, -6.0618267441, -5.9975270710, -5.4278520761, 0.0000000000, 5.0000000000, 5.0000000000, 0.0218500000
           5, 0.1138237174, 0.0097177042, 0.0000000000, 0.0000000000, 0.0000000000, -0.0024114495, 0.0077297264, 0.1139759788, 0.0000000000, 11.7130254834, -6.1887625743, -6.2193033664, -6.1892206109, -5.6538215365, 0.0000000000, 5.0000000000, 5.0000000000, 0.0257500000
           6, 0.1201239535, 0.0089860126, 0.0000000000, 0.0000000000, 0.0000000000, -0.0003213141, 0.0068881919, 0.1202624856, 0.0000000000, 13.3678817402, -6.4787324377, -6.3764653854, -6.3356315249, -5.9566530902, 0.0000000000, 5.0000000000, 5.0000000000, 0.0301666667
           7, 0.1254279647, 0.0086351823, 0.0000000000, 0.0000000000, 0.0000000000, 0.0009572118, 0.0064448473, 0.1255595661, 0.0000000000, 14.5252249432, -6.6409974368, -6.4317605022, -6.3965006009, -6.1169787889, 0.0000000000, 5.0000000000, 5.0000000000, 0.0338000000
           8, 0.1305718983, 0.0084797044, 0.0000000000, 0.0000000000, 0.0000000000, 0.0022095263, 0.0061996190, 0.1307000028, 0.0000000000, 15.3981663446, -6.7246341388, -6.4580608390, -6.4253218665, -6.2050689064, 0.0000000000, 5.0000000000, 5.0000000000, 0.0379666667
           9, 0.1355594277, 0.0082637152, 0.0000000000, 0.0000000000, 0.0000000000, 0.0032626609, 0.0058966184, 0.1356830031, 0.0000000000, 16.4041746360, -6.7615096803, -6.4668035067, -6.4358563439, -6.2456769812, 0.0000000000, 5.0000000000, 5.0000000000, 0.0418666667
          10, 0.1402026039, 0.0080743355, 0.0000000000, 0.0000000000, 0.0000000000, 0.0041097762, 0.0056262329, 0.1403221670, 0.0000000000, 17.3639804650, -6.7825098251, -6.4708152462, -6.4404998347, -6.2677672414, 0.0000000000, 5.0000000000, 5.0000000000, 0.0455000000
          11, 0.1443831658, 0.0078817832, 0.0000000000, 0.0000000000, 0.0000000000, 0.0046996403, 0.0053607491, 0.1444987316, 0.0000000000, 18.3185912834, -6.7964974079, -6.4737485300, -6.4440286104, -6.2813422511, 0.0000000000, 5.0000000000, 5.0000000000, 0.0494000000
          12, 0.1480728467, 0.0076597432, 0.0000000000, 0.0000000000, 0.0000000000, 0.0050419386, 0.0050743490, 0.1481839754, 0.0000000000, 19.3313069966, -6.8064069465, -6.4763840137, -6.4473036699, -6.2908644949, 0.0000000000, 5.0000000000, 5.0000000000, 0.0533000000
          13, 0.1512689005, 0.0073966295, 0.0000000000, 0.0000000000, 0.0000000000, 0.0051497316, 0.0047554966, 0.1513749505, 0.0000000000, 20.4510583431, -6.8140654590, -6.4790826910, -6.4500640611, -6.2984434314, 0.0000000000, 5.0000000000, 5.0000000000, 0.0572000000
          14, 0.1539761843, 0.0070977853, 0.0000000000, 0.0000000000, 0.0000000000, 0.0050433733, 0.0044094493, 0.1540766064, 0.0000000000, 21.6935534998, -6.8200004101, -6.4818580840, -6.4520938985, -6.3044466638, 0.0000000000, 5.0000000000, 5.0000000000, 0.0611000000
          15, 0.1562083056, 0.0067690101, 0.0000000000, 0.0000000000, 0.0000000000, 0.0047485088, 0.0040417683, 0.1563026499, 0.0000000000, 23.0769792676, -6.8244396911, -6.4845910847, -6.4533190937, -6.3089356484, 0.0000000000, 5.0000000000, 5.0000000000, 0.0652666667
          16, 0.1579912254, 0.0064124109, 0.0000000000, 0.0000000000, 0.0000000000, 0.0042938531, 0.0036541072, 0.1580790746, 0.0000000000, 24.6383502983, -6.8274911495, -6.4871416464, -6.4537252163, -6.3119122988, 0.0000000000, 5.0000000000, 5.0000000000, 0.0691666667
          17, 0.1593614399, 0.0060305297, 0.0000000000, 0.0000000000, 0.0000000000, 0.0037090811, 0.0032483706, 0.1594424156, 0.0000000000, 26.4257782507, -6.8293307120, -6.4893790683, -6.4533434969, -6.3135133886, 0.0000000000, 5.0000000000, 5.0000000000, 0.0730666667
          18, 0.1603623540, 0.0056291544, 0.0000000000, 0.0000000000, 0.0000000000, 0.0030245755, 0.0028295880, 0.1604361724, 0.0000000000, 28.4878232013, -6.8302009188, -6.4911901757, -6.4522692816, -6.3139864186, 0.0000000000, 5.0000000000, 5.0000000000, 0.0769666667
          19, 0.1610414075, 0.0052162364, 0.0000000000, 0.0000000000, 0.0000000000, 0.0022706974, 0.0024048819, 0.1611079160, 0.0000000000, 30.8731035661, -6.8304226368, -6.4924983478, -6.4506601770, -6.3136794527, 0.0000000000, 5.0000000000, 5.0000000000, 0.0808666667
