"Iteration","CLift","CDrag","CSideForce","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Linear_Solver_Iterations","Time(min)"
           0, 17.1390092720, 6.5115737738, 0.0000000000, 0.0000000000, 0.0000000000, 6.8739849276, 4.3743176838, 17.8048189162, 0.0000000000, 2.6320840195, -2.0848338350, -0.9119650276, -1.8228212661, 3.3769912403, 0.0000000000, 5.0000000000, 0.0034895578
           1, 1.2607871577, 0.2045230766, 0.0000000000, 0.0000000000, 0.0000000000, 0.6560401505, 0.0493472895, 1.2763145345, 0.0000000000, 6.1645227447, -1.9556572028, -0.0671470382, 0.1925165252, 3.5076982927, 0.0000000000, 5.0000000000, 0.0071803901
           2, 10.7662134310, 2.2990506161, 0.0000000000, 0.0000000000, 0.0000000000, 3.8121198203, 0.9698424797, 10.9661474977, 0.0000000000, 4.6828953463, -2.1341971014, 0.0612812192, 0.2158574086, 3.3307806293, 0.0000000000, 5.0000000000, 0.0108740305
           3, -0.2453044413, -0.6480986784, 0.0000000000, 0.0000000000, 0.0000000000, -0.7871025069, -0.6133727580, -0.3224593396, 0.0000000000, 0.3784985982, -2.3305814862, 0.0620243835, 0.1214348409, 3.1349760274, 0.0000000000, 5.0000000000, 0.0144727102
           4, -0.0375054707, -0.6181186210, 0.0000000000, 0.0000000000, 0.0000000000, -0.5096601415, -0.6089404914, -0.1125556211, 0.0000000000, 0.0606768174, -2.3700222317, 0.0462668785, 0.0489085164, 3.0980047507, 0.0000000000, 5.0000000000, 0.0179561816
           5, -3.7115760847, -0.9233773225, 0.0000000000, 0.0000000000, 0.0000000000, -1.7642064407, -0.4641672676, -3.7964419474, 0.0000000000, 4.0195659933, -2.3766597599, 0.0304463407, 0.0326178149, 3.0932060632, 0.0000000000, 5.0000000000, 0.0216560082
           6, -4.7308015684, -0.7781193789, 0.0000000000, 0.0000000000, 0.0000000000, -1.6014894977, -0.1957797141, -4.7903677887, 0.0000000000, 6.0797889072, -2.3415264179, 0.0599509091, 0.0643082827, 3.1281992277, 0.0000000000, 5.0000000000, 0.0254999148
           7, -3.4736221197, -0.4126564867, 0.0000000000, 0.0000000000, 0.0000000000, -0.9525498034, 0.0137474392, -3.4980204422, 0.0000000000, 8.4177087527, -2.3247458495, 0.0976608121, 0.0959294222, 3.1437055575, 0.0000000000, 5.0000000000, 0.0291120576
           8, -1.5002226981, -0.1142229747, 0.0000000000, 0.0000000000, 0.0000000000, -0.2307823554, 0.0694595812, -1.5029605445, 0.0000000000, 13.1341588862, -2.3134220984, 0.1214391319, 0.1243599095, 3.1537982353, 0.0000000000, 5.0000000000, 0.0335379290
           9, 1.2256633937, 0.2002747681, 0.0000000000, 0.0000000000, 0.0000000000, 0.4986643118, 0.0494111573, 1.2409348391, 0.0000000000, 6.1199091892, -2.3016665200, 0.1127200627, 0.1264250640, 3.1644513122, 0.0000000000, 5.0000000000, 0.0371930406
          10, 2.8943046240, 0.4184361448, 0.0000000000, 0.0000000000, 0.0000000000, 0.7667508478, 0.0625901811, 2.9237254544, 0.0000000000, 6.9169565298, -2.3145500091, 0.0801642601, 0.0961637253, 3.1527955699, 0.0000000000, 5.0000000000, 0.0408469192
          11, 3.2223438270, 0.5038489699, 0.0000000000, 0.0000000000, 0.0000000000, 0.7241809722, 0.1073884297, 3.2597287079, 0.0000000000, 6.3954558196, -2.3192972742, 0.0611028390, 0.0675725212, 3.1502486703, 0.0000000000, 5.0000000000, 0.0442715641
          12, 2.3649393630, 0.4015794403, 0.0000000000, 0.0000000000, 0.0000000000, 0.4541305426, 0.1103725206, 2.3962516864, 0.0000000000, 5.8890947243, -2.3328665040, 0.0738366308, 0.0749216239, 3.1342527494, 0.0000000000, 5.0000000000, 0.0476418368
          13, 0.9773220182, 0.1708347571, 0.0000000000, 0.0000000000, 0.0000000000, 0.1432075034, 0.0504557881, 0.9908567277, 0.0000000000, 5.7208616939, -2.3977047594, 0.0680128838, 0.0676639346, 3.0644073933, 0.0000000000, 5.0000000000, 0.0515612116
          14, -0.2507806590, -0.0928864499, 0.0000000000, 0.0000000000, 0.0000000000, -0.1290799472, -0.0616316141, -0.2602313887, 0.0000000000, 2.6998626745, -2.4631470998, -0.0134468369, -0.0194972458, 3.0014813198, 0.0000000000, 5.0000000000, 0.0551300434
          15, -0.9750577953, -0.2694372316, 0.0000000000, 0.0000000000, 0.0000000000, -0.3365328544, -0.1485992341, -1.0006260009, 0.0000000000, 3.6188680732, -2.4776334555, -0.1410515298, -0.1632939947, 2.9939692040, 0.0000000000, 5.0000000000, 0.0589638581
          16, -1.1610565842, -0.2957564271, 0.0000000000, 0.0000000000, 0.0000000000, -0.4434054426, -0.1520546999, -1.1884458861, 0.0000000000, 3.9257188618, -2.5070660962, -0.1453881026, -0.1628169141, 2.9634897064, 0.0000000000, 5.0000000000, 0.0624273595
          17, -0.8791782622, -0.1811234320, 0.0000000000, 0.0000000000, 0.0000000000, -0.3980549165, -0.0726284878, -0.8946983945, 0.0000000000, 4.8540282865, -2.5839159205, -0.0990260534, -0.1005254478, 2.8800435649, 0.0000000000, 5.0000000000, 0.0661284619
          18, -0.2525878596, 0.0002501247, 0.0000000000, 0.0000000000, 0.0000000000, -0.1936522116, 0.0310309769, -0.2506746255, 0.0000000000, -1009.8477805727, -2.6633241981, -0.1343804428, -0.1302894373, 2.7981107211, 0.0000000000, 5.0000000000, 0.0698389933
          19, 0.5522049269, 0.1580519079, 0.0000000000, 0.0000000000, 0.0000000000, 0.0954265034, 0.0895769611, 0.5673505573, 0.0000000000, 3.4938200638, -2.6911168390, -0.2623319436, -0.2564481604, 2.7778428723, 0.0000000000, 5.0000000000, 0.0737350626
          20, 1.2771220553, 0.2328762633, 0.0000000000, 0.0000000000, 0.0000000000, 0.3368027054, 0.0754984126, 1.2959830585, 0.0000000000, 5.4841229302, -2.7037252747, -0.4091020233, -0.3910755329, 2.7703196267, 0.0000000000, 5.0000000000, 0.0773033314
          21, 1.6345166380, 0.2139823970, 0.0000000000, 0.0000000000, 0.0000000000, 0.4173993447, 0.0131899352, 1.6484110931, 0.0000000000, 7.6385565391, -2.7408295415, -0.3897867763, -0.3676202899, 2.7315842631, 0.0000000000, 5.0000000000, 0.0813267465
          22, 1.4577393162, 0.1305560945, 0.0000000000, 0.0000000000, 0.0000000000, 0.3095334774, -0.0480707841, 1.4627843339, 0.0000000000, 11.1656167532, -2.7990183619, -0.3223860795, -0.3122945797, 2.6677672924, 0.0000000000, 5.0000000000, 0.0849985995
          23, 0.8134864338, 0.0263461950, 0.0000000000, 0.0000000000, 0.0000000000, 0.0797684012, -0.0729892431, 0.8106336228, 0.0000000000, 30.8768090946, -2.8622574513, -0.3339378966, -0.3325869161, 2.6008686807, 0.0000000000, 5.0000000000, 0.0884919276
          24, -0.0012025416, -0.0601417603, 0.0000000000, 0.0000000000, 0.0000000000, -0.1546201270, -0.0595469197, -0.0085230148, 0.0000000000, 0.0199951174, -2.9137323095, -0.4426709975, -0.4417686644, 2.5533980940, 0.0000000000, 5.0000000000, 0.0921363771
          25, -0.6067332283, -0.1049429184, 0.0000000000, 0.0000000000, 0.0000000000, -0.2911687083, -0.0302185096, -0.6150000554, 0.0000000000, 5.7815547491, -2.9476163312, -0.6255427942, -0.6089930976, 2.5263152833, 0.0000000000, 5.0000000000, 0.0956170048
          26, -0.7356894821, -0.0991652075, 0.0000000000, 0.0000000000, 0.0000000000, -0.2858759039, -0.0087680509, -0.7422909630, 0.0000000000, 7.4188266299, -2.9898720799, -0.6789029689, -0.6555791595, 2.4845468416, 0.0000000000, 5.0000000000, 0.0989921952
          27, -0.3599301374, -0.0474942406, 0.0000000000, 0.0000000000, 0.0000000000, -0.1598094268, -0.0032757762, -0.3630353646, 0.0000000000, 7.5783954610, -3.0686303134, -0.6046991092, -0.5983901978, 2.3990398358, 0.0000000000, 5.0000000000, 0.1025954006
          28, 0.3161989240, 0.0326005239, 0.0000000000, 0.0000000000, 0.0000000000, 0.0235492265, -0.0061774307, 0.3178150296, 0.0000000000, 9.6991976189, -3.1672593617, -0.6165159965, -0.6186391491, 2.2931610247, 0.0000000000, 5.0000000000, 0.1059325042
          29, 0.9783274924, 0.1136152427, 0.0000000000, 0.0000000000, 0.0000000000, 0.1907653599, -0.0064597572, 0.9848814026, 0.0000000000, 8.6108823844, -3.2213700849, -0.7454274160, -0.7499458290, 2.2447399545, 0.0000000000, 5.0000000000, 0.1095414896
          30, 1.3584148100, 0.1657343766, 0.0000000000, 0.0000000000, 0.0000000000, 0.2847580937, -0.0010501032, 1.3684873316, 0.0000000000, 8.1963370393, -3.2386927032, -0.9233448079, -0.9363762345, 2.2358263144, 0.0000000000, 5.0000000000, 0.1129000242
          31, 1.3432877741, 0.1687835481, 0.0000000000, 0.0000000000, 0.0000000000, 0.2799762515, 0.0038198621, 1.3538446510, 0.0000000000, 7.9586416388, -3.2898166521, -0.8948294100, -0.9324874331, 2.1833368581, 0.0000000000, 5.0000000000, 0.1163913851
          32, 0.9949521102, 0.1224267290, 0.0000000000, 0.0000000000, 0.0000000000, 0.1868498142, 0.0002600183, 1.0024559531, 0.0000000000, 8.1269190009, -3.3879241745, -0.8232680066, -0.8689513297, 2.0745499761, 0.0000000000, 5.0000000000, 0.1211404959
          33, 0.4941262268, 0.0475753377, 0.0000000000, 0.0000000000, 0.0000000000, 0.0463187413, -0.0129981205, 0.4962410600, 0.0000000000, 10.3861843362, -3.4582506401, -0.8587295925, -0.9076895897, 1.9996213462, 0.0000000000, 5.0000000000, 0.1249306291
