"Iteration","CLift","CDrag","CSideForce","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Linear_Solver_Iterations","Time(min)"
          10, -0.2969588548, 0.0256063537, 0.0000000000, 0.0000000000, 0.0000000000, -0.0914343382, 0.0152270404, -0.2976716044, 0.0000000000, -11.5970769681, -2.5084967109, -0.1104177997, -0.1296814154, 2.9624253168, 0.0000000000, 5.0000000000, 0.0637758435
          11, -0.2937025969, 0.0530914272, 0.0000000000, 0.0000000000, 0.0000000000, -0.1257727025, 0.0428090125, -0.2953765453, 0.0000000000, -5.5320154791, -2.5255986918, -0.1009005797, -0.1368645865, 2.9435392846, 0.0000000000, 5.0000000000, 0.0696111136
          12, -0.2337221443, 0.0834315583, 0.0000000000, 0.0000000000, 0.0000000000, -0.0611690360, 0.0752239489, -0.2364914864, 0.0000000000, -2.8013637640, -2.5449564342, -0.0967111299, -0.1465344016, 2.9213105235, 0.0000000000, 5.0000000000, 0.0761782513
          13, 0.1243954298, 0.0337017441, 0.0000000000, 0.0000000000, 0.0000000000, 0.1044172442, 0.0380225518, 0.1231434776, 0.0000000000, 3.6910680183, -2.5937328782, -0.1446945134, -0.1921687683, 2.8729360482, 0.0000000000, 5.0000000000, 0.0830320239
          14, 0.5884893898, -0.0844178269, 0.0000000000, 0.0000000000, 0.0000000000, 0.2303753980, -0.0638284183, 0.5910770376, 0.0000000000, -6.9711506642, -2.6305513366, -0.2151394941, -0.2718977644, 2.8394345514, 0.0000000000, 5.0000000000, 0.0896694056
          15, 0.8668600929, -0.1727225227, 0.0000000000, 0.0000000000, 0.0000000000, 0.2391395517, -0.1423643239, 0.8723599543, 0.0000000000, -5.0188017130, -2.6607809541, -0.2547219954, -0.3305717160, 2.8085421834, 0.0000000000, 5.0000000000, 0.0965121455
          16, 0.7270334141, -0.1434876671, 0.0000000000, 0.0000000000, 0.0000000000, 0.1449265486, -0.1180271580, 0.7315981724, 0.0000000000, -5.0668704078, -2.7330050799, -0.2734667310, -0.3381198470, 2.7318484639, 0.0000000000, 5.0000000000, 0.1042242263
          17, 0.2257594704, -0.0041173848, 0.0000000000, 0.0000000000, 0.0000000000, 0.0259960456, 0.0037640153, 0.2257656385, 0.0000000000, -54.8307920451, -2.8185041997, -0.3350566056, -0.3773555279, 2.6453407007, 0.0000000000, 5.0000000000, 0.1113214084
          18, -0.3360392519, 0.1486224091, 0.0000000000, 0.0000000000, 0.0000000000, -0.0424957753, 0.1368042716, -0.3410213931, 0.0000000000, -2.2610268116, -2.8584265357, -0.4407670456, -0.4807890308, 2.6115614303, 0.0000000000, 5.0000000000, 0.1203756586
          19, -0.6388636012, 0.2085770793, 0.0000000000, 0.0000000000, 0.0000000000, -0.0450909606, 0.1861540016, -0.6457536579, 0.0000000000, -3.0629616799, -2.8871121130, -0.5044031733, -0.5677389963, 2.5847309937, 0.0000000000, 5.0000000000, 0.1282780383
          20, -0.5399029230, 0.1418320285, 0.0000000000, 0.0000000000, 0.0000000000, -0.0078540258, 0.1229032880, -0.5445238951, 0.0000000000, -3.8066361216, -2.9629338014, -0.5111661923, -0.5611874768, 2.5031593188, 0.0000000000, 5.0000000000, 0.1366087310
          21, -0.1438547502, 0.0041749555, 0.0000000000, 0.0000000000, 0.0000000000, 0.0368722131, -0.0008480462, -0.1439128216, 0.0000000000, -34.4565950352, -3.0573442702, -0.5535987517, -0.5733593332, 2.4045354537, 0.0000000000, 5.0000000000, 0.1449219982
          22, 0.2981569024, -0.1095283951, 0.0000000000, 0.0000000000, 0.0000000000, 0.0736269509, -0.0990561475, 0.3017977591, 0.0000000000, -2.7221881790, -3.0759011313, -0.6471459976, -0.6632544724, 2.3945535331, 0.0000000000, 5.0000000000, 0.1511861659
          23, 0.5554157019, -0.1352107819, 0.0000000000, 0.0000000000, 0.0000000000, 0.1015177574, -0.1157446867, 0.5597961458, 0.0000000000, -4.1077767185, -3.0726560518, -0.7003406240, -0.7457999446, 2.4012920356, 0.0000000000, 5.0000000000, 0.1570920648
          24, 0.5394307502, -0.0756206158, 0.0000000000, 0.0000000000, 0.0000000000, 0.1192020774, -0.0567486881, 0.5417412650, 0.0000000000, -7.1333821370, -3.1238517818, -0.6845763427, -0.7176295401, 2.3452628075, 0.0000000000, 5.0000000000, 0.1638674330
          25, 0.3160003262, 0.0159504972, 0.0000000000, 0.0000000000, 0.0000000000, 0.1182927111, 0.0269690330, 0.3152511630, 0.0000000000, 19.8113150652, -3.1972203026, -0.6959565622, -0.6987399635, 2.2660219810, 0.0000000000, 5.0000000000, 0.1709608662
          26, 0.0302105856, 0.0813250411, 0.0000000000, 0.0000000000, 0.0000000000, 0.0914763317, 0.0823298343, 0.0273539791, 0.0000000000, 0.3714794995, -3.2179534902, -0.7577455973, -0.7561884825, 2.2490866070, 0.0000000000, 5.0000000000, 0.1798116967
          27, -0.1849158374, 0.0941159837, 0.0000000000, 0.0000000000, 0.0000000000, 0.0452988342, 0.0876051812, -0.1880877922, 0.0000000000, -1.9647654954, -3.2106411529, -0.8210323447, -0.8560546228, 2.2621495945, 0.0000000000, 5.0000000000, 0.1878322639
          28, -0.2609762211, 0.0653847465, 0.0000000000, 0.0000000000, 0.0000000000, 0.0025457248, 0.0562369771, -0.2630991362, 0.0000000000, -3.9913930262, -3.2275519781, -0.8246749099, -0.8742007171, 2.2446726988, 0.0000000000, 5.0000000000, 0.1937427456
          29, -0.1977182026, 0.0238723263, 0.0000000000, 0.0000000000, 0.0000000000, -0.0109053039, 0.0169575182, -0.1984308902, 0.0000000000, -8.2823181961, -3.2713245802, -0.8064308462, -0.8281976449, 2.1948975396, 0.0000000000, 5.0000000000, 0.2008239132
          30, -0.0405475097, -0.0075685276, 0.0000000000, 0.0000000000, 0.0000000000, 0.0153043774, -0.0089790047, -0.0402586715, 0.0000000000, 5.3573841359, -3.3170563778, -0.8309762656, -0.8404022351, 2.1459640256, 0.0000000000, 5.0000000000, 0.2110393918
          31, 0.1439298003, -0.0219630027, 0.0000000000, 0.0000000000, 0.0000000000, 0.0673730008, -0.0169265458, 0.1446086199, 0.0000000000, -6.5532842804, -3.3312067307, -0.9051742068, -0.9303943205, 2.1378669985, 0.0000000000, 5.0000000000, 0.2175243905
          32, 0.2867702572, -0.0230433300, 0.0000000000, 0.0000000000, 0.0000000000, 0.1158346569, -0.0130211550, 0.2873997651, 0.0000000000, -12.4448270677, -3.3273643538, -0.9574524152, -0.9972554791, 2.1454431678, 0.0000000000, 5.0000000000, 0.2238451610
          33, 0.3345803634, -0.0154611341, 0.0000000000, 0.0000000000, 0.0000000000, 0.1346071896, -0.0037750293, 0.3349161319, 0.0000000000, -21.6400919394, -3.3540032099, -0.9362608467, -0.9475287487, 2.1143616465, 0.0000000000, 5.0000000000, 0.2335358408
          34, 0.2684909181, -0.0008313734, 0.0000000000, 0.0000000000, 0.0000000000, 0.1164886980, 0.0085393310, 0.2683563752, 0.0000000000, -322.9486617922, -3.4188700124, -0.9307884081, -0.9219977147, 2.0429807546, 0.0000000000, 5.0000000000, 0.2422963291
          35, 0.1159975205, 0.0189809594, 0.0000000000, 0.0000000000, 0.0000000000, 0.0750484239, 0.0230176518, 0.1152644320, 0.0000000000, 6.1112569769, -3.4673294307, -0.9931377472, -0.9887038390, 1.9976142967, 0.0000000000, 5.0000000000, 0.2511483641
          36, -0.0562283310, 0.0377245536, 0.0000000000, 0.0000000000, 0.0000000000, 0.0337512063, 0.0357392324, -0.0575106462, 0.0000000000, -1.4904969213, -3.4703108779, -1.0852748913, -1.1121246173, 2.0017034541, 0.0000000000, 5.0000000000, 0.2581005966
          37, -0.1710985304, 0.0459995985, 0.0000000000, 0.0000000000, 0.0000000000, 0.0115929065, 0.0400003242, -0.1725996646, 0.0000000000, -3.7195657374, -3.4863679585, -1.1029456065, -1.1407358910, 1.9846124387, 0.0000000000, 5.0000000000, 0.2653956321
          38, -0.1786021811, 0.0377069649, 0.0000000000, 0.0000000000, 0.0000000000, 0.0146920189, 0.0314508686, -0.1798093355, 0.0000000000, -4.7365833229, -3.5463171973, -1.0781662869, -1.0969238456, 1.9183073393, 0.0000000000, 5.0000000000, 0.2735982878
          39, -0.0808987010, 0.0158612017, 0.0000000000, 0.0000000000, 0.0000000000, 0.0369215711, 0.0130282156, -0.0814029677, 0.0000000000, -5.1004143616, -3.6188627806, -1.1041320041, -1.1192152287, 1.8426018460, 0.0000000000, 5.0000000000, 0.2806315475
          40, 0.0701091392, -0.0078761515, 0.0000000000, 0.0000000000, 0.0000000000, 0.0662090470, -0.0054245799, 0.0703413043, 0.0000000000, -8.9014462158, -3.6460108215, -1.1960508401, -1.2241086803, 1.8220535880, 0.0000000000, 5.0000000000, 0.2880623458
          41, 0.2012847357, -0.0202443898, 0.0000000000, 0.0000000000, 0.0000000000, 0.0910566552, -0.0132073215, 0.2018686375, 0.0000000000, -9.9427415560, -3.6425250627, -1.2890448435, -1.3070826338, 1.8303273084, 0.0000000000, 5.0000000000, 0.2956139117
          42, 0.2558844580, -0.0148644732, 0.0000000000, 0.0000000000, 0.0000000000, 0.1040748636, -0.0059251793, 0.2562473427, 0.0000000000, -17.2144989695, -3.6651526936, -1.2763623177, -1.2482262449, 1.8048264732, 0.0000000000, 5.0000000000, 0.3019740590
          43, 0.2191790007, 0.0040078973, 0.0000000000, 0.0000000000, 0.0000000000, 0.1026939169, 0.0116546926, 0.2189056091, 0.0000000000, 54.6867802878, -3.7275322822, -1.2378307116, -1.1988045081, 1.7353773707, 0.0000000000, 5.0000000000, 0.3084455876
          44, 0.1198962308, 0.0248099318, 0.0000000000, 0.0000000000, 0.0000000000, 0.0887654361, 0.0289791364, 0.1189573391, 0.0000000000, 4.8325901017, -3.7870415008, -1.2631198724, -1.2392449083, 1.6747464519, 0.0000000000, 5.0000000000, 0.3142290941
          45, 0.0102508233, 0.0362395086, 0.0000000000, 0.0000000000, 0.0000000000, 0.0679608095, 0.0365751811, 0.0089798382, 0.0000000000, 0.2828631976, -3.7958220697, -1.3491593948, -1.3612716406, 1.6744127761, 0.0000000000, 5.0000000000, 0.3201724741
          46, -0.0617336172, 0.0336887602, 0.0000000000, 0.0000000000, 0.0000000000, 0.0484334243, 0.0315137658, -0.0628717315, 0.0000000000, -1.8324692502, -3.7958587024, -1.4080649122, -1.4462549429, 1.6772941315, 0.0000000000, 5.0000000000, 0.3265987318
          47, -0.0726344337, 0.0207131784, 0.0000000000, 0.0000000000, 0.0000000000, 0.0380682669, 0.0181656553, -0.0733130663, 0.0000000000, -3.5066773556, -3.8349738573, -1.3856469863, -1.4027805786, 1.6327771277, 0.0000000000, 5.0000000000, 0.3327339145
          48, -0.0288129332, 0.0055524911, 0.0000000000, 0.0000000000, 0.0000000000, 0.0409899560, 0.0045435518, -0.0289891603, 0.0000000000, -5.1891903220, -3.8979684022, -1.3826778690, -1.3886390113, 1.5633904249, 0.0000000000, 5.0000000000, 0.3407435987
          49, 0.0422765857, -0.0041998304, 0.0000000000, 0.0000000000, 0.0000000000, 0.0553148273, -0.0027218404, 0.0423974039, 0.0000000000, -10.0662603299, -3.9212736833, -1.4464604501, -1.4503387076, 1.5448534838, 0.0000000000, 5.0000000000, 0.3484642889
          50, 0.1073796709, -0.0052789804, 0.0000000000, 0.0000000000, 0.0000000000, 0.0738929302, -0.0015282682, 0.1074984918, 0.0000000000, -20.3409866683, -3.9038916800, -1.5214255657, -1.4962449379, 1.5686588449, 0.0000000000, 5.0000000000, 0.3544663244
          51, 0.1414910949, 0.0008100284, 0.0000000000, 0.0000000000, 0.0000000000, 0.0879615139, 0.0057475029, 0.1413766328, 0.0000000000, 174.6742451683, -3.9106834645, -1.5050653574, -1.4435126770, 1.5595650336, 0.0000000000, 5.0000000000, 0.3605623155
          52, 0.1358184435, 0.0098416099, 0.0000000000, 0.0000000000, 0.0000000000, 0.0916529515, 0.0145756100, 0.1353922393, 0.0000000000, 13.8004294868, -3.9609150896, -1.4655130885, -1.4057657934, 1.5021579555, 0.0000000000, 5.0000000000, 0.3671623017
          53, 0.0984529099, 0.0175010499, 0.0000000000, 0.0000000000, 0.0000000000, 0.0847146443, 0.0209263457, 0.0977821572, 0.0000000000, 5.6255430696, -4.0105289466, -1.4805797790, -1.4455055457, 1.4514364830, 0.0000000000, 5.0000000000, 0.3732689834
          54, 0.0490019494, 0.0211030035, 0.0000000000, 0.0000000000, 0.0000000000, 0.0720122154, 0.0228002915, 0.0482356145, 0.0000000000, 2.3220367360, -4.0115042754, -1.5313876067, -1.5400879429, 1.4578747374, 0.0000000000, 5.0000000000, 0.3797779716
          55, 0.0097243996, 0.0200348594, 0.0000000000, 0.0000000000, 0.0000000000, 0.0604330374, 0.0203620314, 0.0090192693, 0.0000000000, 0.4853739874, -4.0083998289, -1.5505471762, -1.5886772555, 1.4624380340, 0.0000000000, 5.0000000000, 0.3859122492
          56, -0.0036053563, 0.0153798553, 0.0000000000, 0.0000000000, 0.0000000000, 0.0552283803, 0.0152446612, -0.0041399092, 0.0000000000, -0.2344206903, -4.0465600512, -1.5412750461, -1.5689251778, 1.4188290586, 0.0000000000, 5.0000000000, 0.3929454518
          57, 0.0122630568, 0.0092607805, 0.0000000000, 0.0000000000, 0.0000000000, 0.0578086321, 0.0096831136, 0.0119323899, 0.0000000000, 1.3241925786, -4.1016657771, -1.5653226492, -1.5781548036, 1.3599355501, 0.0000000000, 5.0000000000, 0.3994892842
          58, 0.0475536518, 0.0041121846, 0.0000000000, 0.0000000000, 0.0000000000, 0.0658204715, 0.0057692781, 0.0473811702, 0.0000000000, 11.5640847698, -4.1110220372, -1.6252456802, -1.6221336533, 1.3561281295, 0.0000000000, 5.0000000000, 0.4066098357
          59, 0.0847242729, 0.0018796908, 0.0000000000, 0.0000000000, 0.0000000000, 0.0749552344, 0.0048353802, 0.0846070609, 0.0000000000, 45.0735161499, -4.0937082476, -1.6484629094, -1.6214829626, 1.3767313709, 0.0000000000, 5.0000000000, 0.4132395915
          60, 0.1069986192, 0.0032697015, 0.0000000000, 0.0000000000, 0.0000000000, 0.0812124056, 0.0070019077, 0.1068193276, 0.0000000000, 32.7242770639, -4.1090399533, -1.6134797895, -1.5754292829, 1.3577070396, 0.0000000000, 5.0000000000, 0.4193714031
          61, 0.1059982612, 0.0073965835, 0.0000000000, 0.0000000000, 0.0000000000, 0.0824925938, 0.0110913637, 0.1056755528, 0.0000000000, 14.3307056562, -4.1621581266, -1.5955571355, -1.5638879594, 1.2992040631, 0.0000000000, 5.0000000000, 0.4256966707
          62, 0.0848107306, 0.0121449690, 0.0000000000, 0.0000000000, 0.0000000000, 0.0790498544, 0.0150974224, 0.0843352129, 0.0000000000, 6.9831986108, -4.2079121430, -1.6221622056, -1.6120444413, 1.2552522389, 0.0000000000, 5.0000000000, 0.4326539064
          63, 0.0553335888, 0.0151886651, 0.0000000000, 0.0000000000, 0.0000000000, 0.0729581648, 0.0171105270, 0.0547698043, 0.0000000000, 3.6430843903, -4.2160145694, -1.6618453569, -1.6855525185, 1.2535094793, 0.0000000000, 5.0000000000, 0.4428061469
          64, 0.0317550355, 0.0151556693, 0.0000000000, 0.0000000000, 0.0000000000, 0.0670430264, 0.0162546717, 0.0312067660, 0.0000000000, 2.0952578791, -4.2271153153, -1.6717753628, -1.7093653085, 1.2423772666, 0.0000000000, 5.0000000000, 0.4512832289
          65, 0.0237931830, 0.0122786438, 0.0000000000, 0.0000000000, 0.0000000000, 0.0637344851, 0.0131015341, 0.0233501704, 0.0000000000, 1.9377696289, -4.2737973922, -1.6700472069, -1.6918113976, 1.1899388662, 0.0000000000, 5.0000000000, 0.4588223581
          66, 0.0329670511, 0.0081636888, 0.0000000000, 0.0000000000, 0.0000000000, 0.0641964853, 0.0093092492, 0.0326620598, 0.0000000000, 4.0382542459, -4.3331848352, -1.6958234352, -1.6972611790, 1.1273252495, 0.0000000000, 5.0000000000, 0.4659533436
          67, 0.0531792103, 0.0048497637, 0.0000000000, 0.0000000000, 0.0000000000, 0.0679820870, 0.0067027370, 0.0529775606, 0.0000000000, 10.9653199603, -4.3515295294, -1.7431643942, -1.7277257819, 1.1151973433, 0.0000000000, 5.0000000000, 0.4740519660
          68, 0.0745982067, 0.0037371730, 0.0000000000, 0.0000000000, 0.0000000000, 0.0733246130, 0.0063383363, 0.0744223380, 0.0000000000, 19.9611325984, -4.3416559716, -1.7600825215, -1.7367206694, 1.1291515172, 0.0000000000, 5.0000000000, 0.4810331913
          69, 0.0884810751, 0.0049802563, 0.0000000000, 0.0000000000, 0.0000000000, 0.0779563093, 0.0080651675, 0.0882533664, 0.0000000000, 17.7663697763, -4.3564092162, -1.7312640451, -1.7138482247, 1.1108823870, 0.0000000000, 5.0000000000, 0.4879546778
          70, 0.0906415584, 0.0075993555, 0.0000000000, 0.0000000000, 0.0000000000, 0.0801093491, 0.0107580710, 0.0903211283, 0.0000000000, 11.9275323102, -4.4056253469, -1.7055841575, -1.7033542247, 1.0554129459, 0.0000000000, 5.0000000000, 0.4941821555
          71, 0.0823674967, 0.0101333807, 0.0000000000, 0.0000000000, 0.0000000000, 0.0792437308, 0.0130017919, 0.0819636708, 0.0000000000, 8.1283333783, -4.4556336411, -1.7075982622, -1.7271645501, 1.0051409475, 0.0000000000, 5.0000000000, 0.5005896620
          72, 0.0689341333, 0.0114023129, 0.0000000000, 0.0000000000, 0.0000000000, 0.0761680315, 0.0138011334, 0.0684942055, 0.0000000000, 6.0456272397, -4.4763471233, -1.7256949348, -1.7670301364, 0.9905260399, 0.0000000000, 5.0000000000, 0.5071592656
          73, 0.0567954716, 0.0109867392, 0.0000000000, 0.0000000000, 0.0000000000, 0.0725303244, 0.0129621798, 0.0563774416, 0.0000000000, 5.1694565852, -4.4925372726, -1.7397226802, -1.7862878581, 0.9758864436, 0.0000000000, 5.0000000000, 0.5132775786
          74, 0.0508073525, 0.0092660969, 0.0000000000, 0.0000000000, 0.0000000000, 0.0699784090, 0.0110336033, 0.0504530200, 0.0000000000, 5.4831449529, -4.5302687161, -1.7474097874, -1.7805936982, 0.9337238426, 0.0000000000, 5.0000000000, 0.5192109024
          75, 0.0525464735, 0.0071058193, 0.0000000000, 0.0000000000, 0.0000000000, 0.0694311692, 0.0089353361, 0.0522664741, 0.0000000000, 7.3948507956, -4.5680544145, -1.7577910565, -1.7748166768, 0.8930030244, 0.0000000000, 5.0000000000, 0.5248890286
          76, 0.0601919501, 0.0054126459, 0.0000000000, 0.0000000000, 0.0000000000, 0.0707945642, 0.0075100174, 0.0599663842, 0.0000000000, 11.1206148985, -4.5687375132, -1.7672631723, -1.7753939361, 0.8960048984, 0.0000000000, 5.0000000000, 0.5322180672
          77, 0.0697882030, 0.0047657271, 0.0000000000, 0.0000000000, 0.0000000000, 0.0731850209, 0.0071983972, 0.0695793685, 0.0000000000, 14.6437680627, -4.5522358163, -1.7631261040, -1.7721375562, 0.9146775296, 0.0000000000, 5.0000000000, 0.5398264141
          78, 0.0772064825, 0.0052414392, 0.0000000000, 0.0000000000, 0.0000000000, 0.0754631215, 0.0079327136, 0.0769765268, 0.0000000000, 14.7300158276, -4.5562251679, -1.7470128029, -1.7648040131, 0.9078720045, 0.0000000000, 5.0000000000, 0.5480298252
          79, 0.0799190261, 0.0064536292, 0.0000000000, 0.0000000000, 0.0000000000, 0.0767709687, 0.0092388316, 0.0796451132, 0.0000000000, 12.3835788574, -4.5813828852, -1.7333398359, -1.7648478727, 0.8789400155, 0.0000000000, 5.0000000000, 0.5550892981
          80, 0.0778570273, 0.0077606084, 0.0000000000, 0.0000000000, 0.0000000000, 0.0768329412, 0.0104730519, 0.0775387576, 0.0000000000, 10.0323355186, -4.6026439596, -1.7292164673, -1.7760606408, 0.8580322099, 0.0000000000, 5.0000000000, 0.5625639348
          81, 0.0730808594, 0.0085493892, 0.0000000000, 0.0000000000, 0.0000000000, 0.0759446187, 0.0110946664, 0.0727379711, 0.0000000000, 8.5480795900, -4.6092964945, -1.7310322180, -1.7885120988, 0.8541454000, 0.0000000000, 5.0000000000, 0.5704791645
          82, 0.0685439193, 0.0084869117, 0.0000000000, 0.0000000000, 0.0000000000, 0.0747294163, 0.0108738900, 0.0682059752, 0.0000000000, 8.0764266172, -4.6180996148, -1.7338693510, -1.7916495529, 0.8453875309, 0.0000000000, 5.0000000000, 0.5772289038
          83, 0.0666191706, 0.0076395803, 0.0000000000, 0.0000000000, 0.0000000000, 0.0738170845, 0.0099599020, 0.0663119705, 0.0000000000, 8.7202657640, -4.6364688594, -1.7373055580, -1.7878347259, 0.8248800139, 0.0000000000, 5.0000000000, 0.5837031692
          84, 0.0680975035, 0.0064131447, 0.0000000000, 0.0000000000, 0.0000000000, 0.0735873619, 0.0087858066, 0.0678322048, 0.0000000000, 10.6184262140, -4.6474126531, -1.7411978272, -1.7848352962, 0.8137609598, 0.0000000000, 5.0000000000, 0.5898426138
          85, 0.0720609537, 0.0053436358, 0.0000000000, 0.0000000000, 0.0000000000, 0.0740615425, 0.0078552717, 0.0718305659, 0.0000000000, 13.4853788350, -4.6387708928, -1.7415024807, -1.7837889663, 0.8245333638, 0.0000000000, 5.0000000000, 0.5966739434
          86, 0.0765675507, 0.0048420269, 0.0000000000, 0.0000000000, 0.0000000000, 0.0749535657, 0.0075112462, 0.0763519235, 0.0000000000, 15.8131197970, -4.6264044384, -1.7349706730, -1.7817396240, 0.8373967449, 0.0000000000, 5.0000000000, 0.6032571953
          87, 0.0797072011, 0.0050176235, 0.0000000000, 0.0000000000, 0.0000000000, 0.0758356522, 0.0077963081, 0.0794835331, 0.0000000000, 15.8854486939, -4.6277215396, -1.7249383795, -1.7795688376, 0.8341834871, 0.0000000000, 5.0000000000, 0.6094083639
          88, 0.0804773340, 0.0056579706, 0.0000000000, 0.0000000000, 0.0000000000, 0.0763399096, 0.0084631424, 0.0802308491, 0.0000000000, 14.2237100615, -4.6410195358, -1.7176591499, -1.7812170718, 0.8191015919, 0.0000000000, 5.0000000000, 0.6157354560
          89, 0.0791047630, 0.0063648901, 0.0000000000, 0.0000000000, 0.0000000000, 0.0763111150, 0.0091217292, 0.0788344431, 0.0000000000, 12.4282998276, -4.6533430526, -1.7155010878, -1.7869370190, 0.8073181874, 0.0000000000, 5.0000000000, 0.6218731403
          90, 0.0767558588, 0.0067624446, 0.0000000000, 0.0000000000, 0.0000000000, 0.0758517384, 0.0094370659, 0.0764730953, 0.0000000000, 11.3503124601, -4.6591944332, -1.7161972496, -1.7918821413, 0.8030330873, 0.0000000000, 5.0000000000, 0.6287325789
          91, 0.0748717359, 0.0066682834, 0.0000000000, 0.0000000000, 0.0000000000, 0.0752483818, 0.0092772072, 0.0745934063, 0.0000000000, 11.2280374840, -4.6648299641, -1.7168466480, -1.7921130664, 0.7974778703, 0.0000000000, 5.0000000000, 0.6361114354
          92, 0.0744892669, 0.0061509096, 0.0000000000, 0.0000000000, 0.0000000000, 0.0748224007, 0.0087468006, 0.0742292264, 0.0000000000, 12.1102847762, -4.6735119399, -1.7167412761, -1.7893552599, 0.7875860410, 0.0000000000, 5.0000000000, 0.6427187909
          93, 0.0758491153, 0.0054619493, 0.0000000000, 0.0000000000, 0.0000000000, 0.0747800395, 0.0081057180, 0.0756122907, 0.0000000000, 13.8868214347, -4.6790265829, -1.7161411503, -1.7876254932, 0.7815839794, 0.0000000000, 5.0000000000, 0.6510586277
          94, 0.0784113921, 0.0048950304, 0.0000000000, 0.0000000000, 0.0000000000, 0.0751320829, 0.0076285666, 0.0781927919, 0.0000000000, 16.0185709872, -4.6763435918, -1.7143181172, -1.7880800685, 0.7850393326, 0.0000000000, 5.0000000000, 0.6586051761
          95, 0.0812038484, 0.0046479108, 0.0000000000, 0.0000000000, 0.0000000000, 0.0757131170, 0.0074790529, 0.0809921715, 0.0000000000, 17.4710426005, -4.6705375476, -1.7103653634, -1.7891640435, 0.7913264222, 0.0000000000, 5.0000000000, 0.6653382595
          96, 0.0832995576, 0.0047497242, 0.0000000000, 0.0000000000, 0.0000000000, 0.0762791446, 0.0076539434, 0.0830830508, 0.0000000000, 17.5377672200, -4.6692521372, -1.7050666287, -1.7898784007, 0.7919911991, 0.0000000000, 5.0000000000, 0.6728403210
          97, 0.0842026436, 0.0050737051, 0.0000000000, 0.0000000000, 0.0000000000, 0.0766269062, 0.0080092442, 0.0839742798, 0.0000000000, 16.5958885296, -4.6735058354, -1.7005094994, -1.7908412009, 0.7868436313, 0.0000000000, 5.0000000000, 0.6794917002
