"Iteration","CLift","CDrag","CSideForce","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Linear_Solver_Iterations","Time(min)"
           0, 19.3622042515, 7.1144440082, 0.0000000000, 0.0000000000, 0.0000000000, 7.4714646825, 4.3505087211, 20.1639118449, 0.0000000000, 2.7215344206, -2.0603106431, -0.8884397701, -1.7406372415, 3.4015144322, 0.0000000000, 5.0000000000, 0.0034621829
           1, 1.4862208457, 0.2787099751, 0.0000000000, 0.0000000000, 0.0000000000, 0.7182444983, 0.0691556250, 1.5105459781, 0.0000000000, 5.3324996528, -1.9287194122, -0.0521201312, 0.2192931251, 3.5345415571, 0.0000000000, 5.0000000000, 0.0082900544
           2, 12.0220598031, 2.6902330176, 0.0000000000, 0.0000000000, 0.0000000000, 4.1734989883, 0.9909045121, 12.2794700149, 0.0000000000, 4.4687801111, -2.1047067707, 0.0841345581, 0.2478031176, 3.3602869062, 0.0000000000, 5.0000000000, 0.0122054381
           3, -0.3347748693, -0.6612142545, 0.0000000000, 0.0000000000, 0.0000000000, -0.8300700746, -0.6081877061, -0.4235401015, 0.0000000000, 0.5063031643, -2.3010462064, 0.0926018927, 0.1543462081, 3.1644290181, 0.0000000000, 5.0000000000, 0.0162967952
           4, -0.2330924763, -0.6357659379, 0.0000000000, 0.0000000000, 0.0000000000, -0.5689694210, -0.5971385047, -0.3193055534, 0.0000000000, 0.3666325332, -2.3419724377, 0.0781525846, 0.0807872455, 3.1259293417, 0.0000000000, 5.0000000000, 0.0209925743
           5, -4.1976702182, -1.0750260133, 0.0000000000, 0.0000000000, 0.0000000000, -1.9389068281, -0.4803611529, -4.3064334840, 0.0000000000, 3.9047150174, -2.3461683060, 0.0611187945, 0.0646524221, 3.1239375753, 0.0000000000, 5.0000000000, 0.0260014439
           6, -5.3113310358, -0.9645754200, 0.0000000000, 0.0000000000, 0.0000000000, -1.7946902149, -0.2159938279, -5.3938844796, 0.0000000000, 5.5063926837, -2.3093842314, 0.0899633542, 0.0955314992, 3.1604731281, 0.0000000000, 5.0000000000, 0.0301832431
           7, -3.8131226939, -0.5485836396, 0.0000000000, 0.0000000000, 0.0000000000, -1.0736162188, -0.0125607517, -3.8523617323, 0.0000000000, 6.9508501867, -2.2932034991, 0.1297401552, 0.1288846059, 3.1752195084, 0.0000000000, 5.0000000000, 0.0345637082
           8, -1.6159856270, -0.1725654558, 0.0000000000, 0.0000000000, 0.0000000000, -0.2723557946, 0.0540156701, -1.6242754356, 0.0000000000, 9.3644792296, -2.2816412791, 0.1543207854, 0.1583534639, 3.1856190848, 0.0000000000, 5.0000000000, 0.0379332468
           9, 1.3943332346, 0.2423003066, 0.0000000000, 0.0000000000, 0.0000000000, 0.5480131728, 0.0458885766, 1.4144853645, 0.0000000000, 5.7545665302, -2.2709761739, 0.1437051466, 0.1596090729, 3.1950878561, 0.0000000000, 5.0000000000, 0.0414293544
