"Iteration","CLift","CDrag","CSideForce","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Linear_Solver_Iterations","Time(min)"
          15, -2.3612178021, -0.7599999202, 0.0000000000, 0.0000000000, 0.0000000000, -0.7792215170, -0.1661943880, -2.4749401636, 0.0000000000, 3.1068658551, -2.2877490626, 0.0188259346, 0.0407497663, 3.1846520079, 0.0000000000, 5.0000000000, 0.0866374957
          16, -2.5368427544, -0.8275857680, 0.0000000000, 0.0000000000, 0.0000000000, -0.8873821186, -0.1892851258, -2.6616988006, 0.0000000000, 3.0653532873, -2.3098414537, 0.0229067941, 0.0505737329, 3.1614060217, 0.0000000000, 5.0000000000, 0.0919788199
          17, -1.6316994032, -0.5550489505, 0.0000000000, 0.0000000000, 0.0000000000, -0.7084560784, -0.1438178119, -1.7175094517, 0.0000000000, 2.9397396422, -2.3847782701, 0.0945933813, 0.1103736194, 3.0784672874, 0.0000000000, 5.0000000000, 0.0970492599
          18, -0.1071345759, -0.0945617511, 0.0000000000, 0.0000000000, 0.0000000000, -0.2916054605, -0.0658346633, -0.1268287792, 0.0000000000, 1.1329588828, -2.4641974732, 0.0703433461, 0.0798996690, 2.9955210997, 0.0000000000, 5.0000000000, 0.1020076416
          19, 1.4968640358, 0.3693031286, 0.0000000000, 0.0000000000, 0.0000000000, 0.2180146385, -0.0037909376, 1.5417432896, 0.0000000000, 4.0532124422, -2.4848960826, -0.0601099069, -0.0426939514, 2.9837955180, 0.0000000000, 5.0000000000, 0.1072070595
          20, 2.6324399520, 0.6734073196, 0.0000000000, 0.0000000000, 0.0000000000, 0.6077919151, 0.0165593810, 2.7171572104, 0.0000000000, 3.9091347469, -2.4892321730, -0.2137418833, -0.1697778759, 2.9851446008, 0.0000000000, 5.0000000000, 0.1137364880
          21, 2.9032423067, 0.7226620137, 0.0000000000, 0.0000000000, 0.0000000000, 0.7066467644, -0.0011620188, 2.9918313668, 0.0000000000, 4.0174275829, -2.5263206283, -0.1773020654, -0.1475886012, 2.9455649779, 0.0000000000, 5.0000000000, 0.1193481476
          22, 2.2342324502, 0.5204451615, 0.0000000000, 0.0000000000, 0.0000000000, 0.4814850277, -0.0355240336, 2.2937732780, 0.0000000000, 4.2929257784, -2.5916898921, -0.1052558985, -0.0970384842, 2.8732379597, 0.0000000000, 5.0000000000, 0.1244829945
          23, 0.9269393348, 0.1621943083, 0.0000000000, 0.0000000000, 0.0000000000, 0.0526832485, -0.0668704768, 0.9386436296, 0.0000000000, 5.7149929875, -2.6533670576, -0.1235934642, -0.1200766357, 2.8086945008, 0.0000000000, 5.0000000000, 0.1299218450
          24, -0.4426019554, -0.2002211891, 0.0000000000, 0.0000000000, 0.0000000000, -0.3716244735, -0.0871986601, -0.4778926753, 0.0000000000, 2.2105650123, -2.6898515949, -0.2393855336, -0.2239394720, 2.7781175205, 0.0000000000, 5.0000000000, 0.1350794913
          25, -1.2837127710, -0.4206992048, 0.0000000000, 0.0000000000, 0.0000000000, -0.6055925529, -0.0976444135, -1.3473573645, 0.0000000000, 3.0513791237, -2.7192027033, -0.4084472494, -0.3617921745, 2.7543195081, 0.0000000000, 5.0000000000, 0.1404301376
          26, -1.2612001915, -0.4180557061, 0.0000000000, 0.0000000000, 0.0000000000, -0.5684524316, -0.1005257239, -1.3248739847, 0.0000000000, 3.0168232918, -2.7709040132, -0.4389305363, -0.3950085947, 2.7013989917, 0.0000000000, 5.0000000000, 0.1454950399
          27, -0.4380387938, -0.2067033828, 0.0000000000, 0.0000000000, 0.0000000000, -0.3053962231, -0.0945922336, -0.4750332437, 0.0000000000, 2.1191660619, -2.8506769422, -0.3820440137, -0.3624042475, 2.6149126911, 0.0000000000, 5.0000000000, 0.1517532280
          28, 0.7791049343, 0.1145672641, 0.0000000000, 0.0000000000, 0.0000000000, 0.0517141719, -0.0773184158, 0.7836785178, 0.0000000000, 6.8004149377, -2.9252629917, -0.4044121395, -0.3920736327, 2.5365961311, 0.0000000000, 5.0000000000, 0.1569410074
          29, 1.8528250960, 0.4096210539, 0.0000000000, 0.0000000000, 0.0000000000, 0.3530866711, -0.0507854015, 1.8968845741, 0.0000000000, 4.5232662690, -2.9598438336, -0.5189415712, -0.5050371320, 2.5079363175, 0.0000000000, 5.0000000000, 0.1620052968
          30, 2.3645553598, 0.5641708563, 0.0000000000, 0.0000000000, 0.0000000000, 0.4921576324, -0.0246251441, 2.4308032431, 0.0000000000, 4.1912043722, -2.9884520105, -0.6354655525, -0.6345666373, 2.4840805290, 0.0000000000, 5.0000000000, 0.1672155121
          31, 2.1794889259, 0.5308521282, 0.0000000000, 0.0000000000, 0.0000000000, 0.4378141661, -0.0121825412, 2.2431735434, 0.0000000000, 4.1056422500, -3.0558801645, -0.6146043784, -0.6459755530, 2.4136109873, 0.0000000000, 5.0000000000, 0.1726118427
          32, 1.4638057801, 0.3421529498, 0.0000000000, 0.0000000000, 0.0000000000, 0.2337388388, -0.0221371242, 1.5030987827, 0.0000000000, 4.2782205471, -3.1515297654, -0.5874868344, -0.6289654340, 2.3093773721, 0.0000000000, 5.0000000000, 0.1780023077
          33, 0.5714744011, 0.0888774451, 0.0000000000, 0.0000000000, 0.0000000000, -0.0271232766, -0.0520147652, 0.5760005690, 0.0000000000, 6.4299148150, -3.1952918272, -0.6494205859, -0.6834777150, 2.2670708111, 0.0000000000, 5.0000000000, 0.1831895526
          34, -0.1272286356, -0.1232456794, 0.0000000000, 0.0000000000, 0.0000000000, -0.2411922345, -0.0888053633, -0.1532652298, 0.0000000000, 1.0323172081, -3.1751133544, -0.7886013002, -0.7777297973, 2.2967682145, 0.0000000000, 5.0000000000, 0.1885469767
          35, -0.3934313689, -0.2180449950, 0.0000000000, 0.0000000000, 0.0000000000, -0.3331145848, -0.1163884642, -0.4344946344, 0.0000000000, 1.8043586322, -3.1764672382, -0.8515924677, -0.7761580845, 2.2969427030, 0.0000000000, 5.0000000000, 0.1936864777
          36, -0.1888981216, -0.1752246539, 0.0000000000, 0.0000000000, 0.0000000000, -0.2815205198, -0.1243211412, -0.2256777205, 0.0000000000, 1.0780339262, -3.2265366792, -0.7823270583, -0.7119947323, 2.2401394175, 0.0000000000, 5.0000000000, 0.2001783896
          37, 0.3437800717, -0.0300184428, 0.0000000000, 0.0000000000, 0.0000000000, -0.1223269967, -0.1122946934, 0.3263062158, 0.0000000000, -11.4522953026, -3.2842273590, -0.7582521893, -0.7036467905, 2.1746528419, 0.0000000000, 5.0000000000, 0.2053704096
          38, 0.9643688345, 0.1493499368, 0.0000000000, 0.0000000000, 0.0000000000, 0.0712597765, -0.0883883311, 0.9718539784, 0.0000000000, 6.4571090911, -3.2816153809, -0.8068133582, -0.7672383953, 2.1823935953, 0.0000000000, 5.0000000000, 0.2106509615
          39, 1.4386864857, 0.2931196473, 0.0000000000, 0.0000000000, 0.0000000000, 0.2222741870, -0.0636370207, 1.4668634093, 0.0000000000, 4.9081885128, -3.2446019361, -0.8463394293, -0.8431595682, 2.2267543494, 0.0000000000, 5.0000000000, 0.2159752307
          40, 1.6225641698, 0.3562212983, 0.0000000000, 0.0000000000, 0.0000000000, 0.2814669314, -0.0468937964, 1.6605448112, 0.0000000000, 4.5549330647, -3.2354968092, -0.7930789939, -0.8288773211, 2.2354283964, 0.0000000000, 5.0000000000, 0.2211910550
          41, 1.5001654012, 0.3303609804, 0.0000000000, 0.0000000000, 0.0000000000, 0.2429836056, -0.0423750101, 1.5355256321, 0.0000000000, 4.5409884645, -3.2666614287, -0.7352202435, -0.7837137254, 2.1982392552, 0.0000000000, 5.0000000000, 0.2267136623
          42, 1.1702882860, 0.2404500198, 0.0000000000, 0.0000000000, 0.0000000000, 0.1394728190, -0.0498107340, 1.1936958470, 0.0000000000, 4.8670750247, -3.3081427284, -0.7409012283, -0.7929296677, 2.1527650049, 0.0000000000, 5.0000000000, 0.2320131651
          43, 0.7928997206, 0.1299311254, 0.0000000000, 0.0000000000, 0.0000000000, 0.0222459827, -0.0657481877, 0.8007803944, 0.0000000000, 6.1024617320, -3.3159410963, -0.8090041354, -0.8513155705, 2.1503759070, 0.0000000000, 5.0000000000, 0.2379781756
          44, 0.5205837172, 0.0422992703, 0.0000000000, 0.0000000000, 0.0000000000, -0.0621203444, -0.0848977985, 0.5153532756, 0.0000000000, 12.3071559825, -3.3000150620, -0.8750665592, -0.8745477081, 2.1716190846, 0.0000000000, 5.0000000000, 0.2434766080
          45, 0.4422359375, 0.0057438438, 0.0000000000, 0.0000000000, 0.0000000000, -0.0883506201, -0.1014133293, 0.4304892018, 0.0000000000, 76.9930304317, -3.3029699376, -0.8554882980, -0.8225031056, 2.1666185208, 0.0000000000, 5.0000000000, 0.2485636896
          46, 0.5587570922, 0.0255332313, 0.0000000000, 0.0000000000, 0.0000000000, -0.0573261743, -0.1104007897, 0.5483366663, 0.0000000000, 21.8835244642, -3.3378214417, -0.8162460690, -0.7852663590, 2.1249835410, 0.0000000000, 5.0000000000, 0.2536930702
          47, 0.7959457078, 0.0855012340, 0.0000000000, 0.0000000000, 0.0000000000, 0.0095668834, -0.1095952125, 0.7929873392, 0.0000000000, 9.3091721718, -3.3806332295, -0.8305001035, -0.8130504116, 2.0787805161, 0.0000000000, 5.0000000000, 0.2590703431
          48, 1.0447351751, 0.1569711464, 0.0000000000, 0.0000000000, 0.0000000000, 0.0819667233, -0.1004358815, 1.0516768328, 0.0000000000, 6.6555873431, -3.3951016020, -0.8961340083, -0.9035237319, 2.0704290392, 0.0000000000, 5.0000000000, 0.2640724705
          49, 1.2091377771, 0.2111026740, 0.0000000000, 0.0000000000, 0.0000000000, 0.1326855715, -0.0876848807, 1.2242915766, 0.0000000000, 5.7277236447, -3.3889402881, -0.9375295496, -0.9874945609, 2.0823773056, 0.0000000000, 5.0000000000, 0.2693907957
          50, 1.2418360398, 0.2298166927, 0.0000000000, 0.0000000000, 0.0000000000, 0.1466400353, -0.0774371741, 1.2605458921, 0.0000000000, 5.4035937313, -3.3985617556, -0.8932472589, -0.9642760969, 2.0712052773, 0.0000000000, 5.0000000000, 0.2743410312
          51, 1.1551504161, 0.2113727111, 0.0000000000, 0.0000000000, 0.0000000000, 0.1244820450, -0.0743621402, 1.1719731989, 0.0000000000, 5.4649931402, -3.4374632747, -0.8439906820, -0.9117011282, 2.0258803426, 0.0000000000, 5.0000000000, 0.2792337587
          52, 1.0068390757, 0.1689712893, 0.0000000000, 0.0000000000, 0.0000000000, 0.0805059748, -0.0796242979, 1.0178095068, 0.0000000000, 5.9586399560, -3.4888504589, -0.8481499474, -0.9096737611, 1.9703680934, 0.0000000000, 5.0000000000, 0.2850469493
          53, 0.8703804206, 0.1236805905, 0.0000000000, 0.0000000000, 0.0000000000, 0.0358995452, -0.0905573328, 0.8744474452, 0.0000000000, 7.0373242635, -3.5225970297, -0.9088999167, -0.9609368890, 1.9414685921, 0.0000000000, 5.0000000000, 0.2914649183
          54, 0.8037595838, 0.0950492154, 0.0000000000, 0.0000000000, 0.0000000000, 0.0098736025, -0.1022211947, 0.8028789754, 0.0000000000, 8.4562463841, -3.5356063901, -0.9901547977, -1.0232135206, 1.9354451451, 0.0000000000, 5.0000000000, 0.2969651396
          55, 0.8290554876, 0.0934340096, 0.0000000000, 0.0000000000, 0.0000000000, 0.0121161835, -0.1099080549, 0.8270327292, 0.0000000000, 8.8731661100, -3.5524264210, -1.0161659172, -1.0331453034, 1.9191048372, 0.0000000000, 5.0000000000, 0.3022383935
          56, 0.9288516802, 0.1169050458, 0.0000000000, 0.0000000000, 0.0000000000, 0.0396166766, -0.1112770929, 0.9295427060, 0.0000000000, 7.9453514912, -3.5855288251, -0.9834880395, -1.0057307257, 1.8805944815, 0.0000000000, 5.0000000000, 0.3074623212
          57, 1.0582939587, 0.1534557550, 0.0000000000, 0.0000000000, 0.0000000000, 0.0790623522, -0.1071270173, 1.0639824125, 0.0000000000, 6.8964110109, -3.6258215111, -0.9580634875, -0.9985099370, 1.8349135552, 0.0000000000, 5.0000000000, 0.3127033253
          58, 1.1660152707, 0.1870019333, 0.0000000000, 0.0000000000, 0.0000000000, 0.1134290607, -0.1006374479, 1.1766194961, 0.0000000000, 6.2353113163, -3.6591262647, -0.9610813865, -1.0301137710, 1.8022509979, 0.0000000000, 5.0000000000, 0.3179711199
          59, 1.2148993054, 0.2043261512, 0.0000000000, 0.0000000000, 0.0000000000, 0.1295218249, -0.0956539516, 1.2282425737, 0.0000000000, 5.9458825911, -3.6861633672, -0.9775707436, -1.0855559723, 1.7799021520, 0.0000000000, 5.0000000000, 0.3234430611
          60, 1.1948543783, 0.2000720102, 0.0000000000, 0.0000000000, 0.0000000000, 0.1230501673, -0.0949324197, 1.2077638968, 0.0000000000, 5.9721216239, -3.7182754961, -0.9867615592, -1.1265485636, 1.7504392695, 0.0000000000, 5.0000000000, 0.3291120291
          61, 1.1236827300, 0.1780283597, 0.0000000000, 0.0000000000, 0.0000000000, 0.0993220350, -0.0991032995, 1.1333735088, 0.0000000000, 6.3118187007, -3.7591923031, -0.9862904086, -1.1288514320, 1.7082569249, 0.0000000000, 5.0000000000, 0.3348534932
          62, 1.0370295941, 0.1486288766, 0.0000000000, 0.0000000000, 0.0000000000, 0.0698726773, -0.1066662014, 1.0421819628, 0.0000000000, 6.9773089697, -3.8010017360, -0.9883765875, -1.1141369367, 1.6639490462, 0.0000000000, 5.0000000000, 0.3400382009
          63, 0.9725246063, 0.1241054382, 0.0000000000, 0.0000000000, 0.0000000000, 0.0470508448, -0.1148560199, 0.9736602921, 0.0000000000, 7.8362771214, -3.8355392538, -0.9987398300, -1.1070397996, 1.6290155284, 0.0000000000, 5.0000000000, 0.3453162014
          64, 0.9549775419, 0.1134949642, 0.0000000000, 0.0000000000, 0.0000000000, 0.0391033545, -0.1209062985, 0.9540675444, 0.0000000000, 8.4142723752, -3.8647850198, -1.0111738024, -1.1104400009, 1.6006846485, 0.0000000000, 5.0000000000, 0.3506340348
          65, 0.9883773178, 0.1194979088, 0.0000000000, 0.0000000000, 0.0000000000, 0.0476125542, -0.1231618041, 0.9879274480, 0.0000000000, 8.2710846371, -3.8930946755, -1.0169112652, -1.1175828429, 1.5717466410, 0.0000000000, 5.0000000000, 0.3559259616
          66, 1.0570413943, 0.1381966322, 0.0000000000, 0.0000000000, 0.0000000000, 0.0678637593, -0.1216298563, 1.0590755386, 0.0000000000, 7.6488216669, -3.9151762609, -1.0146029402, -1.1250867993, 1.5475723385, 0.0000000000, 5.0000000000, 0.3609206840
          67, 1.1342704763, 0.1613751913, 0.0000000000, 0.0000000000, 0.0000000000, 0.0914917994, -0.1178232053, 1.1396179878, 0.0000000000, 7.0287785056, -3.9226871863, -1.0084924999, -1.1340406503, 1.5392850474, 0.0000000000, 5.0000000000, 0.3660832480
          68, 1.1940212600, 0.1801901475, 0.0000000000, 0.0000000000, 0.0000000000, 0.1100478248, -0.1140221566, 1.2021456677, 0.0000000000, 6.6264514264, -3.9210055279, -1.0013201473, -1.1434579691, 1.5419269850, 0.0000000000, 5.0000000000, 0.3717816720
          69, 1.2205353084, 0.1885756857, 0.0000000000, 0.0000000000, 0.0000000000, 0.1180554091, -0.1123000336, 1.2299007808, 0.0000000000, 6.4723896094, -3.9245157476, -0.9938102684, -1.1488552030, 1.5388326161, 0.0000000000, 5.0000000000, 0.3781739694
          70, 1.2125018587, 0.1851100197, 0.0000000000, 0.0000000000, 0.0000000000, 0.1145515167, -0.1137192871, 1.2212675385, 0.0000000000, 6.5501687106, -3.9384687508, -0.9876581192, -1.1480450583, 1.5238700179, 0.0000000000, 5.0000000000, 0.3833433040
          71, 1.1810916460, 0.1728579797, 0.0000000000, 0.0000000000, 0.0000000000, 0.1027871082, -0.1180085710, 1.1878263065, 0.0000000000, 6.8327285113, -3.9536154309, -0.9850628737, -1.1438086150, 1.5078179619, 0.0000000000, 5.0000000000, 0.3890367748
          72, 1.1437181819, 0.1575590541, 0.0000000000, 0.0000000000, 0.0000000000, 0.0884459225, -0.1238115938, 1.1478618490, 0.0000000000, 7.2589810124, -3.9576997245, -0.9858588603, -1.1391633760, 1.5045060750, 0.0000000000, 5.0000000000, 0.3942214254
          73, 1.1166608893, 0.1451039294, 0.0000000000, 0.0000000000, 0.0000000000, 0.0772223916, -0.1293509965, 1.1185951063, 0.0000000000, 7.6955937317, -3.9522147804, -0.9871741188, -1.1342176254, 1.5111602912, 0.0000000000, 5.0000000000, 0.3993749666
          74, 1.1094845832, 0.1393593943, 0.0000000000, 0.0000000000, 0.0000000000, 0.0727402228, -0.1331887888, 1.1102422383, 0.0000000000, 7.9613189230, -3.9485630826, -0.9865331567, -1.1289765492, 1.5144607851, 0.0000000000, 5.0000000000, 0.4045213736
          75, 1.1229340043, 0.1411003562, 0.0000000000, 0.0000000000, 0.0000000000, 0.0755543320, -0.1347532504, 1.1237133309, 0.0000000000, 7.9584065874, -3.9513703125, -0.9842502825, -1.1258716313, 1.5101589297, 0.0000000000, 5.0000000000, 0.4097770309
          76, 1.1503742185, 0.1482643382, 0.0000000000, 0.0000000000, 0.0000000000, 0.0834685071, -0.1344404578, 1.1520715776, 0.0000000000, 7.7589407689, -3.9545001370, -0.9818275543, -1.1271830946, 1.5063509915, 0.0000000000, 5.0000000000, 0.4154375462
          77, 1.1815868203, 0.1572163585, 0.0000000000, 0.0000000000, 0.0000000000, 0.0928442824, -0.1333053627, 1.1845227215, 0.0000000000, 7.5156735085, -3.9511340840, -0.9792854924, -1.1313448225, 1.5106885903, 0.0000000000, 5.0000000000, 0.4210096863
          78, 1.2071013012, 0.1643685740, 0.0000000000, 0.0000000000, 0.0000000000, 0.1002299866, -0.1325381101, 1.2110095908, 0.0000000000, 7.3438691599, -3.9439360897, -0.9755457196, -1.1338723921, 1.5189705465, 0.0000000000, 5.0000000000, 0.4261015716
          79, 1.2214392089, 0.1674992059, 0.0000000000, 0.0000000000, 0.0000000000, 0.1036143949, -0.1329691251, 1.2256789697, 0.0000000000, 7.2922089527, -3.9406926932, -0.9708555574, -1.1325557551, 1.5220543625, 0.0000000000, 5.0000000000, 0.4313984872
          80, 1.2243001504, 0.1663201740, 0.0000000000, 0.0000000000, 0.0000000000, 0.1028888343, -0.1348052591, 1.2281696954, 0.0000000000, 7.3611043123, -3.9439601573, -0.9672249594, -1.1298865200, 1.5179369377, 0.0000000000, 5.0000000000, 0.4364314462
          81, 1.2196418943, 0.1622147682, 0.0000000000, 0.0000000000, 0.0000000000, 0.0994959760, -0.1376617827, 1.2226566218, 0.0000000000, 7.5186859229, -3.9490080381, -0.9661248967, -1.1290597254, 1.5127858862, 0.0000000000, 5.0000000000, 0.4418365074
          82, 1.2133662077, 0.1573900021, 0.0000000000, 0.0000000000, 0.0000000000, 0.0955656076, -0.1408250067, 1.2154001334, 0.0000000000, 7.7092965997, -3.9504478620, -0.9667068673, -1.1297195777, 1.5123048113, 0.0000000000, 5.0000000000, 0.4470064336
          83, 1.2107177558, 0.1538744002, 0.0000000000, 0.0000000000, 0.0000000000, 0.0929688236, -0.1435954616, 1.2119798508, 0.0000000000, 7.8682207949, -3.9490049717, -0.9667672254, -1.1289838499, 1.5144659447, 0.0000000000, 5.0000000000, 0.4519061669
          84, 1.2144066560, 0.1527623772, 0.0000000000, 0.0000000000, 0.0000000000, 0.0926597910, -0.1455668785, 1.2152901522, 0.0000000000, 7.9496449220, -3.9495396644, -0.9651987601, -1.1257952704, 1.5133962388, 0.0000000000, 5.0000000000, 0.4566827167
          85, 1.2240444229, 0.1539571403, 0.0000000000, 0.0000000000, 0.0000000000, 0.0944876100, -0.1467391918, 1.2249306756, 0.0000000000, 7.9505531233, -3.9543685807, -0.9629081142, -1.1225429954, 1.5072701998, 0.0000000000, 5.0000000000, 0.4628304358
          86, 1.2368653395, 0.1564218265, 0.0000000000, 0.0000000000, 0.0000000000, 0.0974557829, -0.1474493778, 1.2379670177, 0.0000000000, 7.9072426620, -3.9610857353, -0.9613101076, -1.1220321139, 1.4997683401, 0.0000000000, 5.0000000000, 0.4683050497
          87, 1.2492339907, 0.1587550774, 0.0000000000, 0.0000000000, 0.0000000000, 0.1002535778, -0.1481776820, 1.2505327315, 0.0000000000, 7.8689388160, -3.9659745631, -0.9606687000, -1.1243337511, 1.4952239914, 0.0000000000, 5.0000000000, 0.4737207302
          88, 1.2582261478, 0.1598147477, 0.0000000000, 0.0000000000, 0.0000000000, 0.1018201985, -0.1493248881, 1.2595141406, 0.0000000000, 7.8730290306, -3.9681259160, -0.9601661214, -1.1270257264, 1.4938959557, 0.0000000000, 5.0000000000, 0.4787016404
          89, 1.2626667531, 0.1591409926, 0.0000000000, 0.0000000000, 0.0000000000, 0.1017312090, -0.1510529094, 1.2636598449, 0.0000000000, 7.9342646547, -3.9693875199, -0.9591340264, -1.1278929711, 1.4930246162, 0.0000000000, 5.0000000000, 0.4839374632
          90, 1.2633466358, 0.1570512632, 0.0000000000, 0.0000000000, 0.0000000000, 0.1002867000, -0.1532450434, 1.2638139808, 0.0000000000, 8.0441673000, -3.9712945767, -0.9577742781, -1.1268685989, 1.4909470339, 0.0000000000, 5.0000000000, 0.4890531598
          91, 1.2624525445, 0.1544107095, 0.0000000000, 0.0000000000, 0.0000000000, 0.0983103291, -0.1555908612, 1.2623076401, 0.0000000000, 8.1759390179, -3.9735699850, -0.9567101922, -1.1253185174, 1.4884213914, 0.0000000000, 5.0000000000, 0.4943376245
          92, 1.2625700283, 0.1522238219, 0.0000000000, 0.0000000000, 0.0000000000, 0.0967672078, -0.1577412107, 1.2618925782, 0.0000000000, 8.2941684969, -3.9752396966, -0.9562131713, -1.1242384228, 1.4867674311, 0.0000000000, 5.0000000000, 0.5002579130
          93, 1.2656718186, 0.1512262099, 0.0000000000, 0.0000000000, 0.0000000000, 0.0963691286, -0.1594595804, 1.2646608878, 0.0000000000, 8.3693945617, -3.9760689869, -0.9560342730, -1.1236332859, 1.4861034943, 0.0000000000, 5.0000000000, 0.5057579917
          94, 1.2724512909, 0.1516233559, 0.0000000000, 0.0000000000, 0.0000000000, 0.0973228961, -0.1607143341, 1.2713350591, 0.0000000000, 8.3921852475, -3.9765718570, -0.9558006989, -1.1231565013, 1.4856433310, 0.0000000000, 5.0000000000, 0.5110210540
          95, 1.2821952704, 0.1530688512, 0.0000000000, 0.0000000000, 0.0000000000, 0.0992991835, -0.1616690582, 1.2811392978, 0.0000000000, 8.3765917119, -3.9771827083, -0.9553761523, -1.1227482074, 1.4848887348, 0.0000000000, 5.0000000000, 0.5163111704
          96, 1.2931600789, 0.1548491343, 0.0000000000, 0.0000000000, 0.0000000000, 0.1016091163, -0.1625942844, 1.2922090941, 0.0000000000, 8.3510966001, -3.9779255959, -0.9548581206, -1.1225850026, 1.4839520350, 0.0000000000, 5.0000000000, 0.5218111708
          97, 1.3032709806, 0.1561840804, 0.0000000000, 0.0000000000, 0.0000000000, 0.1034941888, -0.1637450404, 1.3023426114, 0.0000000000, 8.3444546792, -3.9787091855, -0.9543861685, -1.1227172088, 1.4830509488, 0.0000000000, 5.0000000000, 0.5268479284
