"Iteration","CLift","CDrag","CSideForce","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Linear_Solver_Iterations","Time(min)"
           0, 10.3625377650, 5.1729376577, 0.0000000000, 0.0000000000, 0.0000000000, 5.0698473564, 4.4374825481, 10.6981410337, 0.0000000000, 2.0032210807, -2.1523333158, -0.9772744283, -2.1326306997, 3.3094917595, 0.0000000000, 5.0000000000, 0.0033143541
           1, 0.5710793481, 0.0290426442, 0.0000000000, 0.0000000000, 0.0000000000, 0.4686908439, -0.0108645838, 0.5717141399, 0.0000000000, 19.6634763789, -2.0331494111, -0.1002055190, 0.1183615627, 3.4307266049, 0.0000000000, 5.0000000000, 0.0068296262
           2, 6.9242305823, 1.3899126297, 0.0000000000, 0.0000000000, 0.0000000000, 2.7210490066, 0.9035169635, 7.0043189084, 0.0000000000, 4.9817739867, -2.2222083597, 0.0038170786, 0.1220826202, 3.2427931378, 0.0000000000, 5.0000000000, 0.0103703704
           3, 0.0225877751, -0.6308870800, 0.0000000000, 0.0000000000, 0.0000000000, -0.6558713878, -0.6309259143, -0.0214757056, 0.0000000000, -0.0358031982, -2.4176521082, -0.0240946611, 0.0245710192, 3.0482355018, 0.0000000000, 5.0000000000, 0.0137362243
           4, 0.5483366367, -0.6090576331, 0.0000000000, 0.0000000000, 0.0000000000, -0.3307799804, -0.6458240295, 0.5045152034, 0.0000000000, -0.9003033652, -2.4504225845, -0.0477517328, -0.0433162546, 3.0183100850, 0.0000000000, 5.0000000000, 0.0170842750
           5, -2.2276684986, -0.5746563658, 0.0000000000, 0.0000000000, 0.0000000000, -1.2373540863, -0.4178622326, -2.2623280118, 0.0000000000, 3.8765227903, -2.4642062705, -0.0596643357, -0.0631220176, 3.0047700009, 0.0000000000, 5.0000000000, 0.0204854291
           6, -2.9532333807, -0.3428124482, 0.0000000000, 0.0000000000, 0.0000000000, -1.0185260601, -0.1359702275, -2.9699528402, 0.0000000000, 8.6147203715, -2.4378561138, -0.0287607074, -0.0291187012, 3.0312380982, 0.0000000000, 5.0000000000, 0.0239243779
           7, -2.4266172806, -0.0768612051, 0.0000000000, 0.0000000000, 0.0000000000, -0.5870342402, 0.0925982896, -2.4260677295, 0.0000000000, 31.5714186135, -2.4213659838, -0.0005128437, -0.0051548447, 3.0472421885, 0.0000000000, 5.0000000000, 0.0283482752
           8, -1.1368845040, 0.0370899930, 0.0000000000, 0.0000000000, 0.0000000000, -0.1032471850, 0.1163046977, -1.1315278434, 0.0000000000, -30.6520549388, -2.4123224858, 0.0192117421, 0.0168975729, 3.0547455679, 0.0000000000, 5.0000000000, 0.0342184463
           9, 0.7157439785, 0.1098876503, 0.0000000000, 0.0000000000, 0.0000000000, 0.3516470512, 0.0596921934, 0.7216658372, 0.0000000000, 6.5134159903, -2.3966938797, 0.0170095710, 0.0205533880, 3.0697712561, 0.0000000000, 5.0000000000, 0.0380496312
          10, 1.8428567042, 0.1785652867, 0.0000000000, 0.0000000000, 0.0000000000, 0.4802814281, 0.0495791254, 1.8508236826, 0.0000000000, 10.3203525054, -2.4081471885, -0.0098054032, -0.0047842759, 3.0595307289, 0.0000000000, 5.0000000000, 0.0418240921
          11, 2.0696026794, 0.2354929712, 0.0000000000, 0.0000000000, 0.0000000000, 0.4427594613, 0.0905511372, 2.0809883905, 0.0000000000, 8.7883840824, -2.4160895503, -0.0220398889, -0.0311988686, 3.0528614279, 0.0000000000, 5.0000000000, 0.0456552841
