"Iteration","CLift","CDrag","CSideForce","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Linear_Solver_Iterations","Time(min)"
          12, 1.2288517282, 0.1650472117, 0.0000000000, 0.0000000000, 0.0000000000, 0.2281503672, 0.1005078899, 1.2358055332, 0.0000000000, 7.4454558534, -2.4571603283, -0.0362936846, -0.0658217551, 3.0095079681, 0.0000000000, 5.0000000000, 0.0485387522
          13, 0.6128561250, 0.0820414057, 0.0000000000, 0.0000000000, 0.0000000000, 0.1287970364, 0.0498545594, 0.6163099424, 0.0000000000, 7.4700831845, -2.5147913137, -0.0531009414, -0.0794735333, 2.9489109580, 0.0000000000, 5.0000000000, 0.0522096858
          14, 0.1308228746, -0.0522611895, 0.0000000000, 0.0000000000, 0.0000000000, 0.0325903903, -0.0590363076, 0.1279084471, 0.0000000000, -2.5032509950, -2.5744574534, -0.1292039287, -0.1597650198, 2.8918313017, 0.0000000000, 5.0000000000, 0.0556958583
          15, -0.1548621066, -0.1515933374, 0.0000000000, 0.0000000000, 0.0000000000, -0.0801511201, -0.1432807276, -0.1625836558, 0.0000000000, 1.0215627495, -2.5981179167, -0.2250231196, -0.2902817738, 2.8722639298, 0.0000000000, 5.0000000000, 0.0591631441
          16, -0.3283392803, -0.1521341306, 0.0000000000, 0.0000000000, 0.0000000000, -0.1829445419, -0.1347416859, -0.3358513879, 0.0000000000, 2.1582223463, -2.6424795158, -0.2388623860, -0.3024943646, 2.8262986226, 0.0000000000, 5.0000000000, 0.0625035974
          17, -0.4015541632, -0.0573823367, 0.0000000000, 0.0000000000, 0.0000000000, -0.2120700831, -0.0362879751, -0.4040070067, 0.0000000000, 6.9978705301, -2.7226949223, -0.2346305470, -0.2594155439, 2.7418609567, 0.0000000000, 5.0000000000, 0.0660539559
          18, -0.3052926102, 0.0650505228, 0.0000000000, 0.0000000000, 0.0000000000, -0.1296320363, 0.0809391540, -0.3014697359, 0.0000000000, -4.6931615184, -2.7940292043, -0.2912773575, -0.2985958390, 2.6708300131, 0.0000000000, 5.0000000000, 0.0694849937
          19, 0.0122542830, 0.1368493930, 0.0000000000, 0.0000000000, 0.0000000000, 0.0303782866, 0.1360205060, 0.0193996327, 0.0000000000, 0.0895457605, -2.8285630133, -0.4045910308, -0.4213159395, 2.6413245156, 0.0000000000, 5.0000000000, 0.0729225028
          20, 0.4697689179, 0.1254723861, 0.0000000000, 0.0000000000, 0.0000000000, 0.1826695635, 0.1007146250, 0.4756918332, 0.0000000000, 3.7440024267, -2.8627850850, -0.5110501314, -0.5346925937, 2.6093670667, 0.0000000000, 5.0000000000, 0.0765881125
          21, 0.8556762380, 0.0564921018, 0.0000000000, 0.0000000000, 0.0000000000, 0.2492770197, 0.0116320472, 0.8574601316, 0.0000000000, 15.1468295681, -2.9101033985, -0.5256529361, -0.5221741796, 2.5612466202, 0.0000000000, 5.0000000000, 0.0801727806
          22, 0.9599469589, -0.0154925596, 0.0000000000, 0.0000000000, 0.0000000000, 0.2070403086, -0.0657110696, 0.9578205671, 0.0000000000, -61.9618053238, -2.9543792151, -0.4973207149, -0.4886337080, 2.5149405943, 0.0000000000, 5.0000000000, 0.0835618758
          23, 0.7142625643, -0.0495972468, 0.0000000000, 0.0000000000, 0.0000000000, 0.0920047570, -0.0869108898, 0.7106879730, 0.0000000000, -14.4012543188, -3.0052081976, -0.5067122244, -0.5116250206, 2.4616069317, 0.0000000000, 5.0000000000, 0.0869481772
          24, 0.2460426484, -0.0406319565, 0.0000000000, 0.0000000000, 0.0000000000, -0.0312403320, -0.0534531491, 0.2435789432, 0.0000000000, -6.0553975175, -3.0709598313, -0.5868117444, -0.6045368072, 2.3959167671, 0.0000000000, 5.0000000000, 0.0904437146
          25, -0.1997125764, -0.0108260906, 0.0000000000, 0.0000000000, 0.0000000000, -0.1090198370, -0.0003591052, -0.2000054711, 0.0000000000, 18.4473402059, -3.1193471114, -0.7313635885, -0.7493399679, 2.3527181815, 0.0000000000, 5.0000000000, 0.0948283063
          26, -0.4050438304, 0.0146262349, 0.0000000000, 0.0000000000, 0.0000000000, -0.1194649807, 0.0358045463, -0.4037232539, 0.0000000000, -27.6929663890, -3.1469317465, -0.8099668597, -0.8197717954, 2.3279692816, 0.0000000000, 5.0000000000, 0.0982999325
          27, -0.2926911944, 0.0258443644, 0.0000000000, 0.0000000000, 0.0000000000, -0.0707517328, 0.0411272192, -0.2909374818, 0.0000000000, -11.3251457694, -3.2015723276, -0.7637078763, -0.7831132269, 2.2696992305, 0.0000000000, 5.0000000000, 0.1016605196
          28, 0.0536840294, 0.0287349190, 0.0000000000, 0.0000000000, 0.0000000000, 0.0123032482, 0.0258859338, 0.0551143267, 0.0000000000, 1.8682505874, -3.2926759725, -0.7628974457, -0.7912235124, 2.1719282281, 0.0000000000, 5.0000000000, 0.1049898333
          29, 0.4569212437, 0.0328266443, 0.0000000000, 0.0000000000, 0.0000000000, 0.1002830804, 0.0088682463, 0.4580130628, 0.0000000000, 13.9192187962, -3.3635168988, -0.8571400744, -0.8867276579, 2.1010574081, 0.0000000000, 5.0000000000, 0.1087659191
          30, 0.7447203592, 0.0400162036, 0.0000000000, 0.0000000000, 0.0000000000, 0.1655513971, 0.0009857106, 0.7457940321, 0.0000000000, 18.6104700792, -3.3824070636, -1.0068901094, -1.0324204689, 2.0895704657, 0.0000000000, 5.0000000000, 0.1121709646
          31, 0.8220824590, 0.0436862105, 0.0000000000, 0.0000000000, 0.0000000000, 0.1871132141, 0.0006018685, 0.8232421832, 0.0000000000, 18.8178935464, -3.4021970403, -1.0400224494, -1.0757885197, 2.0723968853, 0.0000000000, 5.0000000000, 0.1163865815
          32, 0.6917222144, 0.0367465309, 0.0000000000, 0.0000000000, 0.0000000000, 0.1572189748, 0.0004942275, 0.6926973980, 0.0000000000, 18.8241501147, -3.4516327118, -0.9759008950, -1.0193609781, 2.0178898428, 0.0000000000, 5.0000000000, 0.1197229438
          33, 0.4308025692, 0.0196879552, 0.0000000000, 0.0000000000, 0.0000000000, 0.0869799744, -0.0028854908, 0.4312425572, 0.0000000000, 21.8815293064, -3.5148718296, -0.9688629449, -1.0091225200, 1.9468947558, 0.0000000000, 5.0000000000, 0.1231327716
          34, 0.1485334082, 0.0011844230, 0.0000000000, 0.0000000000, 0.0000000000, 0.0047401436, -0.0065908382, 0.1483918362, 0.0000000000, 125.4057105771, -3.5493261257, -1.0404457009, -1.0751412900, 1.9153356774, 0.0000000000, 5.0000000000, 0.1264619784
          35, -0.0544223129, -0.0085838680, 0.0000000000, 0.0000000000, 0.0000000000, -0.0553352716, -0.0057238603, -0.0547969739, 0.0000000000, 6.3400687390, -3.5442181731, -1.1466257481, -1.1681110461, 1.9295884112, 0.0000000000, 5.0000000000, 0.1298298422
          36, -0.1149845910, -0.0054350655, 0.0000000000, 0.0000000000, 0.0000000000, -0.0693343501, 0.0005902116, -0.1151114579, 0.0000000000, 21.1560637002, -3.5500421562, -1.1757798805, -1.1609375138, 1.9241467273, 0.0000000000, 5.0000000000, 0.1331671239
          37, -0.0229257669, 0.0066938261, 0.0000000000, 0.0000000000, 0.0000000000, -0.0348454980, 0.0078844944, -0.0225440202, 0.0000000000, -3.4249122419, -3.5966862547, -1.1446044157, -1.1034052955, 1.8697708139, 0.0000000000, 5.0000000000, 0.1366822464
          38, 0.1788279057, 0.0198485110, 0.0000000000, 0.0000000000, 0.0000000000, 0.0293531578, 0.0104621798, 0.1796216190, 0.0000000000, 9.0096383540, -3.6526239008, -1.1511127912, -1.1030637756, 1.8084195256, 0.0000000000, 5.0000000000, 0.1400918603
          39, 0.4102985841, 0.0281203306, 0.0000000000, 0.0000000000, 0.0000000000, 0.0943023864, 0.0066084239, 0.4112079886, 0.0000000000, 14.5908165135, -3.6585992362, -1.1986913567, -1.1632160204, 1.8093789186, 0.0000000000, 5.0000000000, 0.1434330690
          40, 0.5845206285, 0.0307030655, 0.0000000000, 0.0000000000, 0.0000000000, 0.1353380692, 0.0000695419, 0.5853264376, 0.0000000000, 19.0378589139, -3.6383218352, -1.2254000130, -1.2197578957, 1.8350609492, 0.0000000000, 5.0000000000, 0.1468309661
          41, 0.6416287400, 0.0303658395, 0.0000000000, 0.0000000000, 0.0000000000, 0.1418612320, -0.0032560295, 0.6423386354, 0.0000000000, 21.1299522921, -3.6459026579, -1.1992016478, -1.2155243978, 1.8251384783, 0.0000000000, 5.0000000000, 0.1503315566
          42, 0.5722278109, 0.0297164801, 0.0000000000, 0.0000000000, 0.0000000000, 0.1185364327, -0.0002723349, 0.5729988329, 0.0000000000, 19.2562446228, -3.6888662347, -1.1712864392, -1.2039014404, 1.7763603710, 0.0000000000, 5.0000000000, 0.1537655236
          43, 0.4185702984, 0.0288573018, 0.0000000000, 0.0000000000, 0.0000000000, 0.0796915707, 0.0069114771, 0.4195069369, 0.0000000000, 14.5048314224, -3.7343553050, -1.1778871322, -1.2305583089, 1.7293578379, 0.0000000000, 5.0000000000, 0.1571335085
          44, 0.2528627617, 0.0261014924, 0.0000000000, 0.0000000000, 0.0000000000, 0.0416810520, 0.0128319068, 0.2538822687, 0.0000000000, 9.6876744777, -3.7449549146, -1.2162120317, -1.2741894398, 1.7244584441, 0.0000000000, 5.0000000000, 0.1605105662
          45, 0.1438017465, 0.0205056137, 0.0000000000, 0.0000000000, 0.0000000000, 0.0171159982, 0.0129515095, 0.1446778521, 0.0000000000, 7.0127989706, -3.7431627261, -1.2579442859, -1.2778709096, 1.7291042186, 0.0000000000, 5.0000000000, 0.1642874288
          46, 0.1279142837, 0.0136132755, 0.0000000000, 0.0000000000, 0.0000000000, 0.0121301594, 0.0069001026, 0.1284514454, 0.0000000000, 9.3962899693, -3.7722129395, -1.2823675056, -1.2519303182, 1.6961520988, 0.0000000000, 5.0000000000, 0.1677647282
          47, 0.1984825054, 0.0088357681, 0.0000000000, 0.0000000000, 0.0000000000, 0.0259342753, -0.0015641127, 0.1986729204, 0.0000000000, 22.4635258812, -3.8330737806, -1.3138451486, -1.2586303504, 1.6287718824, 0.0000000000, 5.0000000000, 0.1712071407
          48, 0.3147481166, 0.0090658042, 0.0000000000, 0.0000000000, 0.0000000000, 0.0518014367, -0.0074192639, 0.3147912327, 0.0000000000, 34.7181685400, -3.8712719436, -1.3781013607, -1.3214531844, 1.5924493086, 0.0000000000, 5.0000000000, 0.1746322203
          49, 0.4241099673, 0.0145203010, 0.0000000000, 0.0000000000, 0.0000000000, 0.0793561064, -0.0076957992, 0.4242886732, 0.0000000000, 29.2080698730, -3.8548407709, -1.4280808048, -1.3962716112, 1.6168216141, 0.0000000000, 5.0000000000, 0.1783402430
          50, 0.4853990849, 0.0224620093, 0.0000000000, 0.0000000000, 0.0000000000, 0.0981574648, -0.0029725994, 0.4859094330, 0.0000000000, 21.6097802585, -3.8420851800, -1.3792595398, -1.3863229059, 1.6301080370, 0.0000000000, 5.0000000000, 0.1824295832
          51, 0.4832973707, 0.0288983066, 0.0000000000, 0.0000000000, 0.0000000000, 0.1017280424, 0.0035648725, 0.4841474490, 0.0000000000, 16.7240723380, -3.8742573217, -1.3047228724, -1.3367565465, 1.5912441261, 0.0000000000, 5.0000000000, 0.1858241519
          52, 0.4299407483, 0.0309487966, 0.0000000000, 0.0000000000, 0.0000000000, 0.0902726141, 0.0084050221, 0.4309712644, 0.0000000000, 13.8920021366, -3.9381798005, -1.2824513294, -1.3360568015, 1.5197170976, 0.0000000000, 5.0000000000, 0.1892670990
          53, 0.3557665367, 0.0282961585, 0.0000000000, 0.0000000000, 0.0000000000, 0.0704847749, 0.0096379977, 0.3567598776, 0.0000000000, 12.5729623972, -3.9767119029, -1.3221450214, -1.3956102553, 1.4851976188, 0.0000000000, 5.0000000000, 0.1927749448
          54, 0.2951158584, 0.0229815635, 0.0000000000, 0.0000000000, 0.0000000000, 0.0522654361, 0.0075048974, 0.2959141745, 0.0000000000, 12.8414177993, -3.9711629489, -1.3979054485, -1.4638848763, 1.5003655955, 0.0000000000, 5.0000000000, 0.1962083202
          55, 0.2726019298, 0.0179658151, 0.0000000000, 0.0000000000, 0.0000000000, 0.0439639633, 0.0036743109, 0.2731685965, 0.0000000000, 15.1733683491, -3.9748901335, -1.4466250348, -1.4610843008, 1.4978297916, 0.0000000000, 5.0000000000, 0.2001572080
          56, 0.2948045968, 0.0155153154, 0.0000000000, 0.0000000000, 0.0000000000, 0.0486300166, 0.0000651717, 0.2952125862, 0.0000000000, 19.0008768455, -4.0100953818, -1.4386889448, -1.4231475647, 1.4566022555, 0.0000000000, 5.0000000000, 0.2037564152
          57, 0.3495417047, 0.0163036876, 0.0000000000, 0.0000000000, 0.0000000000, 0.0631236289, -0.0020122554, 0.3499159390, 0.0000000000, 21.4394260651, -4.0438919834, -1.4200027551, -1.4136478493, 1.4173434905, 0.0000000000, 5.0000000000, 0.2073171436
          58, 0.4123722941, 0.0194744701, 0.0000000000, 0.0000000000, 0.0000000000, 0.0802539368, -0.0021341173, 0.4128263672, 0.0000000000, 21.1750200337, -4.0429545635, -1.4127886435, -1.4353314720, 1.4201486514, 0.0000000000, 5.0000000000, 0.2108620927
          59, 0.4574977167, 0.0233383233, 0.0000000000, 0.0000000000, 0.0000000000, 0.0925201894, -0.0006372415, 0.4580921654, 0.0000000000, 19.6028528010, -4.0359207968, -1.4063262982, -1.4641156008, 1.4301429649, 0.0000000000, 5.0000000000, 0.2146852312
          60, 0.4685516771, 0.0261992186, 0.0000000000, 0.0000000000, 0.0000000000, 0.0954373407, 0.0016412134, 0.4692807045, 0.0000000000, 17.8841852118, -4.0567824069, -1.3959803475, -1.4853773704, 1.4091162906, 0.0000000000, 5.0000000000, 0.2180990500
          61, 0.4447809893, 0.0269649341, 0.0000000000, 0.0000000000, 0.0000000000, 0.0889991556, 0.0036499412, 0.4455826680, 0.0000000000, 16.4947923514, -4.1007548318, -1.3917002507, -1.5040962822, 1.3638649036, 0.0000000000, 5.0000000000, 0.2216093547
          62, 0.4001427763, 0.0254372164, 0.0000000000, 0.0000000000, 0.0000000000, 0.0770014688, 0.0044605007, 0.4009256756, 0.0000000000, 15.7306039574, -4.1377040691, -1.3998191291, -1.5193154670, 1.3278697078, 0.0000000000, 5.0000000000, 0.2248983935
          63, 0.3561055725, 0.0223032890, 0.0000000000, 0.0000000000, 0.0000000000, 0.0649540004, 0.0036355975, 0.3567848061, 0.0000000000, 15.9665048368, -4.1564701250, -1.4158997523, -1.5188149507, 1.3110489105, 0.0000000000, 5.0000000000, 0.2283180637
          64, 0.3318118609, 0.0188633862, 0.0000000000, 0.0000000000, 0.0000000000, 0.0577031943, 0.0014718435, 0.3323443577, 0.0000000000, 17.5902596404, -4.1805779341, -1.4324902854, -1.5059520771, 1.2862951848, 0.0000000000, 5.0000000000, 0.2320406754
          65, 0.3362348564, 0.0165432933, 0.0000000000, 0.0000000000, 0.0000000000, 0.0577044246, -0.0010765514, 0.3366398673, 0.0000000000, 20.3245418035, -4.2226596543, -1.4467445365, -1.5003111364, 1.2413509095, 0.0000000000, 5.0000000000, 0.2357723242
          66, 0.3656070654, 0.0163222105, 0.0000000000, 0.0000000000, 0.0000000000, 0.0644214589, -0.0028345539, 0.3659602522, 0.0000000000, 22.3993597233, -4.2597710407, -1.4571200971, -1.5117778271, 1.2030487844, 0.0000000000, 5.0000000000, 0.2394408631
          67, 0.4065999823, 0.0183025121, 0.0000000000, 0.0000000000, 0.0000000000, 0.0748690136, -0.0030023697, 0.4070006307, 0.0000000000, 22.2155286616, -4.2640783364, -1.4579157233, -1.5322783414, 1.2009081250, 0.0000000000, 5.0000000000, 0.2430622924
          68, 0.4430674987, 0.0216440091, 0.0000000000, 0.0000000000, 0.0000000000, 0.0849684578, -0.0015740144, 0.4435930500, 0.0000000000, 20.4706760035, -4.2541391276, -1.4455689056, -1.5469369286, 1.2118801643, 0.0000000000, 5.0000000000, 0.2465843281
          69, 0.4629262756, 0.0249313727, 0.0000000000, 0.0000000000, 0.0000000000, 0.0911735119, 0.0006695158, 0.4635966584, 0.0000000000, 18.5680219652, -4.2623180054, -1.4269484761, -1.5524731958, 1.2019018452, 0.0000000000, 5.0000000000, 0.2500552630
          70, 0.4622821507, 0.0268145834, 0.0000000000, 0.0000000000, 0.0000000000, 0.0917620678, 0.0025838565, 0.4630519760, 0.0000000000, 17.2399527721, -4.2940169057, -1.4131660236, -1.5571673362, 1.1677416281, 0.0000000000, 5.0000000000, 0.2535233043
          71, 0.4456143969, 0.0266061092, 0.0000000000, 0.0000000000, 0.0000000000, 0.0873232689, 0.0032479908, 0.4463961541, 0.0000000000, 16.7485743304, -4.3308031235, -1.4096534780, -1.5640872963, 1.1310025907, 0.0000000000, 5.0000000000, 0.2568815537
          72, 0.4226733952, 0.0245417596, 0.0000000000, 0.0000000000, 0.0000000000, 0.0802910036, 0.0023871097, 0.4233785524, 0.0000000000, 17.2226197863, -4.3526567646, -1.4144675055, -1.5668459427, 1.1118722899, 0.0000000000, 5.0000000000, 0.2605018926
          73, 0.4039086543, 0.0216001023, 0.0000000000, 0.0000000000, 0.0000000000, 0.0737766351, 0.0004315544, 0.4044855735, 0.0000000000, 18.6993861777, -4.3613871238, -1.4219227250, -1.5609594185, 1.1047586769, 0.0000000000, 5.0000000000, 0.2642224090
          74, 0.3964319176, 0.0190076708, 0.0000000000, 0.0000000000, 0.0000000000, 0.0702482367, -0.0017660221, 0.3968834061, 0.0000000000, 20.8564175187, -4.3681131791, -1.4270673854, -1.5513510191, 1.0969817016, 0.0000000000, 5.0000000000, 0.2686370838
          75, 0.4019221658, 0.0176972575, 0.0000000000, 0.0000000000, 0.0000000000, 0.0706357173, -0.0033619769, 0.4022975484, 0.0000000000, 22.7109859125, -4.3724999123, -1.4279780614, -1.5454309013, 1.0906046205, 0.0000000000, 5.0000000000, 0.2720974778
          76, 0.4169112299, 0.0179693140, 0.0000000000, 0.0000000000, 0.0000000000, 0.0741956500, -0.0038747602, 0.4172803088, 0.0000000000, 23.2012880316, -4.3689747937, -1.4250035605, -1.5456003933, 1.0931429743, 0.0000000000, 5.0000000000, 0.2759778321
          77, 0.4349563104, 0.0194690949, 0.0000000000, 0.0000000000, 0.0000000000, 0.0790873085, -0.0033214413, 0.4353791516, 0.0000000000, 22.3408593379, -4.3602621147, -1.4192150069, -1.5496454429, 1.1019538051, 0.0000000000, 5.0000000000, 0.2795830759
          78, 0.4495992076, 0.0214309821, 0.0000000000, 0.0000000000, 0.0000000000, 0.0833003890, -0.0021285928, 0.4501046584, 0.0000000000, 20.9789362674, -4.3543795207, -1.4119217930, -1.5543097610, 1.1081387738, 0.0000000000, 5.0000000000, 0.2829784928
          79, 0.4568721394, 0.0230390826, 0.0000000000, 0.0000000000, 0.0000000000, 0.0854806043, -0.0009033320, 0.4574517844, 0.0000000000, 19.8303095352, -4.3551645188, -1.4047982113, -1.5574973209, 1.1074539563, 0.0000000000, 5.0000000000, 0.2867079250
          80, 0.4564411545, 0.0237422298, 0.0000000000, 0.0000000000, 0.0000000000, 0.0853311956, -0.0001785924, 0.4570581901, 0.0000000000, 19.2248646334, -4.3611415743, -1.3996461134, -1.5586252927, 1.1014705449, 0.0000000000, 5.0000000000, 0.2901107398
          81, 0.4511204814, 0.0234160415, 0.0000000000, 0.0000000000, 0.0000000000, 0.0835147235, -0.0002258712, 0.4517277374, 0.0000000000, 19.2654459409, -4.3688377380, -1.3975673042, -1.5582619809, 1.0939572462, 0.0000000000, 5.0000000000, 0.2935137327
          82, 0.4451832352, 0.0223426554, 0.0000000000, 0.0000000000, 0.0000000000, 0.0812011461, -0.0009870548, 0.4457424513, 0.0000000000, 19.9252608055, -4.3745785050, -1.3980554300, -1.5572028192, 1.0887887851, 0.0000000000, 5.0000000000, 0.2968979174
          83, 0.4423394459, 0.0210451587, 0.0000000000, 0.0000000000, 0.0000000000, 0.0795131129, -0.0021339408, 0.4428346536, 0.0000000000, 21.0185844509, -4.3757109562, -1.3989785116, -1.5554456737, 1.0882761816, 0.0000000000, 5.0000000000, 0.3002901271
          84, 0.4442792642, 0.0200549116, 0.0000000000, 0.0000000000, 0.0000000000, 0.0790993983, -0.0032243531, 0.4447199879, 0.0000000000, 22.1531399522, -4.3730443062, -1.3980824963, -1.5526003664, 1.0908393401, 0.0000000000, 5.0000000000, 0.3037443848
          85, 0.4503120229, 0.0197030572, 0.0000000000, 0.0000000000, 0.0000000000, 0.0799684011, -0.0038914554, 0.4507260642, 0.0000000000, 22.8549314583, -4.3708577015, -1.3949508976, -1.5495206867, 1.0919592641, 0.0000000000, 5.0000000000, 0.3071890138
          86, 0.4580772973, 0.0200118196, 0.0000000000, 0.0000000000, 0.0000000000, 0.0815945475, -0.0039895193, 0.4584968560, 0.0000000000, 22.8903371250, -4.3727385833, -1.3911540481, -1.5484905814, 1.0888198694, 0.0000000000, 5.0000000000, 0.3106646668
          87, 0.4648441129, 0.0207210523, 0.0000000000, 0.0000000000, 0.0000000000, 0.0832131665, -0.0036354063, 0.4652915163, 0.0000000000, 22.4334220610, -4.3782770257, -1.3883636499, -1.5509939601, 1.0829407058, 0.0000000000, 5.0000000000, 0.3141783425
          88, 0.4687418554, 0.0214297465, 0.0000000000, 0.0000000000, 0.0000000000, 0.0841662115, -0.0031316755, 0.4692210073, 0.0000000000, 21.8734204605, -4.3843731545, -1.3867937574, -1.5556567932, 1.0777074441, 0.0000000000, 5.0000000000, 0.3178806137
          89, 0.4694132585, 0.0217849397, 0.0000000000, 0.0000000000, 0.0000000000, 0.0841601647, -0.0028121076, 0.4699100796, 0.0000000000, 21.5476042479, -4.3892003964, -1.3855411736, -1.5590583602, 1.0740102219, 0.0000000000, 5.0000000000, 0.3212608999
          90, 0.4679203883, 0.0216320555, 0.0000000000, 0.0000000000, 0.0000000000, 0.0833446258, -0.0028866515, 0.4684112540, 0.0000000000, 21.6308796341, -4.3936454979, -1.3839843439, -1.5590224205, 1.0699196154, 0.0000000000, 5.0000000000, 0.3247239523
          91, 0.4660806247, 0.0210627225, 0.0000000000, 0.0000000000, 0.0000000000, 0.0821989303, -0.0033589184, 0.4665442151, 0.0000000000, 22.1282231512, -4.3986901212, -1.3824129147, -1.5566332944, 1.0644441580, 0.0000000000, 5.0000000000, 0.3280532731
          92, 0.4656086418, 0.0203477066, 0.0000000000, 0.0000000000, 0.0000000000, 0.0812937044, -0.0040482527, 0.4660354580, 0.0000000000, 22.8826103822, -4.4032019852, -1.3813356180, -1.5545066381, 1.0594627561, 0.0000000000, 5.0000000000, 0.3314200607
          93, 0.4674440413, 0.0197967604, 0.0000000000, 0.0000000000, 0.0000000000, 0.0810409845, -0.0046945013, 0.4678395079, 0.0000000000, 23.6121482831, -4.4053614899, -1.3806492101, -1.5539989966, 1.0572500464, 0.0000000000, 5.0000000000, 0.3346804204
          94, 0.4714963337, 0.0196166641, 0.0000000000, 0.0000000000, 0.0000000000, 0.0815400915, -0.0050864313, 0.4718768213, 0.0000000000, 24.0355001553, -4.4053339910, -1.3797490655, -1.5546416328, 1.0573648372, 0.0000000000, 5.0000000000, 0.3383768688
          95, 0.4768298848, 0.0198312427, 0.0000000000, 0.0000000000, 0.0000000000, 0.0825732142, -0.0051512833, 0.4772142931, 0.0000000000, 24.0443774322, -4.4051873349, -1.3782711623, -1.5555203288, 1.0573445287, 0.0000000000, 5.0000000000, 0.3418198800
          96, 0.4821438237, 0.0202912274, 0.0000000000, 0.0000000000, 0.0000000000, 0.0837324405, -0.0049700391, 0.4825450231, 0.0000000000, 23.7611956523, -4.4065036501, -1.3764559799, -1.5563997639, 1.0556822948, 0.0000000000, 5.0000000000, 0.3454266775
          97, 0.4863124990, 0.0207572719, 0.0000000000, 0.0000000000, 0.0000000000, 0.0846061542, -0.0047228049, 0.4867323763, 0.0000000000, 23.4285363229, -4.4091194598, -1.3747957941, -1.5574626766, 1.0528964940, 0.0000000000, 5.0000000000, 0.3487805652
