"Iteration","CLift","CDrag","CSideForce","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Linear_Solver_Iterations","Time(min)"
          39, 1.6091812765, 0.3744480980, 0.0000000000, 0.0000000000, 0.0000000000, 0.2465861877, -0.0836078584, 1.6500562065, 0.0000000000, 4.2974748305, -3.1895048191, -0.7892332266, -0.7925563273, 2.2816449849, 0.0000000000, 5.0000000000, 0.2157205962
          40, 1.7892395084, 0.4474545248, 0.0000000000, 0.0000000000, 0.0000000000, 0.3080829145, -0.0630603516, 1.8432625864, 0.0000000000, 3.9987069280, -3.1831518996, -0.7382440792, -0.7761735857, 2.2874052062, 0.0000000000, 5.0000000000, 0.2209335127
          41, 1.6334075946, 0.4086968108, 0.0000000000, 0.0000000000, 0.0000000000, 0.2608628953, -0.0573635609, 1.6827842628, 0.0000000000, 3.9966242739, -3.2148183373, -0.6835743728, -0.7313763002, 2.2498725032, 0.0000000000, 5.0000000000, 0.2264239272
          42, 1.2598414116, 0.2918065436, 0.0000000000, 0.0000000000, 0.0000000000, 0.1428293451, -0.0667569025, 1.2914700760, 0.0000000000, 4.3173857450, -3.2548144280, -0.6917270315, -0.7401173179, 2.2062194591, 0.0000000000, 5.0000000000, 0.2316809742
          43, 0.8479648461, 0.1528064816, 0.0000000000, 0.0000000000, 0.0000000000, 0.0119602205, -0.0868437704, 0.8572353006, 0.0000000000, 5.5492727621, -3.2617560335, -0.7623210665, -0.7968403028, 2.2046403113, 0.0000000000, 5.0000000000, 0.2370794785
          44, 0.5623082833, 0.0463098172, 0.0000000000, 0.0000000000, 0.0000000000, -0.0799195704, -0.1104773149, 0.5532901296, 0.0000000000, 12.1423127383, -3.2467638724, -0.8293808203, -0.8202798047, 2.2247064806, 0.0000000000, 5.0000000000, 0.2421442240
          45, 0.4931540189, 0.0061592809, 0.0000000000, 0.0000000000, 0.0000000000, -0.1055813764, -0.1300109890, 0.4757477965, 0.0000000000, 80.0668178585, -3.2504905448, -0.8067919204, -0.7710353830, 2.2188919107, 0.0000000000, 5.0000000000, 0.2470761858
          46, 0.6338594348, 0.0364836498, 0.0000000000, 0.0000000000, 0.0000000000, -0.0675066117, -0.1396450035, 0.6193610520, 0.0000000000, 17.3737945072, -3.2847328613, -0.7646767408, -0.7354168824, 2.1780248540, 0.0000000000, 5.0000000000, 0.2531900444
          47, 0.8983695809, 0.1146811590, 0.0000000000, 0.0000000000, 0.0000000000, 0.0090003424, -0.1373856104, 0.8951786784, 0.0000000000, 7.8336283694, -3.3260989414, -0.7770415291, -0.7635307336, 2.1334927710, 0.0000000000, 5.0000000000, 0.2586748072
          48, 1.1667256003, 0.2036784173, 0.0000000000, 0.0000000000, 0.0000000000, 0.0893350644, -0.1258048986, 1.1776700097, 0.0000000000, 5.7282731062, -3.3406682241, -0.8411862339, -0.8536775383, 2.1248981736, 0.0000000000, 5.0000000000, 0.2638521669
          49, 1.3369497850, 0.2678803443, 0.0000000000, 0.0000000000, 0.0000000000, 0.1435066744, -0.1110101896, 1.3589964474, 0.0000000000, 4.9908468971, -3.3361681268, -0.8834046757, -0.9375103264, 2.1350272346, 0.0000000000, 5.0000000000, 0.2696171431
          50, 1.3620934833, 0.2865014985, 0.0000000000, 0.0000000000, 0.0000000000, 0.1559181685, -0.1000409297, 1.3882988073, 0.0000000000, 4.7542281288, -3.3467812016, -0.8424154422, -0.9145119383, 2.1229212923, 0.0000000000, 5.0000000000, 0.2752264151
          51, 1.2600570433, 0.2595692822, 0.0000000000, 0.0000000000, 0.0000000000, 0.1287737413, -0.0978047832, 1.2827915610, 0.0000000000, 4.8544151012, -3.3852688071, -0.7953219277, -0.8613309293, 2.0781879589, 0.0000000000, 5.0000000000, 0.2803036542
          52, 1.0964555074, 0.2051341269, 0.0000000000, 0.0000000000, 0.0000000000, 0.0790050602, -0.1050365181, 1.1105233089, 0.0000000000, 5.3450662942, -3.4357420712, -0.8007261309, -0.8582683514, 2.0237363348, 0.0000000000, 5.0000000000, 0.2853544236
          53, 0.9514628783, 0.1497983286, 0.0000000000, 0.0000000000, 0.0000000000, 0.0303266592, -0.1182633165, 0.9558948352, 0.0000000000, 6.3516254622, -3.4697792909, -0.8624585617, -0.9090302959, 1.9943709261, 0.0000000000, 5.0000000000, 0.2905276711
          54, 0.8860825710, 0.1170423582, 0.0000000000, 0.0000000000, 0.0000000000, 0.0034212299, -0.1317291212, 0.8840184811, 0.0000000000, 7.5706144737, -3.4839882937, -0.9439046310, -0.9728921753, 1.9869583516, 0.0000000000, 5.0000000000, 0.2952576457
          55, 0.9210087936, 0.1182323835, 0.0000000000, 0.0000000000, 0.0000000000, 0.0079941469, -0.1402121671, 0.9179197365, 0.0000000000, 7.7898183793, -3.5014117946, -0.9682459740, -0.9856228688, 1.9700158405, 0.0000000000, 5.0000000000, 0.3020527201
          56, 1.0342052137, 0.1495396121, 0.0000000000, 0.0000000000, 0.0000000000, 0.0397918016, -0.1413188894, 1.0353605609, 0.0000000000, 6.9159281565, -3.5347184743, -0.9342629931, -0.9590630268, 1.9313923874, 0.0000000000, 5.0000000000, 0.3071629289
          57, 1.1753072039, 0.1952903984, 0.0000000000, 0.0000000000, 0.0000000000, 0.0836371003, -0.1362333904, 1.1836071251, 0.0000000000, 6.0182539120, -3.5761055884, -0.9092412560, -0.9517643059, 1.8846909538, 0.0000000000, 5.0000000000, 0.3124792799
          58, 1.2889245831, 0.2356320522, 0.0000000000, 0.0000000000, 0.0000000000, 0.1208152380, -0.1287716978, 1.3039428265, 0.0000000000, 5.4700732394, -3.6116251684, -0.9138522090, -0.9836871769, 1.8498493512, 0.0000000000, 5.0000000000, 0.3180220068
          59, 1.3367973483, 0.2549595650, 0.0000000000, 0.0000000000, 0.0000000000, 0.1372534646, -0.1233884225, 1.3552884665, 0.0000000000, 5.2431739449, -3.6404406147, -0.9323005392, -1.0395126932, 1.8258439545, 0.0000000000, 5.0000000000, 0.3235690100
          60, 1.3105709474, 0.2476758471, 0.0000000000, 0.0000000000, 0.0000000000, 0.1288436797, -0.1231610057, 1.3280703671, 0.0000000000, 5.2914765915, -3.6730941022, -0.9426500399, -1.0793823473, 1.7958738553, 0.0000000000, 5.0000000000, 0.3287980549
          61, 1.2314776842, 0.2193062479, 0.0000000000, 0.0000000000, 0.0000000000, 0.1019432234, -0.1286305568, 1.2442213215, 0.0000000000, 5.6153333327, -3.7141567706, -0.9422923271, -1.0797897347, 1.7533656952, 0.0000000000, 5.0000000000, 0.3342952116
          62, 1.1386613280, 0.1830945328, 0.0000000000, 0.0000000000, 0.0000000000, 0.0694901096, -0.1378558365, 1.1450192122, 0.0000000000, 6.2189804950, -3.7565647681, -0.9442076047, -1.0651237266, 1.7082295905, 0.0000000000, 5.0000000000, 0.3405069314
          63, 1.0719654976, 0.1539317150, 0.0000000000, 0.0000000000, 0.0000000000, 0.0449941480, -0.1475050738, 1.0728687031, 0.0000000000, 6.9639027760, -3.7917177718, -0.9544046857, -1.0600034113, 1.6726560073, 0.0000000000, 5.0000000000, 0.3455912477
          64, 1.0565615607, 0.1423624827, 0.0000000000, 0.0000000000, 0.0000000000, 0.0371979080, -0.1543802333, 1.0548725761, 0.0000000000, 7.4216292125, -3.8208130136, -0.9663702402, -1.0655286510, 1.6446026599, 0.0000000000, 5.0000000000, 0.3507857337
          65, 1.0951733104, 0.1510068539, 0.0000000000, 0.0000000000, 0.0000000000, 0.0474136579, -0.1567135709, 1.0943712836, 0.0000000000, 7.2524741879, -3.8486412391, -0.9713172668, -1.0733691964, 1.6161564342, 0.0000000000, 5.0000000000, 0.3562677240
          66, 1.1700185700, 0.1745248761, 0.0000000000, 0.0000000000, 0.0000000000, 0.0701122408, -0.1547367465, 1.1727996102, 0.0000000000, 6.7040217771, -3.8708853804, -0.9684964056, -1.0801341000, 1.5917090808, 0.0000000000, 5.0000000000, 0.3615206160
          67, 1.2523832569, 0.2026720983, 0.0000000000, 0.0000000000, 0.0000000000, 0.0959717601, -0.1503826845, 1.2597320547, 0.0000000000, 6.1793570379, -3.8791227025, -0.9625643526, -1.0879359638, 1.5826878058, 0.0000000000, 5.0000000000, 0.3669822516
          68, 1.3149842260, 0.2248279372, 0.0000000000, 0.0000000000, 0.0000000000, 0.1158330884, -0.1463402908, 1.3260149453, 0.0000000000, 5.8488470894, -3.8777721161, -0.9560337565, -1.0962847330, 1.5851379487, 0.0000000000, 5.0000000000, 0.3724482987
          69, 1.3418580269, 0.2340258624, 0.0000000000, 0.0000000000, 0.0000000000, 0.1239756862, -0.1449061010, 1.3543829926, 0.0000000000, 5.7338022939, -3.8809219985, -0.9491727545, -1.1006016210, 1.5824749360, 0.0000000000, 5.0000000000, 0.3777008201
          70, 1.3323737379, 0.2290094941, 0.0000000000, 0.0000000000, 0.0000000000, 0.1196543838, -0.1471139194, 1.3438834103, 0.0000000000, 5.8179847232, -3.8940669463, -0.9434451602, -1.0988872732, 1.5682405491, 0.0000000000, 5.0000000000, 0.3831550934
          71, 1.2988195610, 0.2138194292, 0.0000000000, 0.0000000000, 0.0000000000, 0.1066273406, -0.1524667623, 1.3074421160, 0.0000000000, 6.0743757752, -3.9081082982, -0.9410333616, -1.0943823765, 1.5531841938, 0.0000000000, 5.0000000000, 0.3897878782
          72, 1.2596813597, 0.1954790422, 0.0000000000, 0.0000000000, 0.0000000000, 0.0911316672, -0.1593087236, 1.2647647665, 0.0000000000, 6.4440737269, -3.9110753126, -0.9417561354, -1.0901331178, 1.5509510510, 0.0000000000, 5.0000000000, 0.3948421684
          73, 1.2319026035, 0.1809442485, 0.0000000000, 0.0000000000, 0.0000000000, 0.0792566332, -0.1656236010, 1.2340557800, 0.0000000000, 6.8081887842, -3.9050314251, -0.9427518307, -1.0857889974, 1.5581424356, 0.0000000000, 5.0000000000, 0.4000872063
          74, 1.2251789413, 0.1745900256, 0.0000000000, 0.0000000000, 0.0000000000, 0.0747593840, -0.1698783796, 1.2258411200, 0.0000000000, 7.0174624052, -3.9016090835, -0.9417381969, -1.0809521128, 1.5611798961, 0.0000000000, 5.0000000000, 0.4054745711
          75, 1.2399638106, 0.1770792489, 0.0000000000, 0.0000000000, 0.0000000000, 0.0780777289, -0.1715608469, 1.2407393714, 0.0000000000, 7.0023100860, -3.9050745532, -0.9392956171, -1.0780123065, 1.5562354575, 0.0000000000, 5.0000000000, 0.4104899833
          76, 1.2691258936, 0.1857807231, 0.0000000000, 0.0000000000, 0.0000000000, 0.0867459295, -0.1712346125, 1.2711702161, 0.0000000000, 6.8313109797, -3.9086745056, -0.9369785514, -1.0793115052, 1.5520714492, 0.0000000000, 5.0000000000, 0.4156509794
          77, 1.3019871774, 0.1963362642, 0.0000000000, 0.0000000000, 0.0000000000, 0.0968322080, -0.1701457726, 1.3056680110, 0.0000000000, 6.6314146439, -3.9053261300, -0.9346284863, -1.0832140060, 1.5565104125, 0.0000000000, 5.0000000000, 0.4208470760
          78, 1.3287938222, 0.2045726025, 0.0000000000, 0.0000000000, 0.0000000000, 0.1046765332, -0.1696174088, 1.3337064543, 0.0000000000, 6.4954632536, -3.8980297186, -0.9310064155, -1.0852280169, 1.5648792727, 0.0000000000, 5.0000000000, 0.4271776890
          79, 1.3439852330, 0.2079952848, 0.0000000000, 0.0000000000, 0.0000000000, 0.1081998870, -0.1705146357, 1.3492527947, 0.0000000000, 6.4616139459, -3.8948685290, -0.9263860032, -1.0834158239, 1.5677728498, 0.0000000000, 5.0000000000, 0.4324250432
          80, 1.3473390683, 0.2063983188, 0.0000000000, 0.0000000000, 0.0000000000, 0.1073562181, -0.1729741802, 1.3520365246, 0.0000000000, 6.5278587345, -3.8982681408, -0.9228772639, -1.0805577860, 1.5634419180, 0.0000000000, 5.0000000000, 0.4380389692
          81, 1.3429502784, 0.2014861878, 0.0000000000, 0.0000000000, 0.0000000000, 0.1037298779, -0.1764863091, 1.3464637823, 0.0000000000, 6.6652225288, -3.9032863723, -0.9219500427, -1.0798110670, 1.5583244149, 0.0000000000, 5.0000000000, 0.4434094643
          82, 1.3368670894, 0.1958611689, 0.0000000000, 0.0000000000, 0.0000000000, 0.0996000054, -0.1802166702, 1.3390657803, 0.0000000000, 6.8255851685, -3.9046609010, -0.9226693800, -1.0805659665, 1.5579374516, 0.0000000000, 5.0000000000, 0.4487009705
          83, 1.3344498636, 0.1918547665, 0.0000000000, 0.0000000000, 0.0000000000, 0.0969370996, -0.1834015937, 1.3356378796, 0.0000000000, 6.9555210338, -3.9034308568, -0.9227972758, -1.0797955064, 1.5598750047, 0.0000000000, 5.0000000000, 0.4540324237
          84, 1.3384859803, 0.1906752975, 0.0000000000, 0.0000000000, 0.0000000000, 0.0967188678, -0.1856478765, 1.3391925383, 0.0000000000, 7.0197136057, -3.9044589940, -0.9212922585, -1.0765178721, 1.5582905998, 0.0000000000, 5.0000000000, 0.4592244794
          85, 1.3486227405, 0.1921460025, 0.0000000000, 0.0000000000, 0.0000000000, 0.0987491591, -0.1870282139, 1.3493419988, 0.0000000000, 7.0187395152, -3.9097328027, -0.9191210373, -1.0732106062, 1.5517395128, 0.0000000000, 5.0000000000, 0.4643793034
          86, 1.3620787914, 0.1950222054, 0.0000000000, 0.0000000000, 0.0000000000, 0.1019499368, -0.1879724206, 1.3630695741, 0.0000000000, 6.9842241245, -3.9165596542, -0.9176652422, -1.0726176507, 1.5441835503, 0.0000000000, 5.0000000000, 0.4697680864
          87, 1.3751537543, 0.1976730011, 0.0000000000, 0.0000000000, 0.0000000000, 0.1049304531, -0.1890282604, 1.3763686934, 0.0000000000, 6.9567100541, -3.9212588942, -0.9171150551, -1.0747121180, 1.5398521476, 0.0000000000, 5.0000000000, 0.4766099640
          88, 1.3848232231, 0.1987986949, 0.0000000000, 0.0000000000, 0.0000000000, 0.1065810041, -0.1906114409, 1.3859738666, 0.0000000000, 6.9659573166, -3.9231651619, -0.9166358650, -1.0771122102, 1.5387219508, 0.0000000000, 5.0000000000, 0.4818933383
          89, 1.3898146861, 0.1979040621, 0.0000000000, 0.0000000000, 0.0000000000, 0.1064712809, -0.1928472508, 1.3905253746, 0.0000000000, 7.0226688184, -3.9242501549, -0.9156121929, -1.0777633688, 1.5379573147, 0.0000000000, 5.0000000000, 0.4872225964
          90, 1.3908600816, 0.1953865059, 0.0000000000, 0.0000000000, 0.0000000000, 0.1049351429, -0.1955554312, 1.3908363407, 0.0000000000, 7.1185063442, -3.9260064943, -0.9142977795, -1.0766848588, 1.5359987360, 0.0000000000, 5.0000000000, 0.4926130258
          91, 1.3901639298, 0.1922640364, 0.0000000000, 0.0000000000, 0.0000000000, 0.1028519854, -0.1983650560, 1.3893064874, 0.0000000000, 7.2304938335, -3.9281213154, -0.9133161116, -1.0751615648, 1.5336458176, 0.0000000000, 5.0000000000, 0.4981292686
          92, 1.3904039324, 0.1897016135, 0.0000000000, 0.0000000000, 0.0000000000, 0.1012437875, -0.2008943687, 1.3888308932, 0.0000000000, 7.3294259685, -3.9296805794, -0.9129115123, -1.0740580324, 1.5321242865, 0.0000000000, 5.0000000000, 0.5032529618
          93, 1.3936872657, 0.1885404429, 0.0000000000, 0.0000000000, 0.0000000000, 0.1008621952, -0.2029155669, 1.3916669737, 0.0000000000, 7.3919804394, -3.9304912969, -0.9128228546, -1.0733322393, 1.5314910655, 0.0000000000, 5.0000000000, 0.5085560495
          94, 1.4008311759, 0.1890099020, 0.0000000000, 0.0000000000, 0.0000000000, 0.1019244328, -0.2044334223, 1.3986635415, 0.0000000000, 7.4114168661, -3.9310120861, -0.9126842436, -1.0726777131, 1.5310235579, 0.0000000000, 5.0000000000, 0.5148574986
          95, 1.4111787130, 0.1907027195, 0.0000000000, 0.0000000000, 0.0000000000, 0.1040808742, -0.2056583495, 1.4090768363, 0.0000000000, 7.3998877253, -3.9315973230, -0.9123627388, -1.0720833597, 1.5303105021, 0.0000000000, 5.0000000000, 0.5200502669
          96, 1.4229472615, 0.1927883215, 0.0000000000, 0.0000000000, 0.0000000000, 0.1065988335, -0.2068973918, 1.4209643610, 0.0000000000, 7.3808789386, -3.9322538683, -0.9119461389, -1.0717402724, 1.5294716278, 0.0000000000, 5.0000000000, 0.5256255287
          97, 1.4339355957, 0.1943568215, 0.0000000000, 0.0000000000, 0.0000000000, 0.1086670716, -0.2084184481, 1.4319593629, 0.0000000000, 7.3778506181, -3.9329289920, -0.9115645625, -1.0716997451, 1.5286749342, 0.0000000000, 5.0000000000, 0.5309512661
