"Iteration","CLift","CDrag","CSideForce","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Linear_Solver_Iterations","Time(min)"
           0, 3.4834073269, 4.5496223869, 0.0000000000, 0.0000000000, 0.0000000000, 3.2519300328, 4.4881356169, 3.5622786461, 0.0000000000, 0.7656475704, -2.1939627051, -1.0179107576, -2.7759892890, 3.2678623702, 0.0000000000, 5.0000000000, 0.0034590114
           1, -0.1324520214, -0.0745190359, 0.0000000000, 0.0000000000, 0.0000000000, 0.2806807822, -0.0721960798, -0.1337323849, 0.0000000000, 1.7774253224, -2.0869636140, -0.1077946352, 0.0743806650, 3.3778253328, 0.0000000000, 5.0000000000, 0.0070613901
           2, 3.0030211285, 0.8851708783, 0.0000000000, 0.0000000000, 0.0000000000, 1.6216043429, 0.8326261172, 3.0180121158, 0.0000000000, 3.3925891624, -2.2887252712, -0.0201573725, 0.0603254232, 3.1765341774, 0.0000000000, 5.0000000000, 0.0110700808
           3, 0.2883216396, -0.6466007333, 0.0000000000, 0.0000000000, 0.0000000000, -0.5214884378, -0.6515341593, 0.2769929880, 0.0000000000, -0.4459036694, -2.4803092723, -0.0731571669, -0.0381393792, 2.9859791283, 0.0000000000, 5.0000000000, 0.0145259919
           4, 1.1271525578, -0.6655012167, 0.0000000000, 0.0000000000, 0.0000000000, -0.1516630129, -0.6850713822, 1.1153662893, 0.0000000000, -1.6936897027, -2.5040512368, -0.1113373743, -0.1003651245, 2.9659588691, 0.0000000000, 5.0000000000, 0.0179550270
           5, -0.7177877293, -0.3877580755, 0.0000000000, 0.0000000000, 0.0000000000, -0.7077490464, -0.3751718949, -0.7244457183, 0.0000000000, 1.8511225805, -2.5190116811, -0.1216281168, -0.1313491753, 2.9493155672, 0.0000000000, 5.0000000000, 0.0213404376
           6, -1.1377109310, -0.0975901492, 0.0000000000, 0.0000000000, 0.0000000000, -0.4323228568, -0.0777194922, -1.1392408350, 0.0000000000, 11.6580509435, -2.5073076761, -0.0923950214, -0.0975483794, 2.9609329231, 0.0000000000, 5.0000000000, 0.0246862218
           7, -1.3462346073, 0.1476544346, 0.0000000000, 0.0000000000, 0.0000000000, -0.2190162121, 0.1711269796, -1.3434526441, 0.0000000000, -9.1174681703, -2.4987239393, -0.0775841143, -0.0835014376, 2.9702944734, 0.0000000000, 5.0000000000, 0.0281505143
           8, -0.7525994343, 0.1506155600, 0.0000000000, 0.0000000000, 0.0000000000, 0.0281687243, 0.1637272918, -0.7498562058, 0.0000000000, -4.9968239278, -2.4960277939, -0.0647328548, -0.0748337517, 2.9710233011, 0.0000000000, 5.0000000000, 0.0315829205
           9, 0.2044917419, 0.0730309664, 0.0000000000, 0.0000000000, 0.0000000000, 0.2063997161, 0.0694509704, 0.2057351630, 0.0000000000, 2.8000689576, -2.4775456186, -0.0628843478, -0.0754101402, 2.9898019425, 0.0000000000, 5.0000000000, 0.0350309563
          10, 0.7751259534, 0.0473180816, 0.0000000000, 0.0000000000, 0.0000000000, 0.1939944240, 0.0337830617, 0.7758337123, 0.0000000000, 16.3811787563, -2.4866694984, -0.0859486211, -0.0964875919, 2.9821827901, 0.0000000000, 5.0000000000, 0.0388184239
          11, 0.8931842959, 0.0846126119, 0.0000000000, 0.0000000000, 0.0000000000, 0.1592175135, 0.0690115096, 0.8945249533, 0.0000000000, 10.5561603190, -2.4999333768, -0.0868984358, -0.1154291187, 2.9685557915, 0.0000000000, 5.0000000000, 0.0425013737
          12, 0.6472555587, 0.1034414504, 0.0000000000, 0.0000000000, 0.0000000000, 0.1132597006, 0.0921295287, 0.6489622808, 0.0000000000, 6.2572165827, -2.5104275661, -0.0782392920, -0.1242487562, 2.9559557573, 0.0000000000, 5.0000000000, 0.0460402577
          13, 0.4210204551, 0.0539780166, 0.0000000000, 0.0000000000, 0.0000000000, 0.1199350641, 0.0466219754, 0.4218983779, 0.0000000000, 7.7998504136, -2.5631743120, -0.1060824772, -0.1479128518, 2.9017723432, 0.0000000000, 5.0000000000, 0.0494567421
          14, 0.3170145753, -0.0543295793, 0.0000000000, 0.0000000000, 0.0000000000, 0.1124120260, -0.0598539719, 0.3160181106, 0.0000000000, -5.8350272415, -2.6154392333, -0.1787450978, -0.2248193965, 2.8523069870, 0.0000000000, 5.0000000000, 0.0529182337
          15, 0.2557334924, -0.1376837039, 0.0000000000, 0.0000000000, 0.0000000000, 0.0479105712, -0.1421258989, 0.2532916310, 0.0000000000, -1.8573984077, -2.6441067584, -0.2509224229, -0.3324919915, 2.8255516984, 0.0000000000, 5.0000000000, 0.0573624216
          16, 0.0935130346, -0.1257641605, 0.0000000000, 0.0000000000, 0.0000000000, -0.0518956127, -0.1273770335, 0.0913039049, 0.0000000000, -0.7435586910, -2.7007193275, -0.2690572056, -0.3486362086, 2.7664179773, 0.0000000000, 5.0000000000, 0.0608500052
          17, -0.1534646459, -0.0222048850, 0.0000000000, 0.0000000000, 0.0000000000, -0.1173767157, -0.0195231758, -0.1538288012, 0.0000000000, 6.9113010745, -2.7833032631, -0.2954058775, -0.3347908011, 2.6813471065, 0.0000000000, 5.0000000000, 0.0649154699
          18, -0.3219096759, 0.0985888365, 0.0000000000, 0.0000000000, 0.0000000000, -0.0955367432, 0.1041919195, -0.3201400350, 0.0000000000, -3.2651736969, -2.8440063029, -0.3716331717, -0.3913773685, 2.6234501902, 0.0000000000, 5.0000000000, 0.0684010793
          19, -0.2520112482, 0.1527965775, 0.0000000000, 0.0000000000, 0.0000000000, -0.0004734750, 0.1571715085, -0.2493061977, 0.0000000000, -1.6493252166, -2.8800465982, -0.4674090870, -0.5049488271, 2.5907127593, 0.0000000000, 5.0000000000, 0.0719087541
          20, 0.0644404081, 0.1120081858, 0.0000000000, 0.0000000000, 0.0000000000, 0.1061639061, 0.1108664863, 0.0663854059, 0.0000000000, 0.5753187379, -2.9342053174, -0.5336408683, -0.5792883940, 2.5356051237, 0.0000000000, 5.0000000000, 0.0754399052
          21, 0.4573650918, 0.0160400461, 0.0000000000, 0.0000000000, 0.0000000000, 0.1644758349, 0.0080554816, 0.4575753703, 0.0000000000, 28.5139512589, -2.9968878648, -0.5683600403, -0.5791814280, 2.4719903715, 0.0000000000, 5.0000000000, 0.0791420054
          22, 0.6987822459, -0.0653637382, 0.0000000000, 0.0000000000, 0.0000000000, 0.1541917746, -0.0775492148, 0.6975350634, 0.0000000000, -10.6906713837, -3.0283651486, -0.5880403920, -0.5854893310, 2.4424360558, 0.0000000000, 5.0000000000, 0.0826755726
          23, 0.6545130907, -0.0855214533, 0.0000000000, 0.0000000000, 0.0000000000, 0.0964669580, -0.0969312565, 0.6529208500, 0.0000000000, -7.6532035560, -3.0609676020, -0.6040087183, -0.6197215088, 2.4092356985, 0.0000000000, 5.0000000000, 0.0861620587
          24, 0.3657752703, -0.0469367334, 0.0000000000, 0.0000000000, 0.0000000000, 0.0295096355, -0.0533132434, 0.3649004020, 0.0000000000, -7.7929426278, -3.1293885916, -0.6501425507, -0.6799165964, 2.3380126500, 0.0000000000, 5.0000000000, 0.0903685601
          25, 0.0068199432, 0.0120531363, 0.0000000000, 0.0000000000, 0.0000000000, -0.0177798494, 0.0119322761, 0.0070292607, 0.0000000000, 0.5658231205, -3.1915383927, -0.7436182765, -0.7665717988, 2.2772687545, 0.0000000000, 5.0000000000, 0.0938914724
          26, -0.2324739217, 0.0516389581, 0.0000000000, 0.0000000000, 0.0000000000, -0.0351060387, 0.0556883226, -0.2315372907, 0.0000000000, -4.5019096074, -3.2098425084, -0.8244886060, -0.8419686004, 2.2632698909, 0.0000000000, 5.0000000000, 0.0972920778
          27, -0.2518727870, 0.0565904010, 0.0000000000, 0.0000000000, 0.0000000000, -0.0246280356, 0.0609775683, -0.2508467869, 0.0000000000, -4.4508040689, -3.2369975908, -0.8241539189, -0.8617322795, 2.2360617817, 0.0000000000, 5.0000000000, 0.1007996385
          28, -0.0741103558, 0.0380822566, 0.0000000000, 0.0000000000, 0.0000000000, 0.0079978090, 0.0393698605, -0.0734344414, 0.0000000000, -1.9460599857, -3.3004638359, -0.8187954830, -0.8654982180, 2.1683755489, 0.0000000000, 5.0000000000, 0.1042286736
          29, 0.1942919947, 0.0169970561, 0.0000000000, 0.0000000000, 0.0000000000, 0.0555196629, 0.0136036045, 0.1945590426, 0.0000000000, 11.4309203434, -3.3660952201, -0.8659867465, -0.9007311693, 2.0987245252, 0.0000000000, 5.0000000000, 0.1077285371
          30, 0.4312567329, 0.0061954539, 0.0000000000, 0.0000000000, 0.0000000000, 0.1054369407, -0.0013319575, 0.4312991760, 0.0000000000, 69.6085773297, -3.3964601550, -0.9565530746, -0.9767758518, 2.0711891045, 0.0000000000, 5.0000000000, 0.1113169825
          31, 0.5526023808, 0.0050231213, 0.0000000000, 0.0000000000, 0.0000000000, 0.1394950987, -0.0046218851, 0.5526058823, 0.0000000000, 110.0117524386, -3.4043023008, -1.0246310335, -1.0548278700, 2.0686301861, 0.0000000000, 5.0000000000, 0.1146606144
          32, 0.5319983278, 0.0062028381, 0.0000000000, 0.0000000000, 0.0000000000, 0.1411272665, -0.0030827576, 0.5320255563, 0.0000000000, 85.7669209642, -3.4210925846, -1.0109436513, -1.0517850576, 2.0511643425, 0.0000000000, 5.0000000000, 0.1180914170
          33, 0.3942501871, 0.0054471705, 0.0000000000, 0.0000000000, 0.0000000000, 0.1065040598, -0.0014342736, 0.3942852072, 0.0000000000, 72.3770597019, -3.4670829963, -0.9846763997, -1.0116039220, 1.9984236379, 0.0000000000, 5.0000000000, 0.1221323860
          34, 0.1974803573, 0.0046680444, 0.0000000000, 0.0000000000, 0.0000000000, 0.0497669947, 0.0012208260, 0.1975317487, 0.0000000000, 42.3047295394, -3.5263872400, -1.0129548127, -1.0285171261, 1.9355206579, 0.0000000000, 5.0000000000, 0.1258212512
          35, 0.0134679030, 0.0077390238, 0.0000000000, 0.0000000000, 0.0000000000, -0.0030832988, 0.0075027978, 0.0136009164, 0.0000000000, 1.7402586344, -3.5477096478, -1.1000712503, -1.1196755397, 1.9219284294, 0.0000000000, 5.0000000000, 0.1295096176
          36, -0.0927725115, 0.0147776722, 0.0000000000, 0.0000000000, 0.0000000000, -0.0282165085, 0.0163945251, -0.0925004759, 0.0000000000, -6.2778839739, -3.5445824383, -1.1762608044, -1.1996942498, 1.9296552080, 0.0000000000, 5.0000000000, 0.1330357442
          37, -0.0838427339, 0.0210766983, 0.0000000000, 0.0000000000, 0.0000000000, -0.0164992619, 0.0225367457, -0.0834621251, 0.0000000000, -3.9779823566, -3.5745085032, -1.1669538239, -1.1651480051, 1.8952063774, 0.0000000000, 5.0000000000, 0.1365325146
          38, 0.0346639560, 0.0213628291, 0.0000000000, 0.0000000000, 0.0000000000, 0.0232913324, 0.0207546060, 0.0350315093, 0.0000000000, 1.6226294670, -3.6410799449, -1.1510240892, -1.1330739887, 1.8213778130, 0.0000000000, 5.0000000000, 0.1399245105
          39, 0.2137043276, 0.0149017814, 0.0000000000, 0.0000000000, 0.0000000000, 0.0713120368, 0.0111698570, 0.2139318514, 0.0000000000, 14.3408577454, -3.6889404804, -1.1891525124, -1.1739187102, 1.7751520144, 0.0000000000, 5.0000000000, 0.1444909412
          40, 0.3798715137, 0.0065788672, 0.0000000000, 0.0000000000, 0.0000000000, 0.1078680882, -0.0000518069, 0.3799284745, 0.0000000000, 57.7411738347, -3.6861874463, -1.2650237225, -1.2627587028, 1.7856651981, 0.0000000000, 5.0000000000, 0.1483915932
          41, 0.4674712240, 0.0030591401, 0.0000000000, 0.0000000000, 0.0000000000, 0.1219145168, -0.0050998236, 0.4674534152, 0.0000000000, 152.8113157675, -3.6831090263, -1.3006432290, -1.3014446804, 1.7900151967, 0.0000000000, 5.0000000000, 0.1520909922
          42, 0.4478312378, 0.0074605197, 0.0000000000, 0.0000000000, 0.0000000000, 0.1132214814, -0.0003563493, 0.4478932350, 0.0000000000, 60.0268148675, -3.7175394030, -1.2651533812, -1.2664983398, 1.7507138042, 0.0000000000, 5.0000000000, 0.1555018534
          43, 0.3403981689, 0.0169562411, 0.0000000000, 0.0000000000, 0.0000000000, 0.0893253293, 0.0110128914, 0.3406422518, 0.0000000000, 20.0750961023, -3.7797036391, -1.2383964580, -1.2548234216, 1.6829553157, 0.0000000000, 5.0000000000, 0.1588505455
          44, 0.2002790239, 0.0250151747, 0.0000000000, 0.0000000000, 0.0000000000, 0.0607976766, 0.0215160139, 0.2006850954, 0.0000000000, 8.0063012203, -3.8193370834, -1.2656161849, -1.3025773739, 1.6462128080, 0.0000000000, 5.0000000000, 0.1628107367
