"Iteration","CLift","CDrag","CSideForce","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Linear_Solver_Iterations","Time(min)"
          19, 0.2808003699, 0.1384631096, 0.0000000000, 0.0000000000, 0.0000000000, 0.0623347585, 0.1134628508, 0.2917996948, 0.0000000000, 2.0279796602, -2.7609023898, -0.3328389441, -0.3354486896, 2.7083930470, 0.0000000000, 5.0000000000, 0.0727304864
          20, 0.8748757027, 0.1657953294, 0.0000000000, 0.0000000000, 0.0000000000, 0.2596118779, 0.0889139865, 0.8859965516, 0.0000000000, 5.2768416682, -2.7814356222, -0.4656796177, -0.4656962763, 2.6920081716, 0.0000000000, 5.0000000000, 0.0760615961
          21, 1.2489927808, 0.1226748442, 0.0000000000, 0.0000000000, 0.0000000000, 0.3336813306, 0.0133511359, 1.2549318034, 0.0000000000, 10.1813276272, -2.8215224262, -0.4604278052, -0.4452881517, 2.6507056323, 0.0000000000, 5.0000000000, 0.0797410750
          22, 1.2135283391, 0.0500872604, 0.0000000000, 0.0000000000, 0.0000000000, 0.2588826804, -0.0558693005, 1.2132758898, 0.0000000000, 24.2282833929, -2.8744968816, -0.4053078340, -0.3949152136, 2.5933750677, 0.0000000000, 5.0000000000, 0.0831576948
          23, 0.7672937968, -0.0121004577, 0.0000000000, 0.0000000000, 0.0000000000, 0.0864074858, -0.0789284725, 0.7633193879, 0.0000000000, -63.4103120613, -2.9342639032, -0.4149220080, -0.4152629535, 2.5301943155, 0.0000000000, 5.0000000000, 0.0867661315
          24, 0.1232808651, -0.0449815775, 0.0000000000, 0.0000000000, 0.0000000000, -0.0927426489, -0.0555550444, 0.1188913414, 0.0000000000, -2.7406967879, -2.9927117509, -0.5140521285, -0.5210157831, 2.4741927918, 0.0000000000, 5.0000000000, 0.0901830791
          25, -0.4048371648, -0.0499263419, 0.0000000000, 0.0000000000, 0.0000000000, -0.2003152674, -0.0144524733, -0.4076480046, 0.0000000000, 8.1086887165, -3.0317714921, -0.6869255217, -0.6879347259, 2.4417301640, 0.0000000000, 5.0000000000, 0.0938726785
          26, -0.5732141506, -0.0358203356, 0.0000000000, 0.0000000000, 0.0000000000, -0.2031879497, 0.0142748766, -0.5741548457, 0.0000000000, 16.0024785108, -3.0681010464, -0.7532960010, -0.7451384549, 2.4068790632, 0.0000000000, 5.0000000000, 0.0972888136
          27, -0.3287487586, -0.0090067795, 0.0000000000, 0.0000000000, 0.0000000000, -0.1158672121, 0.0196798363, -0.3282827628, 0.0000000000, 36.5001451542, -3.1394097467, -0.6842939718, -0.6878720234, 2.3298064670, 0.0000000000, 5.0000000000, 0.1005983569
          28, 0.1841643642, 0.0268450304, 0.0000000000, 0.0000000000, 0.0000000000, 0.0175102621, 0.0106918950, 0.1858032617, 0.0000000000, 6.8602777281, -3.2404009102, -0.6903685926, -0.7028292438, 2.2211370057, 0.0000000000, 5.0000000000, 0.1040756990
          29, 0.7189151157, 0.0650846678, 0.0000000000, 0.0000000000, 0.0000000000, 0.1454308536, 0.0021794201, 0.7218519292, 0.0000000000, 11.0458444363, -3.3044743167, -0.8109778964, -0.8276282922, 2.1607782721, 0.0000000000, 5.0000000000, 0.1075754770
          30, 1.0544634520, 0.0933387588, 0.0000000000, 0.0000000000, 0.0000000000, 0.2253858167, 0.0010810313, 1.0585859091, 0.0000000000, 11.2971659921, -3.3198075627, -0.9925888289, -1.0143787897, 2.1544041899, 0.0000000000, 5.0000000000, 0.1110025593
          31, 1.0861580577, 0.0984540220, 0.0000000000, 0.0000000000, 0.0000000000, 0.2339584893, 0.0034144625, 1.0906057318, 0.0000000000, 11.0321349558, -3.3573839420, -0.9841901047, -1.0224242112, 2.1169987013, 0.0000000000, 5.0000000000, 0.1144402395
          32, 0.8462566740, 0.0756446413, 0.0000000000, 0.0000000000, 0.0000000000, 0.1724215468, 0.0016006616, 0.8496292767, 0.0000000000, 11.1872653408, -3.4383496212, -0.9041944665, -0.9493694753, 2.0272025140, 0.0000000000, 5.0000000000, 0.1188456777
          33, 0.4640313466, 0.0338147020, 0.0000000000, 0.0000000000, 0.0000000000, 0.0668353269, -0.0067569698, 0.4652127127, 0.0000000000, 13.7227690749, -3.5111544107, -0.9212449329, -0.9691557307, 1.9473769438, 0.0000000000, 5.0000000000, 0.1230214260
          34, 0.0989521606, -0.0081357328, 0.0000000000, 0.0000000000, 0.0000000000, -0.0404102776, -0.0167290230, 0.0978665419, 0.0000000000, -12.1626610115, -3.5129713985, -1.0331578547, -1.0762388948, 1.9553821067, 0.0000000000, 5.0000000000, 0.1264597120
          35, -0.1205203797, -0.0318369828, 0.0000000000, 0.0000000000, 0.0000000000, -0.1072155110, -0.0212117902, -0.1228365391, 0.0000000000, 3.7855465312, -3.4934927065, -1.1477271663, -1.1448395250, 1.9824930831, 0.0000000000, 5.0000000000, 0.1300220297
          36, -0.1341748135, -0.0292867939, 0.0000000000, 0.0000000000, 0.0000000000, -0.1097855666, -0.0174812433, -0.1362167501, 0.0000000000, 4.5814101027, -3.5144962941, -1.1213069374, -1.0709970320, 1.9581201092, 0.0000000000, 5.0000000000, 0.1334820745
          37, 0.0406082559, -0.0055993457, 0.0000000000, 0.0000000000, 0.0000000000, -0.0525319252, -0.0091172812, 0.0399657141, 0.0000000000, -7.2523215722, -3.5747358995, -1.0806506954, -1.0178196004, 1.8877518374, 0.0000000000, 5.0000000000, 0.1369323125
          38, 0.3237983768, 0.0260057157, 0.0000000000, 0.0000000000, 0.0000000000, 0.0357935918, -0.0023141319, 0.3248327737, 0.0000000000, 12.4510465403, -3.6104527578, -1.1087336174, -1.0446868476, 1.8504074527, 0.0000000000, 5.0000000000, 0.1403993845
          39, 0.6052694171, 0.0523648681, 0.0000000000, 0.0000000000, 0.0000000000, 0.1172470749, -0.0005871016, 0.6075300832, 0.0000000000, 11.5586926721, -3.5836177524, -1.1602947411, -1.1183182691, 1.8869241296, 0.0000000000, 5.0000000000, 0.1438424242
          40, 0.7854902180, 0.0661328518, 0.0000000000, 0.0000000000, 0.0000000000, 0.1623667737, -0.0025787870, 0.7882650484, 0.0000000000, 11.8774587311, -3.5587626418, -1.1416206427, -1.1452628052, 1.9146502052, 0.0000000000, 5.0000000000, 0.1473192318
          41, 0.8112018669, 0.0666706803, 0.0000000000, 0.0000000000, 0.0000000000, 0.1611415932, -0.0042839230, 0.8139257315, 0.0000000000, 12.1672954735, -3.5764373791, -1.0856846736, -1.1165102052, 1.8922979764, 0.0000000000, 5.0000000000, 0.1507830112
          42, 0.6925370805, 0.0574563042, 0.0000000000, 0.0000000000, 0.0000000000, 0.1231958788, -0.0031209180, 0.6949094147, 0.0000000000, 12.0532827533, -3.6231487178, -1.0682953983, -1.1179029097, 1.8396275768, 0.0000000000, 5.0000000000, 0.1542401980
          43, 0.4942215111, 0.0430914810, 0.0000000000, 0.0000000000, 0.0000000000, 0.0696277735, -0.0001467379, 0.4960965190, 0.0000000000, 11.4691233439, -3.6523021770, -1.1000425652, -1.1677973901, 1.8124919660, 0.0000000000, 5.0000000000, 0.1575285527
          44, 0.3048330724, 0.0278636550, 0.0000000000, 0.0000000000, 0.0000000000, 0.0224794456, 0.0011896725, 0.3061015681, 0.0000000000, 10.9401682057, -3.6453190381, -1.1486915703, -1.2036914587, 1.8259497317, 0.0000000000, 5.0000000000, 0.1610805362
          45, 0.1984335946, 0.0156497795, 0.0000000000, 0.0000000000, 0.0000000000, -0.0030608511, -0.0017044000, 0.1990424630, 0.0000000000, 12.6796415775, -3.6438265232, -1.1669427404, -1.1679421932, 1.8277336005, 0.0000000000, 5.0000000000, 0.1643955601
          46, 0.2060382918, 0.0097892633, 0.0000000000, 0.0000000000, 0.0000000000, -0.0018788763, -0.0082054081, 0.2061074444, 0.0000000000, 21.0473745303, -3.6788398714, -1.1654802253, -1.1286928078, 1.7867423596, 0.0000000000, 5.0000000000, 0.1676889821
          47, 0.3086101341, 0.0121242961, 0.0000000000, 0.0000000000, 0.0000000000, 0.0216280002, -0.0148189860, 0.3084924814, 0.0000000000, 25.4538599752, -3.7356258762, -1.1949023336, -1.1464540874, 1.7242491064, 0.0000000000, 5.0000000000, 0.1712679557
          48, 0.4520445580, 0.0217614384, 0.0000000000, 0.0000000000, 0.0000000000, 0.0563909149, -0.0177196496, 0.4522210263, 0.0000000000, 20.7727333751, -3.7599340975, -1.2677541544, -1.2261989924, 1.7048040653, 0.0000000000, 5.0000000000, 0.1749374567
          49, 0.5745211569, 0.0348219605, 0.0000000000, 0.0000000000, 0.0000000000, 0.0887726293, -0.0153833657, 0.5753698642, 0.0000000000, 16.4988170623, -3.7427922307, -1.3111359664, -1.3058199450, 1.7292684328, 0.0000000000, 5.0000000000, 0.1785197016
          50, 0.6325860168, 0.0458753002, 0.0000000000, 0.0000000000, 0.0000000000, 0.1072204188, -0.0094327733, 0.6341771319, 0.0000000000, 13.7892507361, -3.7393973696, -1.2513418786, -1.2861950387, 1.7317764722, 0.0000000000, 5.0000000000, 0.1821807785
          51, 0.6153721223, 0.0504743417, 0.0000000000, 0.0000000000, 0.0000000000, 0.1063476952, -0.0033509428, 0.6174295743, 0.0000000000, 12.1917810401, -3.7772994364, -1.1831290410, -1.2366169535, 1.6866710344, 0.0000000000, 5.0000000000, 0.1855773358
          52, 0.5434748706, 0.0473183382, 0.0000000000, 0.0000000000, 0.0000000000, 0.0888613438, -0.0002286784, 0.5455308495, 0.0000000000, 11.4855020517, -3.8379561868, -1.1717159713, -1.2394849116, 1.6196895508, 0.0000000000, 5.0000000000, 0.1891448776
          53, 0.4558981767, 0.0387521604, 0.0000000000, 0.0000000000, 0.0000000000, 0.0641849529, -0.0011294474, 0.4575408198, 0.0000000000, 11.7644583328, -3.8725714744, -1.2203483923, -1.2978678286, 1.5902331754, 0.0000000000, 5.0000000000, 0.1925520754
          54, 0.3922439669, 0.0293680727, 0.0000000000, 0.0000000000, 0.0000000000, 0.0441001129, -0.0049299960, 0.3933109563, 0.0000000000, 13.3561358067, -3.8730896823, -1.2994455124, -1.3591795180, 1.5985748689, 0.0000000000, 5.0000000000, 0.1961541049
          55, 0.3774461382, 0.0236058101, 0.0000000000, 0.0000000000, 0.0000000000, 0.0373898223, -0.0093806157, 0.3780672236, 0.0000000000, 15.9895439783, -3.8825252340, -1.3420566361, -1.3546182284, 1.5899935486, 0.0000000000, 5.0000000000, 0.1995296873
          56, 0.4140385064, 0.0237088124, 0.0000000000, 0.0000000000, 0.0000000000, 0.0461172197, -0.0124672404, 0.4145293241, 0.0000000000, 17.4634857136, -3.9164731693, -1.3247554188, -1.3190259580, 1.5500882666, 0.0000000000, 5.0000000000, 0.2033294063
          57, 0.4836735065, 0.0290057990, 0.0000000000, 0.0000000000, 0.0000000000, 0.0652973866, -0.0132595006, 0.4843610047, 0.0000000000, 16.6750623545, -3.9497666739, -1.3003679714, -1.3099020202, 1.5111338952, 0.0000000000, 5.0000000000, 0.2074092248
          58, 0.5563906145, 0.0366316475, 0.0000000000, 0.0000000000, 0.0000000000, 0.0858593840, -0.0120003842, 0.5574660387, 0.0000000000, 15.1887958020, -3.9591436374, -1.2933140225, -1.3346580091, 1.5028720974, 0.0000000000, 5.0000000000, 0.2110888035
          59, 0.6036013056, 0.0430872124, 0.0000000000, 0.0000000000, 0.0000000000, 0.0991278054, -0.0096840676, 0.6050597184, 0.0000000000, 14.0088270313, -3.9639421415, -1.2937611938, -1.3750060551, 1.5015453164, 0.0000000000, 5.0000000000, 0.2145496822
          60, 0.6095513857, 0.0457848691, 0.0000000000, 0.0000000000, 0.0000000000, 0.1005271090, -0.0075152599, 0.6112222729, 0.0000000000, 13.3133805468, -3.9890050338, -1.2911418598, -1.4086781484, 1.4775779161, 0.0000000000, 5.0000000000, 0.2180385843
