"Iteration","CLift","CDrag","CSideForce","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Linear_Solver_Iterations","Time(min)"
           0, 23.7388349111, 8.5509021423, 0.0000000000, 0.0000000000, 0.0000000000, 8.6594558923, 4.2987893028, 24.8630372423, 0.0000000000, 2.7761789944, -2.0112159204, -0.8417463637, -1.5954275927, 3.4506091549, 0.0000000000, 5.0000000000, 0.0037889572
           1, 1.9286236197, 0.4500957251, 0.0000000000, 0.0000000000, 0.0000000000, 0.8422000828, 0.1083557827, 1.9774817958, 0.0000000000, 4.2849187674, -1.8759746235, -0.0184767159, 0.2724417296, 3.5871756866, 0.0000000000, 5.0000000000, 0.0075083760
           2, 14.4877365962, 3.6019332864, 0.0000000000, 0.0000000000, 0.0000000000, 4.8922301662, 1.0314427679, 14.8931044748, 0.0000000000, 4.0222112527, -2.0480425045, 0.1316018688, 0.3091535322, 3.4169957510, 0.0000000000, 5.0000000000, 0.0110998076
           3, -0.5136322947, -0.6985557134, 0.0000000000, 0.0000000000, 0.0000000000, -0.9147604175, -0.5987517705, -0.6271319926, 0.0000000000, 0.7352774944, -2.2440453309, 0.1523506645, 0.2173573531, 3.2212983071, 0.0000000000, 5.0000000000, 0.0146947315
           4, -0.6228241795, -0.6929587522, 0.0000000000, 0.0000000000, 0.0000000000, -0.6867086549, -0.5742788679, -0.7336931052, 0.0000000000, 0.8987896863, -2.2871066471, 0.1393373024, 0.1423235421, 3.1806473454, 0.0000000000, 5.0000000000, 0.0181992917
           5, -5.1535722367, -1.4304548475, 0.0000000000, 0.0000000000, 0.0000000000, -2.2865317555, -0.5138145968, -5.3236737719, 0.0000000000, 3.6027507235, -2.2869416420, 0.1202080967, 0.1258137928, 3.1835424167, 0.0000000000, 5.0000000000, 0.0227584315
           6, -6.4499358900, -1.3980238918, 0.0000000000, 0.0000000000, 0.0000000000, -2.1788801848, -0.2567651542, -6.5947111721, 0.0000000000, 4.6136092007, -2.2480666271, 0.1477536849, 0.1552280936, 3.2219670591, 0.0000000000, 5.0000000000, 0.0265656838
           7, -4.4753591697, -0.8552633368, 0.0000000000, 0.0000000000, 0.0000000000, -1.3143333316, -0.0651320007, -4.5558833277, 0.0000000000, 5.2327265500, -2.2333975475, 0.1905001133, 0.1911295211, 3.2349803544, 0.0000000000, 5.0000000000, 0.0300151164
           8, -1.8386949013, -0.3003899317, 0.0000000000, 0.0000000000, 0.0000000000, -0.3540152359, 0.0234596852, -1.8629231585, 0.0000000000, 6.1210270623, -2.2217340369, 0.2161678988, 0.2217587604, 3.2455790715, 0.0000000000, 5.0000000000, 0.0336077881
           9, 1.7284519549, 0.3440863007, 0.0000000000, 0.0000000000, 0.0000000000, 0.6471341139, 0.0387163245, 1.7619428450, 0.0000000000, 5.0233094178, -2.2128578536, 0.2023708811, 0.2213870048, 3.2531418049, 0.0000000000, 5.0000000000, 0.0372251122
          10, 3.9174289400, 0.7646927538, 0.0000000000, 0.0000000000, 0.0000000000, 1.0526739252, 0.0728209560, 3.9907018952, 0.0000000000, 5.1228796409, -2.2265274013, 0.1651361977, 0.1878422717, 3.2407909193, 0.0000000000, 5.0000000000, 0.0407997383
          11, 4.3383774509, 0.8863223110, 0.0000000000, 0.0000000000, 0.0000000000, 1.0028224662, 0.1195057452, 4.4263760033, 0.0000000000, 4.8948079012, -2.2294622711, 0.1426784963, 0.1589070498, 3.2404850922, 0.0000000000, 5.0000000000, 0.0448427171
          12, 3.1818939640, 0.6745853426, 0.0000000000, 0.0000000000, 0.0000000000, 0.6198911497, 0.1118067871, 3.2506943605, 0.0000000000, 4.7168145570, -2.2459349023, 0.1556039927, 0.1707377096, 3.2213520961, 0.0000000000, 5.0000000000, 0.0484368428
          13, 1.2304219098, 0.2636126148, 0.0000000000, 0.0000000000, 0.0000000000, 0.1514468397, 0.0459472245, 1.2575048865, 0.0000000000, 4.6675380488, -2.3139777074, 0.1523660081, 0.1643925153, 3.1475389013, 0.0000000000, 5.0000000000, 0.0519759548
          14, -0.5403810398, -0.1633606926, 0.0000000000, 0.0000000000, 0.0000000000, -0.2510213541, -0.0670426938, -0.5605387242, 0.0000000000, 3.3079012535, -2.3795361748, 0.0686530759, 0.0745117657, 3.0846086218, 0.0000000000, 5.0000000000, 0.0555142473
          15, -1.5798153683, -0.4359127590, 0.0000000000, 0.0000000000, 0.0000000000, -0.5275308447, -0.1549582049, -1.6315098793, 0.0000000000, 3.6241549156, -2.3894232992, -0.0704102009, -0.0686412571, 3.0826742893, 0.0000000000, 5.0000000000, 0.0591559102
          16, -1.7669313458, -0.4811755844, 0.0000000000, 0.0000000000, 0.0000000000, -0.6359743133, -0.1670410378, -1.8236429517, 0.0000000000, 3.6721134718, -2.4144109931, -0.0697164273, -0.0621085552, 3.0566309286, 0.0000000000, 5.0000000000, 0.0628284474
          17, -1.2175506046, -0.3183628507, 0.0000000000, 0.0000000000, 0.0000000000, -0.5340145356, -0.1021007599, -1.2543364040, 0.0000000000, 3.8244116802, -2.4903473165, -0.0078574560, 0.0010287306, 2.9732203770, 0.0000000000, 5.0000000000, 0.0665861669
          18, -0.1997409058, -0.0445494188, 0.0000000000, 0.0000000000, 0.0000000000, -0.2384455336, -0.0091879688, -0.2044423180, 0.0000000000, 4.4835805046, -2.5703143542, -0.0365224159, -0.0285181980, 2.8899921357, 0.0000000000, 5.0000000000, 0.0702557677
          19, 0.9583471466, 0.2210276882, 0.0000000000, 0.0000000000, 0.0000000000, 0.1462064357, 0.0512545454, 0.9821687553, 0.0000000000, 4.3358692051, -2.5938540933, -0.1670992135, -0.1538477365, 2.8749016271, 0.0000000000, 5.0000000000, 0.0738696780
          20, 1.8707422548, 0.3830844220, 0.0000000000, 0.0000000000, 0.0000000000, 0.4528546453, 0.0524135254, 1.9088433882, 0.0000000000, 4.8833681227, -2.6007716177, -0.3209792347, -0.2870082012, 2.8735865176, 0.0000000000, 5.0000000000, 0.0776337975
          21, 2.1982517827, 0.3974134162, 0.0000000000, 0.0000000000, 0.0000000000, 0.5427732753, 0.0096533973, 2.2338655142, 0.0000000000, 5.5313980183, -2.6373252684, -0.2898605135, -0.2623667109, 2.8349256356, 0.0000000000, 5.0000000000, 0.0814127128
          22, 1.8100328635, 0.2787011233, 0.0000000000, 0.0000000000, 0.0000000000, 0.3851931594, -0.0398418813, 1.8309303394, 0.0000000000, 6.4945302055, -2.7001476759, -0.2170796546, -0.2072706641, 2.7655493889, 0.0000000000, 5.0000000000, 0.0849939028
          23, 0.8736229463, 0.0854262856, 0.0000000000, 0.0000000000, 0.0000000000, 0.0694763701, -0.0675745642, 0.8751847696, 0.0000000000, 10.2266291891, -2.7635904743, -0.2320841454, -0.2289361174, 2.6986787841, 0.0000000000, 5.0000000000, 0.0883972093
          24, -0.1903660433, -0.1035464593, 0.0000000000, 0.0000000000, 0.0000000000, -0.2477859947, -0.0689166394, -0.2054546093, 0.0000000000, 1.8384601914, -2.8065668470, -0.3466568614, -0.3376511260, 2.6609767068, 0.0000000000, 5.0000000000, 0.0919477532
