"Iteration","CLift","CDrag","CSideForce","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Linear_Solver_Iterations","Time(min)"
          11, -0.6893532385, 0.0692360942, 0.0000000000, 0.0000000000, 0.0000000000, -0.2209669369, 0.0330632476, -0.6920320410, 0.0000000000, -9.9565587332, -2.5153760530, -0.0911514266, -0.1243823336, 2.9542675089, 0.0000000000, 5.0000000000, 0.0787016903
          12, -0.5281310983, 0.0962143035, 0.0000000000, 0.0000000000, 0.0000000000, -0.1198077771, 0.0684421991, -0.5324427805, 0.0000000000, -5.4891121051, -2.5393221292, -0.0882535552, -0.1313562035, 2.9270612924, 0.0000000000, 5.0000000000, 0.0850574688
          13, 0.0237333923, 0.0329537863, 0.0000000000, 0.0000000000, 0.0000000000, 0.0986306353, 0.0341507340, 0.0219761986, 0.0000000000, 0.7202022884, -2.5887175271, -0.1414600389, -0.1824191985, 2.8782404446, 0.0000000000, 5.0000000000, 0.0922456416
          14, 0.6764938042, -0.1014421414, 0.0000000000, 0.0000000000, 0.0000000000, 0.2691229278, -0.0658981683, 0.6808757645, 0.0000000000, -6.6687650211, -2.6209003793, -0.2127783369, -0.2662778898, 2.8495734151, 0.0000000000, 5.0000000000, 0.0995377693
          15, 1.0682656090, -0.1991617179, 0.0000000000, 0.0000000000, 0.0000000000, 0.3025051815, -0.1429800715, 1.0772249071, 0.0000000000, -5.3638099749, -2.6494789937, -0.2460695606, -0.3121102542, 2.8200501823, 0.0000000000, 5.0000000000, 0.1056174111
          16, 0.9372769010, -0.1646543443, 0.0000000000, 0.0000000000, 0.0000000000, 0.2104444075, -0.1153754084, 0.9446097382, 0.0000000000, -5.6923909586, -2.7233514180, -0.2630959534, -0.3136458605, 2.7412579164, 0.0000000000, 5.0000000000, 0.1123106758
          17, 0.3533487912, -0.0074917678, 0.0000000000, 0.0000000000, 0.0000000000, 0.0740216604, 0.0110113462, 0.3532566278, 0.0000000000, -47.1649414217, -2.8089827631, -0.3275620785, -0.3621363016, 2.6543808557, 0.0000000000, 5.0000000000, 0.1187129867
          18, -0.3378792104, 0.1649559298, 0.0000000000, 0.0000000000, 0.0000000000, -0.0243734765, 0.1470466318, -0.3460492850, 0.0000000000, -2.0482998756, -2.8439252557, -0.4363378942, -0.4776249139, 2.6260299979, 0.0000000000, 5.0000000000, 0.1253771375
          19, -0.7645950658, 0.2354044503, 0.0000000000, 0.0000000000, 0.0000000000, -0.0595228207, 0.1950660228, -0.7758673319, 0.0000000000, -3.2480059947, -2.8682760089, -0.4946233933, -0.5578275764, 2.6036603920, 0.0000000000, 5.0000000000, 0.1321681637
          20, -0.7392961670, 0.1649854620, 0.0000000000, 0.0000000000, 0.0000000000, -0.0456207328, 0.1260675833, -0.7469176592, 0.0000000000, -4.4809776458, -2.9436552648, -0.4909411580, -0.5344336638, 2.5221004825, 0.0000000000, 5.0000000000, 0.1396498348
          21, -0.3441858749, 0.0132931866, 0.0000000000, 0.0000000000, 0.0000000000, -0.0057235733, -0.0047383282, -0.3444098918, 0.0000000000, -25.8919013528, -3.0432677734, -0.5288046393, -0.5459614877, 2.4169607073, 0.0000000000, 5.0000000000, 0.1466781839
          22, 0.1629539762, -0.1158884455, 0.0000000000, 0.0000000000, 0.0000000000, 0.0464377533, -0.1072012722, 0.1687957860, 0.0000000000, -1.4061278977, -3.0641687584, -0.6292008578, -0.6494044094, 2.4051121511, 0.0000000000, 5.0000000000, 0.1537683601
          23, 0.5199952639, -0.1504405462, 0.0000000000, 0.0000000000, 0.0000000000, 0.1027050026, -0.1230199232, 0.5271560783, 0.0000000000, -3.4564834890, -3.0538477460, -0.6963656134, -0.7483338136, 2.4201571070, 0.0000000000, 5.0000000000, 0.1599152026
          24, 0.5953715030, -0.0901685422, 0.0000000000, 0.0000000000, 0.0000000000, 0.1485982896, -0.0588856324, 0.5992746239, 0.0000000000, -6.6028737774, -3.0963612577, -0.6729405282, -0.7007716500, 2.3732034596, 0.0000000000, 5.0000000000, 0.1662366644
          25, 0.4183279633, 0.0091606387, 0.0000000000, 0.0000000000, 0.0000000000, 0.1632992467, 0.0310416784, 0.4172752285, 0.0000000000, 45.6658073645, -3.1677908364, -0.6683641956, -0.6622763925, 2.2949113569, 0.0000000000, 5.0000000000, 0.1728563711
          26, 0.1183770541, 0.0842554892, 0.0000000000, 0.0000000000, 0.0000000000, 0.1335728617, 0.0903353963, 0.1138052309, 0.0000000000, 1.4049773529, -3.1940870132, -0.7221450173, -0.7123620252, 2.2712133978, 0.0000000000, 5.0000000000, 0.1798573739
          27, -0.1610830434, 0.1042101994, 0.0000000000, 0.0000000000, 0.0000000000, 0.0687597161, 0.0956369478, -0.1663162251, 0.0000000000, -1.5457512253, -3.1839584128, -0.7934415022, -0.8191478390, 2.2880520707, 0.0000000000, 5.0000000000, 0.1865309823
          28, -0.3215537444, 0.0779156203, 0.0000000000, 0.0000000000, 0.0000000000, 0.0010060282, 0.0609800169, -0.3251908547, 0.0000000000, -4.1269483998, -3.1915402627, -0.8031057076, -0.8447897977, 2.2808139599, 0.0000000000, 5.0000000000, 0.1928688006
          29, -0.3271588365, 0.0342689198, 0.0000000000, 0.0000000000, 0.0000000000, -0.0328274408, 0.0170997849, -0.3285039733, 0.0000000000, -9.5468091332, -3.2292677661, -0.7750767627, -0.7906558989, 2.2373216410, 0.0000000000, 5.0000000000, 0.2000324636
          30, -0.1974729933, -0.0022886841, 0.0000000000, 0.0000000000, 0.0000000000, -0.0147230766, -0.0126204855, -0.1970825829, 0.0000000000, 86.2823271455, -3.2772828069, -0.7887355394, -0.7953659370, 2.1852882970, 0.0000000000, 5.0000000000, 0.2068843333
          31, 0.0071389525, -0.0226167171, 0.0000000000, 0.0000000000, 0.0000000000, 0.0431131400, -0.0222120977, 0.0083128364, 0.0000000000, -0.3156493719, -3.2964465486, -0.8591887030, -0.8837329524, 2.1716433829, 0.0000000000, 5.0000000000, 0.2136765212
          32, 0.2038804688, -0.0282668910, 0.0000000000, 0.0000000000, 0.0000000000, 0.1070276590, -0.0175578729, 0.2050804325, 0.0000000000, -7.2126952052, -3.2922325790, -0.9204833185, -0.9608568802, 2.1802502588, 0.0000000000, 5.0000000000, 0.2203817237
          33, 0.3134969452, -0.0222080722, 0.0000000000, 0.0000000000, 0.0000000000, 0.1435768687, -0.0057704744, 0.3142295892, 0.0000000000, -14.1163511340, -3.3152360070, -0.9068473928, -0.9160435410, 2.1534845822, 0.0000000000, 5.0000000000, 0.2264762467
          34, 0.2914509336, -0.0054650978, 0.0000000000, 0.0000000000, 0.0000000000, 0.1384327953, 0.0097957553, 0.2913375313, 0.0000000000, -53.3295003722, -3.3777799278, -0.8991759151, -0.8852896633, 2.0845366550, 0.0000000000, 5.0000000000, 0.2325865988
          35, 0.1502678530, 0.0191947890, 0.0000000000, 0.0000000000, 0.0000000000, 0.1009648522, 0.0270328950, 0.1490573385, 0.0000000000, 7.8285754044, -3.4297207093, -0.9562660819, -0.9443891624, 2.0346163669, 0.0000000000, 5.0000000000, 0.2389111894
          36, -0.0431769745, 0.0433505558, 0.0000000000, 0.0000000000, 0.0000000000, 0.0544382048, 0.0410314371, -0.0453865948, 0.0000000000, -0.9959958710, -3.4369091055, -1.0450264148, -1.0635562789, 2.0342833406, 0.0000000000, 5.0000000000, 0.2448901048
          37, -0.1989027726, 0.0551186641, 0.0000000000, 0.0000000000, 0.0000000000, 0.0210725378, 0.0446333591, -0.2015148713, 0.0000000000, -3.6086283259, -3.4516682344, -1.0663701173, -1.1040890194, 2.0191128850, 0.0000000000, 5.0000000000, 0.2511051743
          38, -0.2485402712, 0.0468431944, 0.0000000000, 0.0000000000, 0.0000000000, 0.0119221280, 0.0337714046, -0.2506512388, 0.0000000000, -5.3057925384, -3.5073371284, -1.0442408825, -1.0674763185, 1.9577033883, 0.0000000000, 5.0000000000, 0.2577098215
          39, -0.1785510171, 0.0217110131, 0.0000000000, 0.0000000000, 0.0000000000, 0.0254456917, 0.0123366207, -0.1794425858, 0.0000000000, -8.2239836790, -3.5781214498, -1.0681724659, -1.0885981292, 1.8835705690, 0.0000000000, 5.0000000000, 0.2640116912
          40, -0.0333873491, -0.0068496030, 0.0000000000, 0.0000000000, 0.0000000000, 0.0521597931, -0.0085875747, -0.0329831124, 0.0000000000, 4.8743480797, -3.6097252235, -1.1532658767, -1.1897692537, 1.8575693052, 0.0000000000, 5.0000000000, 0.2702012887
          41, 0.1116868712, -0.0232054475, 0.0000000000, 0.0000000000, 0.0000000000, 0.0804754040, -0.0173284060, 0.1127482875, 0.0000000000, -4.8129591666, -3.6096984619, -1.2397533313, -1.2709823749, 1.8623739262, 0.0000000000, 5.0000000000, 0.2764838013
          42, 0.1908274823, -0.0192429058, 0.0000000000, 0.0000000000, 0.0000000000, 0.1006645760, -0.0092293953, 0.1915730557, 0.0000000000, -9.9167705912, -3.6308913030, -1.2371955374, -1.2143821513, 1.8388027055, 0.0000000000, 5.0000000000, 0.2831626125
          43, 0.1779650269, 0.0010928300, 0.0000000000, 0.0000000000, 0.0000000000, 0.1068101722, 0.0104053021, 0.1776639377, 0.0000000000, 162.8478672228, -3.6883078858, -1.2108415846, -1.1645198467, 1.7750062627, 0.0000000000, 5.0000000000, 0.2893239442
          44, 0.0928794075, 0.0251689032, 0.0000000000, 0.0000000000, 0.0000000000, 0.0978460758, 0.0299953427, 0.0914348808, 0.0000000000, 3.6902445271, -3.7437182022, -1.2404346353, -1.2010878888, 1.7184873668, 0.0000000000, 5.0000000000, 0.2961204368
          45, -0.0159320086, 0.0399595349, 0.0000000000, 0.0000000000, 0.0000000000, 0.0779921145, 0.0390709549, -0.0180014948, 0.0000000000, -0.3987035536, -3.7537438445, -1.3186654018, -1.3137997069, 1.7158101453, 0.0000000000, 5.0000000000, 0.3038069316
          46, -0.0985336611, 0.0393924032, 0.0000000000, 0.0000000000, 0.0000000000, 0.0557225636, 0.0341815639, -0.1004602632, 0.0000000000, -2.5013366314, -3.7540845905, -1.3584464436, -1.3923563046, 1.7180691863, 0.0000000000, 5.0000000000, 0.3109040067
          47, -0.1256753883, 0.0264280592, 0.0000000000, 0.0000000000, 0.0000000000, 0.0405875669, 0.0198144989, -0.1268862923, 0.0000000000, -4.7553771230, -3.7885015895, -1.3307750636, -1.3577602637, 1.6787786003, 0.0000000000, 5.0000000000, 0.3171065470
          48, -0.0967973125, 0.0096593998, 0.0000000000, 0.0000000000, 0.0000000000, 0.0388582088, 0.0045801820, -0.0971701890, 0.0000000000, -10.0210483883, -3.8452450501, -1.3296105540, -1.3490379607, 1.6165648198, 0.0000000000, 5.0000000000, 0.3232068143
          49, -0.0340895148, -0.0023716780, 0.0000000000, 0.0000000000, 0.0000000000, 0.0503822456, -0.0041525350, -0.0339186722, 0.0000000000, 14.3735848811, -3.8705748909, -1.3901756760, -1.4120046021, 1.5954115433, 0.0000000000, 5.0000000000, 0.3294249983
          50, 0.0310856610, -0.0053710754, 0.0000000000, 0.0000000000, 0.0000000000, 0.0687383855, -0.0037368167, 0.0313241596, 0.0000000000, -5.7876047005, -3.8596939594, -1.4602710855, -1.4587418566, 1.6121287815, 0.0000000000, 5.0000000000, 0.3360015651
          51, 0.0720405034, -0.0001489193, 0.0000000000, 0.0000000000, 0.0000000000, 0.0847801629, 0.0036215934, 0.0719495682, 0.0000000000, -483.7552828546, -3.8676364480, -1.4543205273, -1.4063918606, 1.6021613417, 0.0000000000, 5.0000000000, 0.3427219909
          52, 0.0759088859, 0.0092346948, 0.0000000000, 0.0000000000, 0.0000000000, 0.0914688002, 0.0131948031, 0.0753215488, 0.0000000000, 8.2199669040, -3.9143392220, -1.4283284638, -1.3667704610, 1.5490460085, 0.0000000000, 5.0000000000, 0.3491945815
          53, 0.0462576266, 0.0181331636, 0.0000000000, 0.0000000000, 0.0000000000, 0.0871614852, 0.0205292498, 0.0452452157, 0.0000000000, 2.5509959369, -3.9621983160, -1.4509441587, -1.4030712424, 1.5003655338, 0.0000000000, 5.0000000000, 0.3557261980
          54, -0.0004359228, 0.0232275695, 0.0000000000, 0.0000000000, 0.0000000000, 0.0756783650, 0.0231729225, -0.0016509624, 0.0000000000, -0.0187674739, -3.9674132749, -1.5005188357, -1.4944551364, 1.5018535162, 0.0000000000, 5.0000000000, 0.3621086815
          55, -0.0426118105, 0.0232446148, 0.0000000000, 0.0000000000, 0.0000000000, 0.0635595904, 0.0209826290, -0.0437699416, 0.0000000000, -1.8331906478, -3.9671297298, -1.5083064974, -1.5455373313, 1.5033392116, 0.0000000000, 5.0000000000, 0.3683081143
          56, -0.0628363090, 0.0188424524, 0.0000000000, 0.0000000000, 0.0000000000, 0.0564497032, 0.0155280311, -0.0637363317, 0.0000000000, -3.3348264695, -4.0050047737, -1.4901632495, -1.5303986929, 1.4600737319, 0.0000000000, 5.0000000000, 0.3747116511
          57, -0.0548355208, 0.0121118997, 0.0000000000, 0.0000000000, 0.0000000000, 0.0566471448, 0.0092254313, -0.0553942585, 0.0000000000, -4.5274087707, -4.0626382762, -1.5121042169, -1.5437232398, 1.3986902244, 0.0000000000, 5.0000000000, 0.3809029519
          58, -0.0253818364, 0.0058366747, 0.0000000000, 0.0000000000, 0.0000000000, 0.0627743207, 0.0045002931, -0.0256525195, 0.0000000000, -4.3486809991, -4.0810236934, -1.5786558817, -1.5973364090, 1.3860594485, 0.0000000000, 5.0000000000, 0.3871804329
          59, 0.0097965097, 0.0025123627, 0.0000000000, 0.0000000000, 0.0000000000, 0.0711919863, 0.0030216293, 0.0096515971, 0.0000000000, 3.8993214622, -4.0699652080, -1.6184837423, -1.6059092167, 1.4010640832, 0.0000000000, 5.0000000000, 0.3934317291
          60, 0.0340174394, 0.0033298396, 0.0000000000, 0.0000000000, 0.0000000000, 0.0780353117, 0.0051056114, 0.0337965493, 0.0000000000, 10.2159392578, -4.0869506365, -1.5918527119, -1.5551935484, 1.3804563114, 0.0000000000, 5.0000000000, 0.3996615730
          61, 0.0374891552, 0.0076016779, 0.0000000000, 0.0000000000, 0.0000000000, 0.0808169314, 0.0095532909, 0.0370399366, 0.0000000000, 4.9316947787, -4.1411858615, -1.5734983132, -1.5349969340, 1.3202265865, 0.0000000000, 5.0000000000, 0.4071057416
          62, 0.0211309150, 0.0130578744, 0.0000000000, 0.0000000000, 0.0000000000, 0.0790939817, 0.0141458857, 0.0204185595, 0.0000000000, 1.6182507464, -4.1896013797, -1.5994966511, -1.5773800861, 1.2729962889, 0.0000000000, 5.0000000000, 0.4133615136
          63, -0.0051646966, 0.0169743258, 0.0000000000, 0.0000000000, 0.0000000000, 0.0742429816, 0.0166807637, -0.0060459861, 0.0000000000, -0.3042651993, -4.1990169737, -1.6396893451, -1.6538660348, 1.2703598536, 0.0000000000, 5.0000000000, 0.4196864534
          64, -0.0283370977, 0.0175534222, 0.0000000000, 0.0000000000, 0.0000000000, 0.0686592298, 0.0160463168, -0.0292169378, 0.0000000000, -1.6143346500, -4.2087403785, -1.6467432975, -1.6891446165, 1.2610651307, 0.0000000000, 5.0000000000, 0.4263999803
          65, -0.0386363843, 0.0147770755, 0.0000000000, 0.0000000000, 0.0000000000, 0.0647377251, 0.0127347519, -0.0393568068, 0.0000000000, -2.6146164190, -4.2536470649, -1.6380807211, -1.6756154766, 1.2103225164, 0.0000000000, 5.0000000000, 0.4329406126
          66, -0.0335366314, 0.0102660111, 0.0000000000, 0.0000000000, 0.0000000000, 0.0639614578, 0.0084967703, -0.0340279521, 0.0000000000, -3.2667635861, -4.3135169042, -1.6566477338, -1.6785546918, 1.1466401379, 0.0000000000, 5.0000000000, 0.4399442096
          67, -0.0176598199, 0.0062916660, 0.0000000000, 0.0000000000, 0.0000000000, 0.0663876255, 0.0053588000, -0.0179648980, 0.0000000000, -2.8068590635, -4.3351510895, -1.7008908684, -1.7062432634, 1.1311033592, 0.0000000000, 5.0000000000, 0.4466764450
          68, 0.0005116362, 0.0045653552, 0.0000000000, 0.0000000000, 0.0000000000, 0.0707260851, 0.0045858755, 0.0002720028, 0.0000000000, 0.1120693075, -4.3276565897, -1.7243388770, -1.7137714954, 1.1432821959, 0.0000000000, 5.0000000000, 0.4527518960
          69, 0.0130029803, 0.0054813556, 0.0000000000, 0.0000000000, 0.0000000000, 0.0749889054, 0.0061543670, 0.0126982882, 0.0000000000, 2.3722197972, -4.3431923770, -1.7053423585, -1.6887229782, 1.1244684329, 0.0000000000, 5.0000000000, 0.4600389421
          70, 0.0156412242, 0.0081387640, 0.0000000000, 0.0000000000, 0.0000000000, 0.0774216755, 0.0089462086, 0.0151938385, 0.0000000000, 1.9218181237, -4.3918920849, -1.6848598515, -1.6749602329, 1.0692498900, 0.0000000000, 5.0000000000, 0.4665197572
          71, 0.0090939442, 0.0109902066, 0.0000000000, 0.0000000000, 0.0000000000, 0.0772698802, 0.0114510852, 0.0085062983, 0.0000000000, 0.8274588975, -4.4384181901, -1.6882617288, -1.6958479195, 1.0222388744, 0.0000000000, 5.0000000000, 0.4726633355
          72, -0.0022948633, 0.0126699148, 0.0000000000, 0.0000000000, 0.0000000000, 0.0750134803, 0.0125324473, -0.0029548104, 0.0000000000, -0.1811269717, -4.4532708246, -1.7043657418, -1.7350931174, 1.0134148360, 0.0000000000, 5.0000000000, 0.4788231919
          73, -0.0129401480, 0.0125667398, 0.0000000000, 0.0000000000, 0.0000000000, 0.0719927662, 0.0118722825, -0.0135801063, 0.0000000000, -1.0297140052, -4.4651374623, -1.7131976931, -1.7568384418, 1.0028628557, 0.0000000000, 5.0000000000, 0.4849484181
          74, -0.0185092520, 0.0109408991, 0.0000000000, 0.0000000000, 0.0000000000, 0.0696725436, 0.0099572055, -0.0190564881, 0.0000000000, -1.6917487204, -4.5017350121, -1.7155747309, -1.7540585127, 0.9615536394, 0.0000000000, 5.0000000000, 0.4915155131
          75, -0.0174914604, 0.0086468445, 0.0000000000, 0.0000000000, 0.0000000000, 0.0689549725, 0.0077195620, -0.0179200298, 0.0000000000, -2.0228720833, -4.5422643909, -1.7238987289, -1.7501261474, 0.9179670866, 0.0000000000, 5.0000000000, 0.4980003264
          76, -0.0113822578, 0.0066757313, 0.0000000000, 0.0000000000, 0.0000000000, 0.0698711286, 0.0060708811, -0.0117160396, 0.0000000000, -1.7050203726, -4.5470969691, -1.7356420846, -1.7517518199, 0.9174626033, 0.0000000000, 5.0000000000, 0.5042074066
          77, -0.0036052679, 0.0057383537, 0.0000000000, 0.0000000000, 0.0000000000, 0.0717344610, 0.0055418044, -0.0039006492, 0.0000000000, -0.6282756488, -4.5328174092, -1.7360995268, -1.7480491453, 0.9346372218, 0.0000000000, 5.0000000000, 0.5106507691
          78, 0.0022313815, 0.0060272992, 0.0000000000, 0.0000000000, 0.0000000000, 0.0735920889, 0.0061358205, 0.0019128790, 0.0000000000, 0.3702125071, -4.5386770302, -1.7235974301, -1.7385195189, 0.9259219308, 0.0000000000, 5.0000000000, 0.5173201441
          79, 0.0039388448, 0.0072102157, 0.0000000000, 0.0000000000, 0.0000000000, 0.0746986763, 0.0074064776, 0.0035560933, 0.0000000000, 0.5462866846, -4.5668503655, -1.7121269401, -1.7362233478, 0.8932871010, 0.0000000000, 5.0000000000, 0.5246331183
          80, 0.0015280596, 0.0086220650, 0.0000000000, 0.0000000000, 0.0000000000, 0.0747918313, 0.0086902212, 0.0010747214, 0.0000000000, 0.1772266404, -4.5902323635, -1.7098621895, -1.7468054784, 0.8698782911, 0.0000000000, 5.0000000000, 0.5309287946
          81, -0.0030963138, 0.0095701295, 0.0000000000, 0.0000000000, 0.0000000000, 0.0740955922, 0.0093949654, -0.0035929323, 0.0000000000, -0.3235393878, -4.5955682330, -1.7130077089, -1.7608099724, 0.8676965645, 0.0000000000, 5.0000000000, 0.5373159248
          82, -0.0072749154, 0.0096290709, 0.0000000000, 0.0000000000, 0.0000000000, 0.0731189797, 0.0092351349, -0.0077688920, 0.0000000000, -0.7555158201, -4.6022208057, -1.7157050951, -1.7660115984, 0.8612763731, 0.0000000000, 5.0000000000, 0.5435915528
          83, -0.0089414731, 0.0088045280, 0.0000000000, 0.0000000000, 0.0000000000, 0.0723840101, 0.0083245011, -0.0093900126, 0.0000000000, -1.0155539499, -4.6216473141, -1.7179466262, -1.7631052814, 0.8392693549, 0.0000000000, 5.0000000000, 0.5498002721
          84, -0.0075160629, 0.0074966979, 0.0000000000, 0.0000000000, 0.0000000000, 0.0722075029, 0.0070930636, -0.0078981093, 0.0000000000, -1.0025831399, -4.6375107333, -1.7214128910, -1.7603772646, 0.8227278639, 0.0000000000, 5.0000000000, 0.5565527268
          85, -0.0039735665, 0.0062864191, 0.0000000000, 0.0000000000, 0.0000000000, 0.0726077622, 0.0060698434, -0.0042971267, 0.0000000000, -0.6320874364, -4.6331167779, -1.7231731781, -1.7599579605, 0.8296905917, 0.0000000000, 5.0000000000, 0.5632729246
          86, -0.0001628095, 0.0056516667, 0.0000000000, 0.0000000000, 0.0000000000, 0.0733464084, 0.0056354005, -0.0004583717, 0.0000000000, -0.0288073374, -4.6215450899, -1.7189934196, -1.7585294619, 0.8425096002, 0.0000000000, 5.0000000000, 0.5693274008
          87, 0.0021925648, 0.0057556178, 0.0000000000, 0.0000000000, 0.0000000000, 0.0740676013, 0.0058624799, 0.0018883342, 0.0000000000, 0.3809434308, -4.6221845535, -1.7105312449, -1.7559611274, 0.8401127656, 0.0000000000, 5.0000000000, 0.5755436534
          88, 0.0022883726, 0.0064040185, 0.0000000000, 0.0000000000, 0.0000000000, 0.0744681145, 0.0065150062, 0.0019500761, 0.0000000000, 0.3573338554, -4.6351648531, -1.7037890235, -1.7562553575, 0.8248190604, 0.0000000000, 5.0000000000, 0.5819638816
          89, 0.0004841667, 0.0071773773, 0.0000000000, 0.0000000000, 0.0000000000, 0.0744261717, 0.0071928803, 0.0001078683, 0.0000000000, 0.0674573298, -4.6474178958, -1.7019812901, -1.7608570311, 0.8125007187, 0.0000000000, 5.0000000000, 0.5887189164
          90, -0.0020303022, 0.0076546345, 0.0000000000, 0.0000000000, 0.0000000000, 0.0740374492, 0.0075378862, -0.0024281324, 0.0000000000, -0.2652382985, -4.6525877613, -1.7034173242, -1.7659503799, 0.8087903985, 0.0000000000, 5.0000000000, 0.5957060499
          91, -0.0038988739, 0.0076085627, 0.0000000000, 0.0000000000, 0.0000000000, 0.0735488693, 0.0073940841, -0.0042917320, 0.0000000000, -0.5124323798, -4.6571591657, -1.7049939445, -1.7673468602, 0.8045254224, 0.0000000000, 5.0000000000, 0.6018632337
          92, -0.0042360629, 0.0070830704, 0.0000000000, 0.0000000000, 0.0000000000, 0.0732281462, 0.0068516649, -0.0046009568, 0.0000000000, -0.5980546168, -4.6652981935, -1.7055520768, -1.7656422420, 0.7953647090, 0.0000000000, 5.0000000000, 0.6082715883
          93, -0.0029553605, 0.0063334993, 0.0000000000, 0.0000000000, 0.0000000000, 0.0732359586, 0.0061701478, -0.0032827800, 0.0000000000, -0.4666236340, -4.6710405231, -1.7052994225, -1.7642315625, 0.7892014857, 0.0000000000, 5.0000000000, 0.6147555179
          94, -0.0006934981, 0.0056796998, 0.0000000000, 0.0000000000, 0.0000000000, 0.0735622802, 0.0056356211, -0.0009898002, 0.0000000000, -0.1221011930, -4.6686968246, -1.7037909535, -1.7644867233, 0.7924015485, 0.0000000000, 5.0000000000, 0.6217568984
          95, 0.0015718291, 0.0053536504, 0.0000000000, 0.0000000000, 0.0000000000, 0.0740515044, 0.0054285766, 0.0012894866, 0.0000000000, 0.2935995037, -4.6627889218, -1.7003120872, -1.7652768693, 0.7989079271, 0.0000000000, 5.0000000000, 0.6282652381
          96, 0.0029974320, 0.0054107541, 0.0000000000, 0.0000000000, 0.0000000000, 0.0744940207, 0.0055602123, 0.0027101471, 0.0000000000, 0.5539767550, -4.6610523258, -1.6956125242, -1.7657720669, 0.8000550666, 0.0000000000, 5.0000000000, 0.6344001500
          97, 0.0032244526, 0.0057324802, 0.0000000000, 0.0000000000, 0.0000000000, 0.0747310870, 0.0058933788, 0.0029200187, 0.0000000000, 0.5624882170, -4.6647171170, -1.6917035229, -1.7665663833, 0.7954005269, 0.0000000000, 5.0000000000, 0.6406114921
