"Iteration","CLift","CDrag","CSideForce","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Linear_Solver_Iterations","CFL_Number","Time(min)"
           0, 0.8603794178, 0.6675197475, 0.0000000000, 0.0000000000, 0.0000000000, 0.2838445285, 0.5247084777, 0.9542098140, 0.0000000000, 1.2889197976, -4.5825837615, -5.8706398761, -6.6709273618, -4.0383469648, 0.0000000000, 5.0000000000, 5.0000000000, 0.0041500000
           1, 0.4393095275, 0.0266658044, 0.0000000000, 0.0000000000, 0.0000000000, 0.0030392367, -0.0423856469, 0.4380723490, 0.0000000000, 16.4746400092, -4.5317143494, -4.9308048156, -4.7407010876, -3.9816746887, 0.0000000000, 5.0000000000, 5.0000000000, 0.0098833333
           2, 0.6167162089, 0.1185393444, 0.0000000000, 0.0000000000, 0.0000000000, 0.0523608559, 0.0206042582, 0.6276670479, 0.0000000000, 5.2026288143, -4.9515177902, -5.2348704897, -5.0135303305, -4.4011978913, 0.0000000000, 5.0000000000, 5.0000000000, 0.0137833333
           3, 0.5399753225, 0.0587214024, 0.0000000000, 0.0000000000, 0.0000000000, 0.0045206728, -0.0264723062, 0.5425133815, 0.0000000000, 9.1955454155, -5.3414056941, -5.4760358629, -5.3649153987, -4.8024718879, 0.0000000000, 5.0000000000, 5.0000000000, 0.0182000000
           4, 0.6018850010, 0.0676509172, 0.0000000000, 0.0000000000, 0.0000000000, 0.0259541651, -0.0273375360, 0.6050577329, 0.0000000000, 8.8969229964, -5.7058760019, -5.6891568801, -5.6004453811, -5.1701902169, 0.0000000000, 5.0000000000, 5.0000000000, 0.0223500000
           5, 0.6471401972, 0.0692431597, 0.0000000000, 0.0000000000, 0.0000000000, 0.0352905669, -0.0328443690, 0.6500048441, 0.0000000000, 9.3459079504, -5.8801642234, -5.7866093490, -5.6952876169, -5.3462167850, 0.0000000000, 5.0000000000, 5.0000000000, 0.0265166667
           6, 0.7070106714, 0.0759062234, 0.0000000000, 0.0000000000, 0.0000000000, 0.0504892998, -0.0356291443, 0.7101805463, 0.0000000000, 9.3142648817, -6.0347161285, -5.8324464799, -5.7309318267, -5.5048380982, 0.0000000000, 5.0000000000, 5.0000000000, 0.0306833333
           7, 0.7598691905, 0.0805724049, 0.0000000000, 0.0000000000, 0.0000000000, 0.0611749911, -0.0392893055, 0.7631182409, 0.0000000000, 9.4308863157, -6.0940157496, -5.8391959549, -5.7410400060, -5.5629740078, 0.0000000000, 5.0000000000, 5.0000000000, 0.0348333333
           8, 0.8093614924, 0.0843790007, 0.0000000000, 0.0000000000, 0.0000000000, 0.0701019092, -0.0432718769, 0.8125966932, 0.0000000000, 9.5919776914, -6.1234674705, -5.8373391990, -5.7486885942, -5.5913673652, 0.0000000000, 5.0000000000, 5.0000000000, 0.0390000000
           9, 0.8562482054, 0.0875168543, 0.0000000000, 0.0000000000, 0.0000000000, 0.0779678315, -0.0475073533, 0.8593970214, 0.0000000000, 9.7838092078, -6.1396840684, -5.8338383414, -5.7560686082, -5.6059669151, 0.0000000000, 5.0000000000, 5.0000000000, 0.0431500000
          10, 0.9010296130, 0.0902037537, 0.0000000000, 0.0000000000, 0.0000000000, 0.0852659382, -0.0518588897, 0.9040474193, 0.0000000000, 9.9888261374, -6.1533432814, -5.8311368843, -5.7641576192, -5.6185210582, 0.0000000000, 5.0000000000, 5.0000000000, 0.0473166667
