"Iteration","CLift","CDrag","CSideForce","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Linear_Solver_Iterations","CFL_Number","Time(min)"
          20, 0.2202449893, 0.0074478202, 0.0000000000, 0.0000000000, 0.0000000000, 0.0844132475, 0.0112904909, 0.2200814625, 0.0000000000, 29.5717382335, -6.7319537179, -6.3845066481, -6.3181091030, -6.2074954422, 0.0000000000, 5.0000000000, 5.0000000000, 0.0876166667
          21, 0.2247909228, 0.0066697279, 0.0000000000, 0.0000000000, 0.0000000000, 0.0842054689, 0.0105918546, 0.2246402832, 0.0000000000, 33.7031625715, -6.7375930452, -6.3875892833, -6.3217037307, -6.2132645616, 0.0000000000, 5.0000000000, 5.0000000000, 0.0923000000
          22, 0.2290232300, 0.0059313205, 0.0000000000, 0.0000000000, 0.0000000000, 0.0838855818, 0.0099274236, 0.2288848328, 0.0000000000, 38.6125199191, -6.7426115174, -6.3905758786, -6.3249694896, -6.2183713266, 0.0000000000, 5.0000000000, 5.0000000000, 0.0962000000
          23, 0.2329220761, 0.0052441410, 0.0000000000, 0.0000000000, 0.0000000000, 0.0834827490, 0.0093083930, 0.2327950781, 0.0000000000, 44.4156780322, -6.7470240996, -6.3933755594, -6.3277531125, -6.2228245781, 0.0000000000, 5.0000000000, 5.0000000000, 0.1003666667
          24, 0.2364744837, 0.0046171546, 0.0000000000, 0.0000000000, 0.0000000000, 0.0830238678, 0.0087435002, 0.2363578870, 0.0000000000, 51.2164967655, -6.7509243613, -6.3959409765, -6.3299887097, -6.2267198282, 0.0000000000, 5.0000000000, 5.0000000000, 0.1045166667
          25, 0.2396760449, 0.0040570819, 0.0000000000, 0.0000000000, 0.0000000000, 0.0825343152, 0.0082393877, 0.2395687352, 0.0000000000, 59.0759697824, -6.7544627736, -6.3982710471, -6.3316977035, -6.2302158642, 0.0000000000, 5.0000000000, 5.0000000000, 0.1089333333
          26, 0.2425308581, 0.0035682189, 0.0000000000, 0.0000000000, 0.0000000000, 0.0820376274, 0.0078004226, 0.2424316455, 0.0000000000, 67.9697244816, -6.7578196628, -6.4004079688, -6.3329758453, -6.2335057422, 0.0000000000, 5.0000000000, 5.0000000000, 0.1131000000
          27, 0.2450498779, 0.0031528880, 0.0000000000, 0.0000000000, 0.0000000000, 0.0815546551, 0.0074291179, 0.2449575301, 0.0000000000, 77.7223536630, -6.7611738533, -6.4024291199, -6.3339700726, -6.2367828013, 0.0000000000, 5.0000000000, 5.0000000000, 0.1172666667
          28, 0.2472483971, 0.0028113873, 0.0000000000, 0.0000000000, 0.0000000000, 0.0811028291, 0.0071260386, 0.2471616745, 0.0000000000, 87.9453342649, -6.7646781333, -6.4044362823, -6.3348505256, -6.2402136225, 0.0000000000, 5.0000000000, 5.0000000000, 0.1211666667
          29, 0.2491463329, 0.0025419791, 0.0000000000, 0.0000000000, 0.0000000000, 0.0806958515, 0.0068897950, 0.2490640230, 0.0000000000, 98.0127392477, -6.7684434377, -6.4065428642, -6.3357834207, -6.2439203088, 0.0000000000, 5.0000000000, 5.0000000000, 0.1253166667
          30, 0.2507658010, 0.0023413456, 0.0000000000, 0.0000000000, 0.0000000000, 0.0803436500, 0.0067174557, 0.2506867460, 0.0000000000, 107.1032845656, -6.7725326531, -6.4088618013, -6.3369098229, -6.2479728552, 0.0000000000, 5.0000000000, 5.0000000000, 0.1294833333
          31, 0.2521311151, 0.0022047557, 0.0000000000, 0.0000000000, 0.0000000000, 0.0800526876, 0.0066047146, 0.2520542360, 0.0000000000, 114.3578470328, -6.7769616626, -6.4114957007, -6.3383309337, -6.2523894934, 0.0000000000, 5.0000000000, 5.0000000000, 0.1336333333
          32, 0.2532673028, 0.0021268730, 0.0000000000, 0.0000000000, 0.0000000000, 0.0798261726, 0.0065466729, 0.2531916099, 0.0000000000, 119.0796561452, -6.7817073319, -6.4145291148, -6.3401017323, -6.2571450712, 0.0000000000, 5.0000000000, 5.0000000000, 0.1378000000
          33, 0.2542018573, 0.0020997686, 0.0000000000, 0.0000000000, 0.0000000000, 0.0796642987, 0.0065358829, 0.2541264951, 0.0000000000, 121.0618442790, -6.7867191086, -6.4180235112, -6.3422313879, -6.2621830807, 0.0000000000, 5.0000000000, 5.0000000000, 0.1417000000
          34, 0.2549595905, 0.0021168309, 0.0000000000, 0.0000000000, 0.0000000000, 0.0795646152, 0.0065661669, 0.2548838151, 0.0000000000, 120.4440023762, -6.7919334298, -6.4220154104, -6.3446908713, -6.2674308852, 0.0000000000, 5.0000000000, 5.0000000000, 0.1458666667
          35, 0.2555659502, 0.0021701680, 0.0000000000, 0.0000000000, 0.0000000000, 0.0795225025, 0.0066300783, 0.2554891516, 0.0000000000, 117.7632127948, -6.7972904533, -6.4265165041, -6.3474217929, -6.2728190431, 0.0000000000, 5.0000000000, 5.0000000000, 0.1500166667
          36, 0.2560447360, 0.0022521070, 0.0000000000, 0.0000000000, 0.0000000000, 0.0795315381, 0.0067203608, 0.2559664345, 0.0000000000, 113.6911933366, -6.8027426715, -6.4315149398, -6.3503507033, -6.2782909274, 0.0000000000, 5.0000000000, 5.0000000000, 0.1541833333
          37, 0.2564182913, 0.0023550271, 0.0000000000, 0.0000000000, 0.0000000000, 0.0795840301, 0.0068297846, 0.2563381367, 0.0000000000, 108.8812502551, -6.8082668693, -6.4369789459, -6.3534026250, -6.2838167909, 0.0000000000, 5.0000000000, 5.0000000000, 0.1586000000
          38, 0.2567072660, 0.0024716031, 0.0000000000, 0.0000000000, 0.0000000000, 0.0796714444, 0.0069513862, 0.2566250328, 0.0000000000, 103.8626563630, -6.8138664780, -6.4428604748, -6.3565136455, -6.2893973864, 0.0000000000, 5.0000000000, 5.0000000000, 0.1627666667
          39, 0.2569304348, 0.0025950068, 0.0000000000, 0.0000000000, 0.0000000000, 0.0797848880, 0.0070786660, 0.2568460139, 0.0000000000, 99.0095407577, -6.8195692577, -6.4490998222, -6.3596407318, -6.2950624274, 0.0000000000, 5.0000000000, 5.0000000000, 0.1666666667
          40, 0.2571046642, 0.0027190732, 0.0000000000, 0.0000000000, 0.0000000000, 0.0799154961, 0.0072057541, 0.2570180515, 0.0000000000, 94.5559929568, -6.8254202335, -6.4556300582, -6.3627671522, -6.3008635862, 0.0000000000, 5.0000000000, 5.0000000000, 0.1710833333
          41, 0.2572448676, 0.0028384489, 0.0000000000, 0.0000000000, 0.0000000000, 0.0800548332, 0.0073275586, 0.2571561502, 0.0000000000, 90.6286758787, -6.8314714033, -6.4623815292, -6.3659032917, -6.3068634131, 0.0000000000, 5.0000000000, 5.0000000000, 0.1755000000
          42, 0.2573642028, 0.0029485343, 0.0000000000, 0.0000000000, 0.0000000000, 0.0801951465, 0.0074397099, 0.2572735460, 0.0000000000, 87.2854694208, -6.8377702108, -6.4692857701, -6.3690830197, -6.3131225712, 0.0000000000, 5.0000000000, 5.0000000000, 0.1796666667
          43, 0.2574740440, 0.0030456733, 0.0000000000, 0.0000000000, 0.0000000000, 0.0803296651, 0.0075387511, 0.2573816751, 0.0000000000, 84.5376447567, -6.8443473173, -6.4762789620, -6.3723563650, -6.3196859181, 0.0000000000, 5.0000000000, 5.0000000000, 0.1838166667
          44, 0.2575841451, 0.0031271152, 0.0000000000, 0.0000000000, 0.0000000000, 0.0804527512, 0.0076221021, 0.2574903381, 0.0000000000, 82.3711716147, -6.8512085235, -6.4833044330, -6.3757803474, -6.3265726589, 0.0000000000, 5.0000000000, 5.0000000000, 0.1879833333
          45, 0.2577028165, 0.0031910029, 0.0000000000, 0.0000000000, 0.0000000000, 0.0805600562, 0.0076880512, 0.2576078764, 0.0000000000, 80.7591929476, -6.8583296806, -6.4903143060, -6.3794095931, -6.3337693039, 0.0000000000, 5.0000000000, 5.0000000000, 0.1921333333
          46, 0.2578370193, 0.0032363494, 0.0000000000, 0.0000000000, 0.0000000000, 0.0806485568, 0.0077357329, 0.2577412674, 0.0000000000, 79.6690925813, -6.8656552854, -6.4972704358, -6.3832881367, -6.3412268730, 0.0000000000, 5.0000000000, 5.0000000000, 0.1960333333
          47, 0.2579925063, 0.0032629620, 0.0000000000, 0.0000000000, 0.0000000000, 0.0807165517, 0.0077650551, 0.2578962662, 0.0000000000, 79.0669661323, -6.8731033273, -6.5041445365, -6.3874434213, -6.3488643233, 0.0000000000, 5.0000000000, 5.0000000000, 0.2002000000
          48, 0.2581739295, 0.0032713677, 0.0000000000, 0.0000000000, 0.0000000000, 0.0807635959, 0.0077766258, 0.2580775151, 0.0000000000, 78.9192640981, -6.8805739691, -6.5109175553, -6.3918835448, -6.3565763632, 0.0000000000, 5.0000000000, 5.0000000000, 0.2043666667
          49, 0.2583849495, 0.0032627283, 0.0000000000, 0.0000000000, 0.0000000000, 0.0807903861, 0.0077716705, 0.2582886538, 0.0000000000, 79.1929106041, -6.8879621153, -6.5175786391, -6.3965976037, -6.3642460196, 0.0000000000, 5.0000000000, 5.0000000000, 0.2085166667
          50, 0.2586283346, 0.0032386761, 0.0000000000, 0.0000000000, 0.0000000000, 0.0807986241, 0.0077518696, 0.2585324216, 0.0000000000, 79.8561912793, -6.8951719281, -6.5241236287, -6.4015590357, -6.3717599966, 0.0000000000, 5.0000000000, 5.0000000000, 0.2124166667
          51, 0.2589059905, 0.0032012648, 0.0000000000, 0.0000000000, 0.0000000000, 0.0807908233, 0.0077193098, 0.2588106881, 0.0000000000, 80.8761560621, -6.9021309197, -6.5305534346, -6.4067312656, -6.3790246324, 0.0000000000, 5.0000000000, 5.0000000000, 0.2165833333
          52, 0.2592190193, 0.0031528315, 0.0000000000, 0.0000000000, 0.0000000000, 0.0807701142, 0.0076763470, 0.2591245145, 0.0000000000, 82.2178474515, -6.9088013728, -6.5368723267, -6.4120747506, -6.3859797839, 0.0000000000, 5.0000000000, 5.0000000000, 0.2207333333
          53, 0.2595677717, 0.0030958606, 0.0000000000, 0.0000000000, 0.0000000000, 0.0807400293, 0.0076254713, 0.2594742080, 0.0000000000, 83.8434958952, -6.9151865657, -6.5430862008, -6.4175543688, -6.3926080699, 0.0000000000, 5.0000000000, 5.0000000000, 0.2243833333
          54, 0.2599518589, 0.0030329013, 0.0000000000, 0.0000000000, 0.0000000000, 0.0807043002, 0.0075692249, 0.2598593356, 0.0000000000, 85.7106227419, -6.9213307655, -6.5492010036, -6.4231458062, -6.3989376483, 0.0000000000, 5.0000000000, 5.0000000000, 0.2285333333
          55, 0.2603702533, 0.0029664026, 0.0000000000, 0.0000000000, 0.0000000000, 0.0806666470, 0.0075100383, 0.2602788268, 0.0000000000, 87.7730653794, -6.9273128643, -6.5552214239, -6.4288400429, -6.4050378739, 0.0000000000, 5.0000000000, 5.0000000000, 0.2327000000
          56, 0.2608212094, 0.0028987075, 0.0000000000, 0.0000000000, 0.0000000000, 0.0806306058, 0.0074502238, 0.2607308956, 0.0000000000, 89.9784505544, -6.9332351186, -6.5611499803, -6.4346451093, -6.4110090578, 0.0000000000, 5.0000000000, 5.0000000000, 0.2368666667
          57, 0.2613023390, 0.0028319396, 0.0000000000, 0.0000000000, 0.0000000000, 0.0805993695, 0.0073918629, 0.2612131172, 0.0000000000, 92.2697416783, -6.9392084720, -6.5669865344, -6.4405847937, -6.4169676377, 0.0000000000, 5.0000000000, 5.0000000000, 0.2410166667
          58, 0.2618106551, 0.0027679414, 0.0000000000, 0.0000000000, 0.0000000000, 0.0805756469, 0.0073367458, 0.2617224729, 0.0000000000, 94.5867777447, -6.9453375147, -6.5727283177, -6.4466945620, -6.4230300455, 0.0000000000, 5.0000000000, 5.0000000000, 0.2449166667
          59, 0.2623426028, 0.0027082343, 0.0000000000, 0.0000000000, 0.0000000000, 0.0805615682, 0.0072863315, 0.2622553815, 0.0000000000, 96.8685038132, -6.9517069196, -6.5783707218, -6.4530153628, -6.4292973917, 0.0000000000, 5.0000000000, 5.0000000000, 0.2490833333
          60, 0.2628941004, 0.0026539983, 0.0000000000, 0.0000000000, 0.0000000000, 0.0805586174, 0.0072417287, 0.2628077417, 0.0000000000, 99.0558672822, -6.9583709997, -6.5839085482, -6.4595861980, -6.4358430082, 0.0000000000, 5.0000000000, 5.0000000000, 0.2532333333
          61, 0.2634605986, 0.0026060659, 0.0000000000, 0.0000000000, 0.0000000000, 0.0805676010, 0.0072036904, 0.2633749901, 0.0000000000, 101.0951415056, -6.9653477309, -6.5893377190, -6.4664365587, -6.4427043866, 0.0000000000, 5.0000000000, 5.0000000000, 0.2574000000
          62, 0.2640371448, 0.0025649305, 0.0000000000, 0.0000000000, 0.0000000000, 0.0805886478, 0.0071726234, 0.2639521665, 0.0000000000, 102.9412491915, -6.9726173762, -6.5946574084, -6.4735799314, -6.4498798653, 0.0000000000, 5.0000000000, 5.0000000000, 0.2615666667
          63, 0.2646184624, 0.0025307447, 0.0000000000, 0.0000000000, 0.0000000000, 0.0806212401, 0.0071485882, 0.2645339921, 0.0000000000, 104.5615001903, -6.9801258213, -6.5998722749, -6.4810090863, -6.4573302370, 0.0000000000, 5.0000000000, 5.0000000000, 0.2657166667
          64, 0.2651990334, 0.0025033727, 0.0000000000, 0.0000000000, 0.0000000000, 0.0806642710, 0.0071313527, 0.2651149524, 0.0000000000, 105.9366980565, -6.9877920705, -6.6049942936, -6.4886939410, -6.4649848231, 0.0000000000, 5.0000000000, 5.0000000000, 0.2698833333
          65, 0.2657731913, 0.0024824249, 0.0000000000, 0.0000000000, 0.0000000000, 0.0807161197, 0.0071204285, 0.2656893885, 0.0000000000, 107.0619277138, -6.9955192489, -6.6100440510, -6.4965822592, -6.4727514726, 0.0000000000, 5.0000000000, 5.0000000000, 0.2740333333
          66, 0.2663352248, 0.0024672950, 0.0000000000, 0.0000000000, 0.0000000000, 0.0807747515, 0.0071151098, 0.2662516004, 0.0000000000, 107.9462412615, -7.0032077061, -6.6150511853, -6.5046033691, -6.4805291518, 0.0000000000, 5.0000000000, 5.0000000000, 0.2782000000
          67, 0.2668794882, 0.0024572184, 0.0000000000, 0.0000000000, 0.0000000000, 0.0808378244, 0.0071145335, 0.2667959568, 0.0000000000, 108.6104053960, -7.0107685758, -6.6200537427, -6.5126745934, -6.4882216439, 0.0000000000, 5.0000000000, 5.0000000000, 0.2823666667
          68, 0.2674005158, 0.0024513189, 0.0000000000, 0.0000000000, 0.0000000000, 0.0809028085, 0.0071177281, 0.2673170079, 0.0000000000, 109.0843435132, -7.0181355597, -6.6250963613, -6.5207097617, -6.4957503408, 0.0000000000, 5.0000000000, 5.0000000000, 0.2865166667
          69, 0.2678931371, 0.0024486647, 0.0000000000, 0.0000000000, 0.0000000000, 0.0809671052, 0.0071236716, 0.2678096005, 0.0000000000, 109.4037666554, -7.0252736922, -6.6302274676, -6.5286288148, -6.5030645290, 0.0000000000, 5.0000000000, 5.0000000000, 0.2906833333
