"Iteration","CLift","CDrag","CSideForce","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Linear_Solver_Iterations","CFL_Number","Time(min)"
           0, 0.4249615211, 0.6025367110, 0.0000000000, 0.0000000000, 0.0000000000, 0.2377705923, 0.5632060399, 0.4758589488, 0.0000000000, 0.7052873516, -4.6784496654, -5.9627814810, -7.0208296987, -4.1342128687, 0.0000000000, 5.0000000000, 5.0000000000, 0.0041500000
           1, 0.3113322509, 0.0016774384, 0.0000000000, 0.0000000000, 0.0000000000, 0.0251870389, -0.0254633383, 0.3102937360, 0.0000000000, 185.5998077728, -4.6428662758, -5.0409785042, -4.8729365110, -4.0926384854, 0.0000000000, 5.0000000000, 5.0000000000, 0.0098833333
           2, 0.4305020387, 0.0775382903, 0.0000000000, 0.0000000000, 0.0000000000, 0.0609847400, 0.0397225088, 0.4356217558, 0.0000000000, 5.5521218851, -5.0622555901, -5.3378681414, -5.1426699389, -4.5117030188, 0.0000000000, 5.0000000000, 5.0000000000, 0.0140333333
           3, 0.3885159891, 0.0305233626, 0.0000000000, 0.0000000000, 0.0000000000, 0.0250522426, -0.0034541876, 0.3896978548, 0.0000000000, 12.7284793064, -5.4674427440, -5.6025107995, -5.5116654763, -4.9288205917, 0.0000000000, 5.0000000000, 5.0000000000, 0.0182000000
           4, 0.4261558925, 0.0336736394, 0.0000000000, 0.0000000000, 0.0000000000, 0.0399429875, -0.0035964323, 0.4274690917, 0.0000000000, 12.6554747322, -5.8356974853, -5.8382327950, -5.7663343806, -5.2971902042, 0.0000000000, 5.0000000000, 5.0000000000, 0.0228833333
           5, 0.4559710246, 0.0326041623, 0.0000000000, 0.0000000000, 0.0000000000, 0.0462472137, -0.0072603997, 0.4570775572, 0.0000000000, 13.9850556537, -6.0285843246, -5.9516771928, -5.8771874250, -5.4937738622, 0.0000000000, 5.0000000000, 5.0000000000, 0.0267833333
           6, 0.4941889723, 0.0349865838, 0.0000000000, 0.0000000000, 0.0000000000, 0.0572433482, -0.0082179576, 0.4953577158, 0.0000000000, 14.1250993491, -6.2035004835, -6.0056648739, -5.9207464047, -5.6740051319, 0.0000000000, 5.0000000000, 5.0000000000, 0.0309333333
           7, 0.5275920758, 0.0363901995, 0.0000000000, 0.0000000000, 0.0000000000, 0.0648342433, -0.0097309554, 0.5287560436, 0.0000000000, 14.4981913562, -6.2693571350, -6.0133656807, -5.9302320203, -5.7392785148, 0.0000000000, 5.0000000000, 5.0000000000, 0.0358833333
           8, 0.5586765061, 0.0375331469, 0.0000000000, 0.0000000000, 0.0000000000, 0.0710825937, -0.0113015439, 0.5598218026, 0.0000000000, 14.8848831520, -6.2989348150, -6.0105078498, -5.9345023439, -5.7680507559, 0.0000000000, 5.0000000000, 5.0000000000, 0.0403000000
           9, 0.5884712843, 0.0384845110, 0.0000000000, 0.0000000000, 0.0000000000, 0.0766016469, -0.0129505861, 0.5895861195, 0.0000000000, 15.2911202312, -6.3130390130, -6.0056637640, -5.9379177696, -5.7805022222, 0.0000000000, 5.0000000000, 5.0000000000, 0.0442000000
          10, 0.6174104619, 0.0393663798, 0.0000000000, 0.0000000000, 0.0000000000, 0.0818412186, -0.0145942885, 0.6184920348, 0.0000000000, 15.6836992518, -6.3246874196, -6.0016159115, -5.9421724728, -5.7910325642, 0.0000000000, 5.0000000000, 5.0000000000, 0.0486166667
          11, 0.6448493746, 0.0400392896, 0.0000000000, 0.0000000000, 0.0000000000, 0.0864649335, -0.0163153982, 0.6458851821, 0.0000000000, 16.1054150017, -6.3367120592, -5.9989628624, -5.9478647196, -5.8024174109, 0.0000000000, 5.0000000000, 5.0000000000, 0.0527833333
          12, 0.6701438082, 0.0403655855, 0.0000000000, 0.0000000000, 0.0000000000, 0.0901435767, -0.0181948991, 0.6711118012, 0.0000000000, 16.6018602116, -6.3491002784, -5.9978304708, -5.9549620572, -5.8144771529, 0.0000000000, 5.0000000000, 5.0000000000, 0.0569333333
          13, 0.6930160663, 0.0402855406, 0.0000000000, 0.0000000000, 0.0000000000, 0.0927801572, -0.0202680880, 0.6938900472, 0.0000000000, 17.2026006346, -6.3618143945, -5.9982388874, -5.9630708087, -5.8271007796, 0.0000000000, 5.0000000000, 5.0000000000, 0.0611000000
          14, 0.7135360665, 0.0398304820, 0.0000000000, 0.0000000000, 0.0000000000, 0.0944945716, -0.0225098509, 0.7142923015, 0.0000000000, 17.9143216769, -6.3744085847, -6.0000974836, -5.9716983658, -5.8398025369, 0.0000000000, 5.0000000000, 5.0000000000, 0.0652500000
          15, 0.7318942250, 0.0390665212, 0.0000000000, 0.0000000000, 0.0000000000, 0.0954599703, -0.0248709235, 0.7325140182, 0.0000000000, 18.7345635599, -6.3862842065, -6.0031846179, -5.9803597554, -5.8519435187, 0.0000000000, 5.0000000000, 5.0000000000, 0.0694166667
          16, 0.7482614538, 0.0380442744, 0.0000000000, 0.0000000000, 0.0000000000, 0.0958062546, -0.0273157784, 0.7487298700, 0.0000000000, 19.6681752106, -6.3968436756, -6.0071877718, -5.9886054621, -5.8628859266, 0.0000000000, 5.0000000000, 5.0000000000, 0.0735833333
          17, 0.7627379683, 0.0368048143, 0.0000000000, 0.0000000000, 0.0000000000, 0.0956151689, -0.0298122333, 0.7630432710, 0.0000000000, 20.7238640576, -6.4056073509, -6.0117576657, -5.9960309862, -5.8721095318, 0.0000000000, 5.0000000000, 5.0000000000, 0.0777333333
          18, 0.7754279144, 0.0353814897, 0.0000000000, 0.0000000000, 0.0000000000, 0.0949572539, -0.0323361434, 0.7755608770, 0.0000000000, 21.9162031243, -6.4122676030, -6.0165401858, -6.0023000692, -5.8792579320, 0.0000000000, 5.0000000000, 5.0000000000, 0.0821500000
          19, 0.7864638289, 0.0338123737, 0.0000000000, 0.0000000000, 0.0000000000, 0.0939167476, -0.0348611318, 0.7864180392, 0.0000000000, 23.2596456149, -6.4167666911, -6.0211973303, -6.0071834687, -5.8842210006, 0.0000000000, 5.0000000000, 5.0000000000, 0.0863166667
