"Iteration","CLift","CDrag","CSideForce","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Linear_Solver_Iterations","CFL_Number","Time(min)"
           0, 1.2844024755, 0.7910870876, 0.0000000000, 0.0000000000, 0.0000000000, 0.3304116656, 0.4818838858, 1.4294391977, 0.0000000000, 1.6235917582, -4.4879526645, -5.7819047734, -6.4185406731, -3.9437158678, 0.0000000000, 5.0000000000, 5.0000000000, 0.0039000000
           1, 0.5610286162, 0.0659734160, 0.0000000000, 0.0000000000, 0.0000000000, -0.0178587757, -0.0619214572, 0.5614902786, 0.0000000000, 8.5038588359, -4.4275326344, -4.8265545525, -4.6251584041, -3.8775378824, 0.0000000000, 5.0000000000, 5.0000000000, 0.0093666667
           2, 0.7926439844, 0.1807464241, 0.0000000000, 0.0000000000, 0.0000000000, 0.0444951716, -0.0021921950, 0.8129876691, 0.0000000000, 4.3853923431, -4.8474060445, -5.1348678795, -4.9001091391, -4.2972393248, 0.0000000000, 5.0000000000, 5.0000000000, 0.0135166667
           3, 0.6810322930, 0.1022073781, 0.0000000000, 0.0000000000, 0.0000000000, -0.0155302648, -0.0536111228, 0.6865691369, 0.0000000000, 6.6632400311, -5.2292786300, -5.3655244472, -5.2442771542, -4.6902985662, 0.0000000000, 5.0000000000, 5.0000000000, 0.0174166667
           4, 0.7647058662, 0.1190605684, 0.0000000000, 0.0000000000, 0.0000000000, 0.0120786426, -0.0560123371, 0.7718893048, 0.0000000000, 6.4228306333, -5.5923755232, -5.5694111026, -5.4729876833, -5.0580906144, 0.0000000000, 5.0000000000, 5.0000000000, 0.0221000000
           5, 0.8237637227, 0.1242735094, 0.0000000000, 0.0000000000, 0.0000000000, 0.0242873698, -0.0642181305, 0.8306061688, 0.0000000000, 6.6286349073, -5.7599364785, -5.6621751036, -5.5646882075, -5.2264013844, 0.0000000000, 5.0000000000, 5.0000000000, 0.0262666667
           6, 0.9033565700, 0.1369585655, 0.0000000000, 0.0000000000, 0.0000000000, 0.0435569256, -0.0697626866, 0.9110125734, 0.0000000000, 6.5958384342, -5.9082816814, -5.7065932239, -5.5991692378, -5.3784983655, 0.0000000000, 5.0000000000, 5.0000000000, 0.0301666667
           7, 0.9739182152, 0.1462742607, 0.0000000000, 0.0000000000, 0.0000000000, 0.0572806311, -0.0765586685, 0.9818613037, 0.0000000000, 6.6581653572, -5.9673091890, -5.7141341266, -5.6102938310, -5.4361998533, 0.0000000000, 5.0000000000, 5.0000000000, 0.0343166667
           8, 1.0401719861, 0.1539248284, 0.0000000000, 0.0000000000, 0.0000000000, 0.0688897052, -0.0840080399, 1.0481379979, 0.0000000000, 6.7576621452, -5.9978769537, -5.7135525879, -5.6196760933, -5.4655630640, 0.0000000000, 5.0000000000, 5.0000000000, 0.0384833333
           9, 1.1026066460, 0.1601912269, 0.0000000000, 0.0000000000, 0.0000000000, 0.0791562140, -0.0919469914, 1.1103820945, 0.0000000000, 6.8830651180, -6.0153951447, -5.7112530424, -5.6288580529, -5.4814152221, 0.0000000000, 5.0000000000, 5.0000000000, 0.0426500000
          10, 1.1617695434, 0.1653890795, 0.0000000000, 0.0000000000, 0.0000000000, 0.0886180228, -0.1001911156, 1.1691979130, 0.0000000000, 7.0244634455, -6.0297555419, -5.7095955074, -5.6385885279, -5.4946360408, 0.0000000000, 5.0000000000, 5.0000000000, 0.0468000000
          11, 1.2165257600, 0.1691797432, 0.0000000000, 0.0000000000, 0.0000000000, 0.0967319568, -0.1088150750, 1.2234034452, 0.0000000000, 7.1907294385, -6.0437918738, -5.7090610127, -5.6491177164, -5.5080256451, 0.0000000000, 5.0000000000, 5.0000000000, 0.0509666667
          12, 1.2659865276, 0.1712775388, 0.0000000000, 0.0000000000, 0.0000000000, 0.1030507587, -0.1178972976, 1.2720684379, 0.0000000000, 7.3914334404, -6.0577140362, -5.7097673206, -5.6602097963, -5.5216274877, 0.0000000000, 5.0000000000, 5.0000000000, 0.0551166667
          13, 1.3098551960, 0.1716282778, 0.0000000000, 0.0000000000, 0.0000000000, 0.1074977642, -0.1274238512, 1.3148916542, 0.0000000000, 7.6319311306, -6.0713827802, -5.7117203319, -5.6713388166, -5.5352088976, 0.0000000000, 5.0000000000, 5.0000000000, 0.0592833333
          14, 1.3483392564, 0.1703743424, 0.0000000000, 0.0000000000, 0.0000000000, 0.1103174699, -0.1373026783, 1.3521072966, 0.0000000000, 7.9139806919, -6.0844488253, -5.7148196718, -5.6819565298, -5.5483745866, 0.0000000000, 5.0000000000, 5.0000000000, 0.0634500000
          15, 1.3818694437, 0.1677523671, 0.0000000000, 0.0000000000, 0.0000000000, 0.1118112543, -0.1474001035, 1.3841882912, 0.0000000000, 8.2375555548, -6.0964936583, -5.7188663294, -5.6915914818, -5.5606674543, 0.0000000000, 5.0000000000, 5.0000000000, 0.0676000000
          16, 1.4108312491, 0.1639720329, 0.0000000000, 0.0000000000, 0.0000000000, 0.1122088144, -0.1575985366, 1.4115574173, 0.0000000000, 8.6040968314, -6.1071220899, -5.7235969721, -5.6998763623, -5.5716577155, 0.0000000000, 5.0000000000, 5.0000000000, 0.0715000000
          17, 1.4355600783, 0.1592132292, 0.0000000000, 0.0000000000, 0.0000000000, 0.1116637400, -0.1677981487, 1.4345819502, 0.0000000000, 9.0165879150, -6.1160181707, -5.7287190239, -5.7065623171, -5.5809945489, 0.0000000000, 5.0000000000, 5.0000000000, 0.0756666667
          18, 1.4563340872, 0.1536257824, 0.0000000000, 0.0000000000, 0.0000000000, 0.1103196444, -0.1779155249, 1.4535666206, 0.0000000000, 9.4797504989, -6.1229865100, -5.7339385713, -5.7115321836, -5.5884436833, 0.0000000000, 5.0000000000, 5.0000000000, 0.0798166667
          19, 1.4735772818, 0.1473991722, 0.0000000000, 0.0000000000, 0.0000000000, 0.1083280821, -0.1878614222, 1.4689671907, 0.0000000000, 9.9971883129, -6.1279806688, -5.7389774509, -5.7148039102, -5.5939147873, 0.0000000000, 5.0000000000, 5.0000000000, 0.0839833333
          20, 1.4877092851, 0.1407174042, 0.0000000000, 0.0000000000, 0.0000000000, 0.1058559943, -0.1975509460, 1.4812339210, 0.0000000000, 10.5723189954, -6.1311654527, -5.7435984723, -5.7165265811, -5.5975333114, 0.0000000000, 5.0000000000, 5.0000000000, 0.0881500000
          21, 1.4991236551, 0.1337419664, 0.0000000000, 0.0000000000, 0.0000000000, 0.1030805895, -0.2069152784, 1.4907866092, 0.0000000000, 11.2090744286, -6.1328304913, -5.7476209186, -5.7169470970, -5.5995560934, 0.0000000000, 5.0000000000, 5.0000000000, 0.0923000000
          22, 1.5082967761, 0.1266494756, 0.0000000000, 0.0000000000, 0.0000000000, 0.1001336951, -0.2158894923, 1.4981291605, 0.0000000000, 11.9092224355, -6.1333523665, -5.7509385274, -5.7163672994, -5.6003388188, 0.0000000000, 5.0000000000, 5.0000000000, 0.0962000000
          23, 1.5156213619, 0.1195813086, 0.0000000000, 0.0000000000, 0.0000000000, 0.0971373775, -0.2244241759, 1.5036760260, 0.0000000000, 12.6744001986, -6.1331894406, -5.7535233176, -5.7150978936, -5.6003344123, 0.0000000000, 5.0000000000, 5.0000000000, 0.1003666667
          24, 1.5214595529, 0.1126579143, 0.0000000000, 0.0000000000, 0.0000000000, 0.0941909041, -0.2324834313, 1.5078071597, 0.0000000000, 13.5051279965, -6.1327346650, -5.7554247442, -5.7134319767, -5.5999374128, 0.0000000000, 5.0000000000, 5.0000000000, 0.1042666667
          25, 1.5261637868, 0.1059865979, 0.0000000000, 0.0000000000, 0.0000000000, 0.0913761617, -0.2400419847, 1.5108901047, 0.0000000000, 14.3995921909, -6.1323709204, -5.7567559290, -5.7116160028, -5.5995420394, 0.0000000000, 5.0000000000, 5.0000000000, 0.1084166667
          26, 1.5300480362, 0.0996523667, 0.0000000000, 0.0000000000, 0.0000000000, 0.0887558832, -0.2470876360, 1.5132499091, 0.0000000000, 15.3538554806, -6.1323899583, -5.7576752426, -5.7098415840, -5.5994558683, 0.0000000000, 5.0000000000, 5.0000000000, 0.1125833333
          27, 1.5333857561, 0.0937191030, 0.0000000000, 0.0000000000, 0.0000000000, 0.0863783021, -0.2536196541, 1.5151673895, 0.0000000000, 16.3615069632, -6.1330167651, -5.7583688739, -5.7082451363, -5.5999230264, 0.0000000000, 5.0000000000, 5.0000000000, 0.1167500000
          28, 1.5363972574, 0.0882264831, 0.0000000000, 0.0000000000, 0.0000000000, 0.0842775811, -0.2596489389, 1.5168661356, 0.0000000000, 17.4142412111, -6.1343964179, -5.7590302849, -5.7069110697, -5.6011077850, 0.0000000000, 5.0000000000, 5.0000000000, 0.1209000000
          29, 1.5392782631, 0.0832028895, 0.0000000000, 0.0000000000, 0.0000000000, 0.0824683439, -0.2651918634, 1.5185432386, 0.0000000000, 18.5002981543, -6.1365923424, -5.7598409392, -5.7058805030, -5.6030925180, 0.0000000000, 5.0000000000, 5.0000000000, 0.1248000000
          30, 1.5421875273, 0.0786601256, 0.0000000000, 0.0000000000, 0.0000000000, 0.0809507165, -0.2702726386, 1.5203560390, 0.0000000000, 19.6057089327, -6.1395966058, -5.7609612435, -5.7051626135, -5.6058869338, 0.0000000000, 5.0000000000, 5.0000000000, 0.1289666667
          31, 1.5452378525, 0.0745937301, 0.0000000000, 0.0000000000, 0.0000000000, 0.0797161132, -0.2749209865, 1.5224134447, 0.0000000000, 20.7153851867, -6.1433613867, -5.7625222080, -5.7047456254, -5.6094594429, 0.0000000000, 5.0000000000, 5.0000000000, 0.1331166667
          32, 1.5485081490, 0.0709875148, 0.0000000000, 0.0000000000, 0.0000000000, 0.0787465076, -0.2791704314, 1.5247887017, 0.0000000000, 21.8138098421, -6.1477902298, -5.7646198639, -5.7046077884, -5.6137266097, 0.0000000000, 5.0000000000, 5.0000000000, 0.1372833333
          33, 1.5520464571, 0.0678156276, 0.0000000000, 0.0000000000, 0.0000000000, 0.0780171423, -0.2830569694, 1.5275228039, 0.0000000000, 22.8862654687, -6.1527573102, -5.7673144265, -5.7047261321, -5.6185722853, 0.0000000000, 5.0000000000, 5.0000000000, 0.1417000000
          34, 1.5558715364, 0.0650446986, 0.0000000000, 0.0000000000, 0.0000000000, 0.0774983294, -0.2866173353, 1.5306265232, 0.0000000000, 23.9200360607, -6.1581206645, -5.7706311407, -5.7050832252, -5.6238603303, 0.0000000000, 5.0000000000, 5.0000000000, 0.1458666667
          35, 1.5599814034, 0.0626353881, 0.0000000000, 0.0000000000, 0.0000000000, 0.0771575598, -0.2898894143, 1.5340890777, 0.0000000000, 24.9057513852, -6.1637335937, -5.7745625819, -5.7056713676, -5.6294455477, 0.0000000000, 5.0000000000, 5.0000000000, 0.1500166667
          36, 1.5643506840, 0.0605437631, 0.0000000000, 0.0000000000, 0.0000000000, 0.0769627665, -0.2929103054, 1.5378758606, 0.0000000000, 25.8383457562, -6.1694555707, -5.7790720177, -5.7064940467, -5.6351842532, 0.0000000000, 5.0000000000, 5.0000000000, 0.1541833333
          37, 1.5689470805, 0.0587274284, 0.0000000000, 0.0000000000, 0.0000000000, 0.0768802092, -0.2957140518, 1.5419458654, 0.0000000000, 26.7157463614, -6.1751583571, -5.7840980970, -5.7075651783, -5.6409410090, 0.0000000000, 5.0000000000, 5.0000000000, 0.1580833333
          38, 1.5737258647, 0.0571428995, 0.0000000000, 0.0000000000, 0.0000000000, 0.0768789875, -0.2983329618, 1.5462457282, 0.0000000000, 27.5401822275, -6.1807379121, -5.7895595450, -5.7089058758, -5.6466010557, 0.0000000000, 5.0000000000, 5.0000000000, 0.1622500000
          39, 1.5786348051, 0.0557480983, 0.0000000000, 0.0000000000, 0.0000000000, 0.0769319671, -0.3007962856, 1.5507150908, 0.0000000000, 28.3172852897, -6.1861143323, -5.7953605421, -5.7105408133, -5.6520712156, 0.0000000000, 5.0000000000, 5.0000000000, 0.1664000000
          40, 1.5836217795, 0.0545041010, 0.0000000000, 0.0000000000, 0.0000000000, 0.0770153781, -0.3031302246, 1.5552944109, 0.0000000000, 29.0550940248, -6.1912345021, -5.8013970131, -5.7124932446, -5.6572842802, 0.0000000000, 5.0000000000, 5.0000000000, 0.1705666667
