"Iteration","CLift","CDrag","CSideForce","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Linear_Solver_Iterations","CFL_Number","Time(min)"
           0, 0.7521778621, 0.6457231627, 0.0000000000, 0.0000000000, 0.0000000000, 0.2722758607, 0.5347561037, 0.8347250137, 0.0000000000, 1.1648612061, -4.6072331162, -5.8941563825, -6.7463538539, -4.0629963196, 0.0000000000, 5.0000000000, 5.0000000000, 0.0041666667
           1, 0.4075906534, 0.0190084019, 0.0000000000, 0.0000000000, 0.0000000000, 0.0084334540, -0.0379022417, 0.4062694674, 0.0000000000, 21.4426575667, -4.5596589529, -4.9585921523, -4.7728068895, -4.0095921501, 0.0000000000, 5.0000000000, 5.0000000000, 0.0093666667
           2, 0.5711882530, 0.1062653332, 0.0000000000, 0.0000000000, 0.0000000000, 0.0545267052, 0.0257371259, 0.5804187642, 0.0000000000, 5.3751137430, -4.9793264713, -5.2614979521, -5.0449900148, -4.4289537452, 0.0000000000, 5.0000000000, 5.0000000000, 0.0135166667
           3, 0.5030579529, 0.0502006969, 0.0000000000, 0.0000000000, 0.0000000000, 0.0096683861, -0.0202999881, 0.5051488141, 0.0000000000, 10.0209356507, -5.3722268846, -5.5069016944, -5.3994230137, -4.8333101096, 0.0000000000, 5.0000000000, 5.0000000000, 0.0176833333
           4, 0.5589359271, 0.0574444523, 0.0000000000, 0.0000000000, 0.0000000000, 0.0294517102, -0.0209034393, 0.5614911237, 0.0000000000, 9.7300244722, -5.7372299178, -5.7234727085, -5.6376501027, -5.2009688305, 0.0000000000, 5.0000000000, 5.0000000000, 0.0218500000
           5, 0.6004722249, 0.0582704378, 0.0000000000, 0.0000000000, 0.0000000000, 0.0380462219, -0.0258662277, 0.6027381480, 0.0000000000, 10.3049204275, -5.9145665067, -5.8236025912, -5.7350250980, -5.3804736099, 0.0000000000, 5.0000000000, 5.0000000000, 0.0257500000
           6, 0.6550967939, 0.0636919017, 0.0000000000, 0.0000000000, 0.0000000000, 0.0522113699, -0.0280997958, 0.6575856364, 0.0000000000, 10.2854017033, -6.0722629115, -5.8704528574, -5.7715588461, -5.5424128797, 0.0000000000, 5.0000000000, 5.0000000000, 0.0299000000
           7, 0.7032346148, 0.0674063273, 0.0000000000, 0.0000000000, 0.0000000000, 0.0621310188, -0.0311210085, 0.7057719315, 0.0000000000, 10.4327685982, -6.1323038629, -5.8771125863, -5.7814072196, -5.6013546969, 0.0000000000, 5.0000000000, 5.0000000000, 0.0340666667
           8, 0.7482578232, 0.0704308516, 0.0000000000, 0.0000000000, 0.0000000000, 0.0703914646, -0.0343919382, 0.7507779095, 0.0000000000, 10.6240064699, -6.1616077077, -5.8749106977, -5.7884073952, -5.6296580533, 0.0000000000, 5.0000000000, 5.0000000000, 0.0382166667
           9, 0.7909943802, 0.0729283473, 0.0000000000, 0.0000000000, 0.0000000000, 0.0776687321, -0.0378665271, 0.7934461416, 0.0000000000, 10.8461854581, -6.1773421357, -5.8710726235, -5.7950607336, -5.6437863875, 0.0000000000, 5.0000000000, 5.0000000000, 0.0423833333
          10, 0.8319246385, 0.0750887421, 0.0000000000, 0.0000000000, 0.0000000000, 0.0844472052, -0.0414235481, 0.8342787382, 0.0000000000, 11.0792192682, -6.1906371376, -5.8680638440, -5.8024640811, -5.6559836291, 0.0000000000, 5.0000000000, 5.0000000000, 0.0465500000
          11, 0.8702242943, 0.0767093955, 0.0000000000, 0.0000000000, 0.0000000000, 0.0903146264, -0.0451489486, 0.8724312157, 0.0000000000, 11.3444290451, -6.2040768797, -5.8663964943, -5.8110229245, -5.6687928033, 0.0000000000, 5.0000000000, 5.0000000000, 0.0507000000
          12, 0.9051440802, 0.0775961916, 0.0000000000, 0.0000000000, 0.0000000000, 0.0948982712, -0.0491306776, 0.9071345828, 0.0000000000, 11.6648003105, -6.2176914604, -5.8661770370, -5.8205927231, -5.6820910065, 0.0000000000, 5.0000000000, 5.0000000000, 0.0551166667
          13, 0.9364016710, 0.0776910897, 0.0000000000, 0.0000000000, 0.0000000000, 0.0981113141, -0.0533869190, 0.9381011842, 0.0000000000, 12.0528837327, -6.2313421343, -5.8674058711, -5.8307009420, -5.6956622928, 0.0000000000, 5.0000000000, 5.0000000000, 0.0595500000
          14, 0.9641272444, 0.0770515466, 0.0000000000, 0.0000000000, 0.0000000000, 0.1001246367, -0.0578788921, 0.9654679270, 0.0000000000, 12.5127565561, -6.2445985819, -5.8699758312, -5.8408122577, -5.7090359900, 0.0000000000, 5.0000000000, 5.0000000000, 0.0639666667
          15, 0.9886041948, 0.0757943821, 0.0000000000, 0.0000000000, 0.0000000000, 0.1011636813, -0.0625303550, 0.9895317059, 0.0000000000, 13.0432383998, -6.2569229898, -5.8736619269, -5.8504309281, -5.7216367650, 0.0000000000, 5.0000000000, 5.0000000000, 0.0683833333
          16, 1.0100972562, 0.0740215639, 0.0000000000, 0.0000000000, 0.0000000000, 0.1014003620, -0.0672771763, 1.0105688698, 0.0000000000, 13.6459864324, -6.2677806777, -5.8781588236, -5.8591314536, -5.7328918758, 0.0000000000, 5.0000000000, 5.0000000000, 0.0725500000
          17, 1.0287862035, 0.0718045047, 0.0000000000, 0.0000000000, 0.0000000000, 0.1009490930, -0.0720736579, 1.0287673824, 0.0000000000, 14.3275997424, -6.2767555585, -5.8831274764, -5.8665704705, -5.7423452540, 0.0000000000, 5.0000000000, 5.0000000000, 0.0764500000
          18, 1.0448692077, 0.0692141682, 0.0000000000, 0.0000000000, 0.0000000000, 0.0999098395, -0.0768771070, 1.0443333629, 0.0000000000, 15.0961751713, -6.2835865401, -5.8882249585, -5.8725056862, -5.7496881686, 0.0000000000, 5.0000000000, 5.0000000000, 0.0806000000
          19, 1.0585828752, 0.0663292705, 0.0000000000, 0.0000000000, 0.0000000000, 0.0983978970, -0.0816425028, 1.0575120697, 0.0000000000, 15.9595133041, -6.2882345356, -5.8931270193, -5.8768248481, -5.7548299017, 0.0000000000, 5.0000000000, 5.0000000000, 0.0850166667
          20, 1.0701997904, 0.0632336190, 0.0000000000, 0.0000000000, 0.0000000000, 0.0965417068, -0.0863247897, 1.0685850985, 0.0000000000, 16.9245380388, -6.2909031362, -5.8975536251, -5.8795595644, -5.7579277137, 0.0000000000, 5.0000000000, 5.0000000000, 0.0891833333
          21, 1.0800104046, 0.0600127246, 0.0000000000, 0.0000000000, 0.0000000000, 0.0944667793, -0.0908797121, 1.0778519746, 0.0000000000, 17.9963567895, -6.2919642923, -5.9012940080, -5.8808693013, -5.7593196343, 0.0000000000, 5.0000000000, 5.0000000000, 0.0933500000
          22, 1.0882934882, 0.0567399131, 0.0000000000, 0.0000000000, 0.0000000000, 0.0922840187, -0.0952734553, 1.0855989604, 0.0000000000, 19.1803869281, -6.2918953956, -5.9042250896, -5.8810026619, -5.7594669411, 0.0000000000, 5.0000000000, 5.0000000000, 0.0975000000
          23, 1.0953145437, 0.0534837204, 0.0000000000, 0.0000000000, 0.0000000000, 0.0900858829, -0.0994751010, 1.0920985131, 0.0000000000, 20.4794007424, -6.2912028395, -5.9063218501, -5.8802554041, -5.7588765084, 0.0000000000, 5.0000000000, 5.0000000000, 0.1021833333
          24, 1.1013202716, 0.0503073181, 0.0000000000, 0.0000000000, 0.0000000000, 0.0879486031, -0.1034564266, 1.0976037239, 0.0000000000, 21.8918501997, -6.2903585972, -5.9076521914, -5.8789275020, -5.7580331353, 0.0000000000, 5.0000000000, 5.0000000000, 0.1063500000
          25, 1.1065329422, 0.0472476186, 0.0000000000, 0.0000000000, 0.0000000000, 0.0859382022, -0.1072118128, 1.1023398372, 0.0000000000, 23.4198669597, -6.2897566416, -5.9083621037, -5.8772934768, -5.7573512095, 0.0000000000, 5.0000000000, 5.0000000000, 0.1102500000
          26, 1.1111617576, 0.0443485549, 0.0000000000, 0.0000000000, 0.0000000000, 0.0841045022, -0.1107268696, 1.1065201337, 0.0000000000, 25.0551964765, -6.2896990639, -5.9086522080, -5.8755800430, -5.7571561608, 0.0000000000, 5.0000000000, 5.0000000000, 0.1144000000
          27, 1.1153855034, 0.0416399883, 0.0000000000, 0.0000000000, 0.0000000000, 0.0824849623, -0.1139969085, 1.1103258146, 0.0000000000, 26.7864029014, -6.2903816333, -5.9087531420, -5.8739592334, -5.7576688125, 0.0000000000, 5.0000000000, 5.0000000000, 0.1188166667
          28, 1.1193606708, 0.0391433922, 0.0000000000, 0.0000000000, 0.0000000000, 0.0811030223, -0.1170224442, 1.1139148370, 0.0000000000, 28.5964145559, -6.2919094379, -5.9088998656, -5.8725476868, -5.7590170447, 0.0000000000, 5.0000000000, 5.0000000000, 0.1232500000
          29, 1.1232077638, 0.0368692561, 0.0000000000, 0.0000000000, 0.0000000000, 0.0799704396, -0.1198098604, 1.1174079917, 0.0000000000, 30.4646169081, -6.2942974956, -5.9093116835, -5.8714133364, -5.7612359891, 0.0000000000, 5.0000000000, 5.0000000000, 0.1274000000
          30, 1.1270249814, 0.0348213975, 0.0000000000, 0.0000000000, 0.0000000000, 0.0790871333, -0.1223690435, 1.1209030536, 0.0000000000, 32.3658744912, -6.2974971821, -5.9101773445, -5.8705854950, -5.7642934369, 0.0000000000, 5.0000000000, 5.0000000000, 0.1315666667
          31, 1.1308867892, 0.0329952998, 0.0000000000, 0.0000000000, 0.0000000000, 0.0784445927, -0.1247148295, 1.1244731349, 0.0000000000, 34.2741783497, -6.3014088880, -5.9116467589, -5.8700670324, -5.7681013307, 0.0000000000, 5.0000000000, 5.0000000000, 0.1359833333
          32, 1.1348419489, 0.0313830971, 0.0000000000, 0.0000000000, 0.0000000000, 0.0780260637, -0.1268617942, 1.1281654280, 0.0000000000, 36.1609290858, -6.3059004909, -5.9138266177, -5.8698469333, -5.7725346099, 0.0000000000, 5.0000000000, 5.0000000000, 0.1398833333
          33, 1.1389164284, 0.0299706506, 0.0000000000, 0.0000000000, 0.0000000000, 0.0778094107, -0.1288275528, 1.1320036804, 0.0000000000, 38.0010579162, -6.3108245366, -5.9167796975, -5.8699111774, -5.7774472661, 0.0000000000, 5.0000000000, 5.0000000000, 0.1440500000
          34, 1.1431189945, 0.0287405358, 0.0000000000, 0.0000000000, 0.0000000000, 0.0777681716, -0.1306305803, 1.1359941485, 0.0000000000, 39.7737537359, -6.3160347477, -5.9205268218, -5.8702505781, -5.7826891297, 0.0000000000, 5.0000000000, 5.0000000000, 0.1482000000
          35, 1.1474422599, 0.0276728596, 0.0000000000, 0.0000000000, 0.0000000000, 0.0778733154, -0.1322895482, 1.1401267484, 0.0000000000, 41.4645351437, -6.3213997805, -5.9250503261, -5.8708660351, -5.7881202247, 0.0000000000, 5.0000000000, 5.0000000000, 0.1521000000
