"Iteration","CLift","CDrag","CSideForce","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Linear_Solver_Iterations","CFL_Number","Time(min)"
          10, 0.4697702764, 0.0239232342, 0.0000000000, 0.0000000000, 0.0000000000, 0.0798565698, -0.0006954284, 0.4703785179, 0.0000000000, 19.6365705781, -6.4372440643, -6.1154049526, -6.0624411029, -5.9052231120, 0.0000000000, 5.0000000000, 5.0000000000, 0.0475833333
          11, 0.4896967244, 0.0241215109, 0.0000000000, 0.0000000000, 0.0000000000, 0.0836658463, -0.0015402931, 0.4902880344, 0.0000000000, 20.3012459139, -6.4473893590, -6.1120544231, -6.0647355220, -5.9146683170, 0.0000000000, 5.0000000000, 5.0000000000, 0.0517333333
          12, 0.5083270621, 0.0241388166, 0.0000000000, 0.0000000000, 0.0000000000, 0.0867658873, -0.0024980477, 0.5088937456, 0.0000000000, 21.0584914530, -6.4579748670, -6.1101479849, -6.0687673505, -5.9248836588, 0.0000000000, 5.0000000000, 5.0000000000, 0.0556333333
          13, 0.5253909725, 0.0239225211, 0.0000000000, 0.0000000000, 0.0000000000, 0.0890513643, -0.0036071029, 0.5259229504, 0.0000000000, 21.9621908075, -6.4691591279, -6.1097661523, -6.0742483253, -5.9359450335, 0.0000000000, 5.0000000000, 5.0000000000, 0.0598000000
          14, 0.5409095204, 0.0234891915, 0.0000000000, 0.0000000000, 0.0000000000, 0.0906079521, -0.0048520166, 0.5413975520, 0.0000000000, 23.0280177899, -6.4805449867, -6.1108656786, -6.0807549692, -5.9474102439, 0.0000000000, 5.0000000000, 5.0000000000, 0.0639666667
          15, 0.5550118932, 0.0228813365, 0.0000000000, 0.0000000000, 0.0000000000, 0.0915712457, -0.0061970997, 0.5554487854, 0.0000000000, 24.2560959023, -6.4915499513, -6.1132547762, -6.0878373676, -5.9586505065, 0.0000000000, 5.0000000000, 5.0000000000, 0.0678666667
          16, 0.5677969416, 0.0221349904, 0.0000000000, 0.0000000000, 0.0000000000, 0.0920412481, -0.0076115408, 0.5681772515, 0.0000000000, 25.6515558541, -6.5015670659, -6.1166394796, -6.0950514975, -5.9690153929, 0.0000000000, 5.0000000000, 5.0000000000, 0.0720166667
          17, 0.5793099550, 0.0212726527, 0.0000000000, 0.0000000000, 0.0000000000, 0.0920762562, -0.0090752412, 0.5796293554, 0.0000000000, 27.2326147394, -6.5100794097, -6.1206861661, -6.1019647099, -5.9779470061, 0.0000000000, 5.0000000000, 5.0000000000, 0.0764333333
          18, 0.5895878520, 0.0203131403, 0.0000000000, 0.0000000000, 0.0000000000, 0.0917250183, -0.0105713421, 0.5898429500, 0.0000000000, 29.0249484851, -6.5167387289, -6.1250540359, -6.1081758875, -5.9850513955, 0.0000000000, 5.0000000000, 5.0000000000, 0.0806000000
          19, 0.5986962209, 0.0192779983, 0.0000000000, 0.0000000000, 0.0000000000, 0.0910492368, -0.0120817608, 0.5988846610, 0.0000000000, 31.0559329197, -6.5214291096, -6.1294139022, -6.1133597841, -5.9901617936, 0.0000000000, 5.0000000000, 5.0000000000, 0.0847666667
