"Iteration","CLift","CDrag","CSideForce","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Linear_Solver_Iterations","CFL_Number","Time(min)"
           0, 0.9677512037, 0.6929662372, 0.0000000000, 0.0000000000, 0.0000000000, 0.2954092567, 0.5143902900, 1.0733812127, 0.0000000000, 1.3965344223, -4.5581383935, -5.8474629762, -6.6011442051, -4.0139015968, 0.0000000000, 5.0000000000, 5.0000000000, 0.0046833333
           1, 0.4701251220, 0.0351298327, 0.0000000000, 0.0000000000, 0.0000000000, -0.0024129286, -0.0470402391, 0.4690830964, 0.0000000000, 13.3825038531, -4.5043690490, -4.9035599083, -4.7098025599, -3.9543483227, 0.0000000000, 5.0000000000, 5.0000000000, 0.0101333333
           2, 0.6616449173, 0.1321202332, 0.0000000000, 0.0000000000, 0.0000000000, 0.0502473717, 0.0152195958, 0.6745354821, 0.0000000000, 5.0079000106, -4.9242218469, -5.2088155746, -4.9831989391, -4.3739505793, 0.0000000000, 5.0000000000, 5.0000000000, 0.0143000000
           3, 0.5763586198, 0.0682214439, 0.0000000000, 0.0000000000, 0.0000000000, -0.0005632720, -0.0328986171, 0.5794489667, 0.0000000000, 8.4483497622, -5.3115459324, -5.4465193081, -5.3321235538, -4.7725924288, 0.0000000000, 5.0000000000, 5.0000000000, 0.0187166667
           4, 0.6439894562, 0.0789503515, 0.0000000000, 0.0000000000, 0.0000000000, 0.0224571700, -0.0340766773, 0.6479153940, 0.0000000000, 8.1568915681, -5.6755425107, -5.6565254541, -5.5653100641, -5.1403118413, 0.0000000000, 5.0000000000, 5.0000000000, 0.0231333333
           5, 0.6928655773, 0.0813660136, 0.0000000000, 0.0000000000, 0.0000000000, 0.0325252918, -0.0401849638, 0.6964684523, 0.0000000000, 8.5154175101, -5.8474491080, -5.7521763187, -5.6587263005, -5.3136270050, 0.0000000000, 5.0000000000, 5.0000000000, 0.0270333333
           6, 0.7578701847, 0.0893818108, 0.0000000000, 0.0000000000, 0.0000000000, 0.0487530184, -0.0435788762, 0.7618774222, 0.0000000000, 8.4790202596, -5.9996845644, -5.7973802110, -5.6938070243, -5.4698061168, 0.0000000000, 5.0000000000, 5.0000000000, 0.0312000000
           7, 0.8153394577, 0.0950871868, 0.0000000000, 0.0000000000, 0.0000000000, 0.0602015804, -0.0479396122, 0.8194643360, 0.0000000000, 8.5746511720, -6.0586405130, -5.8042774337, -5.7041802497, -5.5275436683, 0.0000000000, 5.0000000000, 5.0000000000, 0.0353500000
           8, 0.8692064376, 0.0997563331, 0.0000000000, 0.0000000000, 0.0000000000, 0.0697955932, -0.0526953036, 0.8733237442, 0.0000000000, 8.7132957914, -6.0883566212, -5.8027476205, -5.7123716324, -5.5561583308, 0.0000000000, 5.0000000000, 5.0000000000, 0.0395166667
           9, 0.9201447347, 0.1035913400, 0.0000000000, 0.0000000000, 0.0000000000, 0.0782540104, -0.0577639016, 0.9241541160, 0.0000000000, 8.8824484273, -6.1049780512, -5.7995677139, -5.7203372035, -5.5711511970, 0.0000000000, 5.0000000000, 5.0000000000, 0.0439333333
