"Iteration","CLift","CDrag","CSideForce","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Linear_Solver_Iterations","CFL_Number","Time(min)"
           0, 0.0960355049, 0.5926864507, 0.0000000000, 0.0000000000, 0.0000000000, 0.2032633429, 0.5889738113, 0.1166614615, 0.0000000000, 0.1620342507, -4.7313986445, -6.0143393273, -7.4712555223, -4.1871618478, 0.0000000000, 5.0000000000, 5.0000000000, 0.0039000000
           1, 0.2123800204, -0.0073351969, 0.0000000000, 0.0000000000, 0.0000000000, 0.0420405086, -0.0147426843, 0.2119946496, 0.0000000000, -28.9535542409, -4.7071730259, -5.1041720242, -4.9568982912, -4.1566177994, 0.0000000000, 5.0000000000, 5.0000000000, 0.0083166667
           2, 0.2858931575, 0.0613750906, 0.0000000000, 0.0000000000, 0.0000000000, 0.0673666826, 0.0513601752, 0.2878609589, 0.0000000000, 4.6581301133, -5.1264554319, -5.3930481791, -5.2241932658, -4.5757933442, 0.0000000000, 5.0000000000, 5.0000000000, 0.0127333333
           3, 0.2704154150, 0.0201682998, 0.0000000000, 0.0000000000, 0.0000000000, 0.0403630322, 0.0107186519, 0.2709545487, 0.0000000000, 13.4079430551, -5.5457785456, -5.6857243642, -5.6149166223, -5.0078945742, 0.0000000000, 5.0000000000, 5.0000000000, 0.0166333333
           4, 0.2889861228, 0.0206456269, 0.0000000000, 0.0000000000, 0.0000000000, 0.0502285536, 0.0105475799, 0.2895306022, 0.0000000000, 13.9974496101, -5.9195053898, -5.9534006583, -5.9006306502, -5.3782502080, 0.0000000000, 5.0000000000, 5.0000000000, 0.0210500000
           5, 0.3064790076, 0.0183402049, 0.0000000000, 0.0000000000, 0.0000000000, 0.0541483585, 0.0076330694, 0.3069323728, 0.0000000000, 16.7107733686, -6.1400097107, -6.0974028787, -6.0495451616, -5.6039547215, 0.0000000000, 5.0000000000, 5.0000000000, 0.0254833333
           6, 0.3276043341, 0.0187888209, 0.0000000000, 0.0000000000, 0.0000000000, 0.0618914838, 0.0073441488, 0.3280604868, 0.0000000000, 17.4361305924, -6.3528000746, -6.1753564838, -6.1205753599, -5.8247890789, 0.0000000000, 5.0000000000, 5.0000000000, 0.0296333333
           7, 0.3456578250, 0.0187593999, 0.0000000000, 0.0000000000, 0.0000000000, 0.0670992693, 0.0066846880, 0.3461019532, 0.0000000000, 18.4258466261, -6.4414590657, -6.1907607620, -6.1346128328, -5.9148168505, 0.0000000000, 5.0000000000, 5.0000000000, 0.0338000000
           8, 0.3622359877, 0.0187621101, 0.0000000000, 0.0000000000, 0.0000000000, 0.0713035871, 0.0061088270, 0.3626701116, 0.0000000000, 19.3067830135, -6.4782981562, -6.1900099053, -6.1353288200, -5.9512815122, 0.0000000000, 5.0000000000, 5.0000000000, 0.0379500000
           9, 0.3785598932, 0.0187527500, 0.0000000000, 0.0000000000, 0.0000000000, 0.0750506795, 0.0055297766, 0.3789837462, 0.0000000000, 20.1869002345, -6.4921994196, -6.1853688405, -6.1331108587, -5.9630957428, 0.0000000000, 5.0000000000, 5.0000000000, 0.0423833333
          10, 0.3950080986, 0.0187987750, 0.0000000000, 0.0000000000, 0.0000000000, 0.0787539308, 0.0050017395, 0.3954235381, 0.0000000000, 21.0124382226, -6.5009603209, -6.1808312315, -6.1314995695, -5.9704371288, 0.0000000000, 5.0000000000, 5.0000000000, 0.0462833333
          11, 0.4111233956, 0.0188086204, 0.0000000000, 0.0000000000, 0.0000000000, 0.0821545330, 0.0044491631, 0.4115293617, 0.0000000000, 21.8582429992, -6.5097709363, -6.1772997538, -6.1315181732, -5.9784632244, 0.0000000000, 5.0000000000, 5.0000000000, 0.0504333333
          12, 0.4263730524, 0.0186922492, 0.0000000000, 0.0000000000, 0.0000000000, 0.0849663943, 0.0038006575, 0.4267656676, 0.0000000000, 22.8101523335, -6.5189833543, -6.1750547644, -6.1334081100, -5.9872507771, 0.0000000000, 5.0000000000, 5.0000000000, 0.0546000000
          13, 0.4404888952, 0.0184021184, 0.0000000000, 0.0000000000, 0.0000000000, 0.0870796264, 0.0030180676, 0.4408627860, 0.0000000000, 23.9368579661, -6.5289375284, -6.1742469468, -6.1369780275, -5.9970408488, 0.0000000000, 5.0000000000, 5.0000000000, 0.0590166667
          14, 0.4534676239, 0.0179497839, 0.0000000000, 0.0000000000, 0.0000000000, 0.0885623879, 0.0021130575, 0.4538178221, 0.0000000000, 25.2631244781, -6.5392954840, -6.1748843784, -6.1418683018, -6.0074431613, 0.0000000000, 5.0000000000, 5.0000000000, 0.0631833333
          15, 0.4654051774, 0.0173696194, 0.0000000000, 0.0000000000, 0.0000000000, 0.0895314464, 0.0011166319, 0.4657278561, 0.0000000000, 26.7942069259, -6.5495297278, -6.1768110844, -6.1476680080, -6.0178784257, 0.0000000000, 5.0000000000, 5.0000000000, 0.0670833333
