"Iteration","CLift","CDrag","CSideForce","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Linear_Solver_Iterations","CFL_Number","Time(min)"
           0, 0.3153380888, 0.5955532106, 0.0000000000, 0.0000000000, 0.0000000000, 0.2262809281, 0.5721055998, 0.3561136329, 0.0000000000, 0.5294876816, -4.6992557889, -5.9829910407, -7.1383473121, -4.1550189922, 0.0000000000, 5.0000000000, 5.0000000000, 0.0044166667
           1, 0.2785720801, -0.0022649932, 0.0000000000, 0.0000000000, 0.0000000000, 0.0308066645, -0.0216916818, 0.2777354946, 0.0000000000, -122.9902477334, -4.6679524961, -5.0656866410, -4.9048611531, -4.1176345758, 0.0000000000, 5.0000000000, 5.0000000000, 0.0091000000
           2, 0.3826564309, 0.0707346928, 0.0000000000, 0.0000000000, 0.0000000000, 0.0631348952, 0.0438696234, 0.3866585018, 0.0000000000, 5.4097418900, -5.0872294533, -5.3599990605, -5.1736143355, -4.5366246985, 0.0000000000, 5.0000000000, 5.0000000000, 0.0132666667
           3, 0.3494648397, 0.0260196128, 0.0000000000, 0.0000000000, 0.0000000000, 0.0301781398, 0.0015787954, 0.3504285973, 0.0000000000, 13.4308239771, -5.4973237739, -5.6333861265, -5.5494302243, -4.9588894029, 0.0000000000, 5.0000000000, 5.0000000000, 0.0174166667
           4, 0.3808113194, 0.0281143394, 0.0000000000, 0.0000000000, 0.0000000000, 0.0434046924, 0.0014817995, 0.3818448394, 0.0000000000, 13.5450921980, -5.8671792181, -5.8784461867, -5.8128499812, -5.3277316561, 0.0000000000, 5.0000000000, 5.0000000000, 0.0218333333
           5, 0.4065728376, 0.0265563732, 0.0000000000, 0.0000000000, 0.0000000000, 0.0489244569, -0.0018694042, 0.4074349256, 0.0000000000, 15.3098028145, -6.0680691196, -5.9997053931, -5.9327222661, -5.5328964857, 0.0000000000, 5.0000000000, 5.0000000000, 0.0260000000
           6, 0.4391544119, 0.0281681524, 0.0000000000, 0.0000000000, 0.0000000000, 0.0588458565, -0.0025343270, 0.4400495648, 0.0000000000, 15.5904585242, -6.2528784731, -6.0588507319, -5.9817375725, -5.7236807547, 0.0000000000, 5.0000000000, 5.0000000000, 0.0301666667
           7, 0.4674946188, 0.0289937137, 0.0000000000, 0.0000000000, 0.0000000000, 0.0656493360, -0.0036876896, 0.4683783246, 0.0000000000, 16.1239992585, -6.3233727398, -6.0678443024, -5.9916489280, -5.7939703480, 0.0000000000, 5.0000000000, 5.0000000000, 0.0343166667
           8, 0.4937927036, 0.0296712408, 0.0000000000, 0.0000000000, 0.0000000000, 0.0712213450, -0.0048462746, 0.4946596106, 0.0000000000, 16.6421319305, -6.3539492344, -6.0650944012, -5.9947034918, -5.8238381661, 0.0000000000, 5.0000000000, 5.0000000000, 0.0387333333
           9, 0.5191436831, 0.0302340905, 0.0000000000, 0.0000000000, 0.0000000000, 0.0761533584, -0.0060531910, 0.5199880987, 0.0000000000, 17.1708053740, -6.3675661298, -6.0600229022, -5.9965152289, -5.8357321742, 0.0000000000, 5.0000000000, 5.0000000000, 0.0429000000
          10, 0.5439622317, 0.0307865331, 0.0000000000, 0.0000000000, 0.0000000000, 0.0808825760, -0.0072333484, 0.5447847271, 0.0000000000, 17.6688368642, -6.3783871167, -6.0556479910, -5.9991676837, -5.8453919435, 0.0000000000, 5.0000000000, 5.0000000000, 0.0470666667
          11, 0.5676655333, 0.0312057719, 0.0000000000, 0.0000000000, 0.0000000000, 0.0850988479, -0.0084685896, 0.5684595332, 0.0000000000, 18.1910428112, -6.3896050837, -6.0526289758, -6.0033597096, -5.8559500342, 0.0000000000, 5.0000000000, 5.0000000000, 0.0509666667
          12, 0.5896470630, 0.0313702745, 0.0000000000, 0.0000000000, 0.0000000000, 0.0884870893, -0.0098378417, 0.5903989921, 0.0000000000, 18.7963628561, -6.4012386698, -6.0511167039, -6.0091197541, -5.8672400367, 0.0000000000, 5.0000000000, 5.0000000000, 0.0551166667
          13, 0.6096324582, 0.0312240170, 0.0000000000, 0.0000000000, 0.0000000000, 0.0909461160, -0.0113778537, 0.6103255015, 0.0000000000, 19.5244723957, -6.4133258723, -6.0511531790, -6.0160985394, -5.8792245899, 0.0000000000, 5.0000000000, 5.0000000000, 0.0592833333
          14, 0.6276668706, 0.0307896674, 0.0000000000, 0.0000000000, 0.0000000000, 0.0925789220, -0.0130691623, 0.6282856843, 0.0000000000, 20.3856333759, -6.4254358299, -6.0526653341, -6.0238316890, -5.8914312084, 0.0000000000, 5.0000000000, 5.0000000000, 0.0634333333
          15, 0.6439105209, 0.0301212827, 0.0000000000, 0.0000000000, 0.0000000000, 0.0935399435, -0.0148690186, 0.6444431417, 0.0000000000, 21.3772609678, -6.4369666546, -6.0554416140, -6.0318464750, -5.9032155213, 0.0000000000, 5.0000000000, 5.0000000000, 0.0678666667
          16, 0.6584981592, 0.0292605435, 0.0000000000, 0.0000000000, 0.0000000000, 0.0939442775, -0.0167452432, 0.6589352031, 0.0000000000, 22.5046455030, -6.4473076360, -6.0591747772, -6.0396918648, -5.9139254133, 0.0000000000, 5.0000000000, 5.0000000000, 0.0720166667
          17, 0.6715051963, 0.0282383336, 0.0000000000, 0.0000000000, 0.0000000000, 0.0938622053, -0.0186722881, 0.6718392500, 0.0000000000, 23.7799158232, -6.4559579338, -6.0635196237, -6.0469457458, -5.9230194114, 0.0000000000, 5.0000000000, 5.0000000000, 0.0761833333
          18, 0.6829991303, 0.0270788538, 0.0000000000, 0.0000000000, 0.0000000000, 0.0933534949, -0.0206307198, 0.6832243041, 0.0000000000, 25.2226011909, -6.4625937690, -6.0681255265, -6.0532378241, -5.9301261638, 0.0000000000, 5.0000000000, 5.0000000000, 0.0803333333
          19, 0.6930827080, 0.0258133073, 0.0000000000, 0.0000000000, 0.0000000000, 0.0924911258, -0.0225965783, 0.6931950387, 0.0000000000, 26.8498220315, -6.4671335420, -6.0726560050, -6.0582915996, -5.9351114991, 0.0000000000, 5.0000000000, 5.0000000000, 0.0845000000
          20, 0.7018904573, 0.0244730677, 0.0000000000, 0.0000000000, 0.0000000000, 0.0913616523, -0.0245479507, 0.7018878423, 0.0000000000, 28.6801174855, -6.4697433523, -6.0768117926, -6.0619621739, -5.9380945218, 0.0000000000, 5.0000000000, 5.0000000000, 0.0886666667
          21, 0.7095739036, 0.0230977363, 0.0000000000, 0.0000000000, 0.0000000000, 0.0900518637, -0.0264559020, 0.7094566339, 0.0000000000, 30.7204954168, -6.4707949695, -6.0803575500, -6.0642476993, -5.9394152627, 0.0000000000, 5.0000000000, 5.0000000000, 0.0930833333
          22, 0.7162844654, 0.0217130841, 0.0000000000, 0.0000000000, 0.0000000000, 0.0886399908, -0.0283052864, 0.7160542607, 0.0000000000, 32.9886101047, -6.4707678564, -6.0831441542, -6.0652735062, -5.9395413942, 0.0000000000, 5.0000000000, 5.0000000000, 0.0972333333
          23, 0.7221637963, 0.0203493657, 0.0000000000, 0.0000000000, 0.0000000000, 0.0871928558, -0.0300758042, 0.7218241416, 0.0000000000, 35.4882705392, -6.4701791800, -6.0851213089, -6.0652585446, -5.9389956090, 0.0000000000, 5.0000000000, 5.0000000000, 0.1014000000
