"Iteration","CLift","CDrag","CSideForce","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Linear_Solver_Iterations","CFL_Number","Time(min)"
           0, -0.1225087875, 0.6045783364, 0.0000000000, 0.0000000000, 0.0000000000, 0.1801365130, 0.6045783364, -0.1225087875, 0.0000000000, -0.2026350931, -4.7450037403, -6.0276797819, -16.6830759593, -4.2007669436, 0.0000000000, 5.0000000000, 5.0000000000, 0.0041500000
           1, 0.1454370182, -0.0086362061, 0.0000000000, 0.0000000000, 0.0000000000, 0.0531495649, -0.0086362061, 0.1454370182, 0.0000000000, -16.8403829445, -4.7228694539, -5.1195122298, -4.9783455928, -4.1720483140, 0.0000000000, 5.0000000000, 5.0000000000, 0.0088333333
           2, 0.1883442308, 0.0577437261, 0.0000000000, 0.0000000000, 0.0000000000, 0.0714789754, 0.0577437261, 0.1883442308, 0.0000000000, 3.2617263116, -5.1426390839, -5.4041711866, -5.2458267538, -4.5920372555, 0.0000000000, 5.0000000000, 5.0000000000, 0.0135166667
           3, 0.1906643048, 0.0185960571, 0.0000000000, 0.0000000000, 0.0000000000, 0.0504243397, 0.0185960571, 0.1906643048, 0.0000000000, 10.2529425289, -5.5664240937, -5.7124167671, -5.6464259072, -5.0292115710, 0.0000000000, 5.0000000000, 5.0000000000, 0.0176666667
           4, 0.1961814200, 0.0181173513, 0.0000000000, 0.0000000000, 0.0000000000, 0.0568600327, 0.0181173513, 0.1961814200, 0.0000000000, 10.8283720031, -5.9435277258, -5.9995560448, -5.9494442060, -5.4014192505, 0.0000000000, 5.0000000000, 5.0000000000, 0.0215666667
           5, 0.2052875108, 0.0153822440, 0.0000000000, 0.0000000000, 0.0000000000, 0.0591457136, 0.0153822440, 0.2052875108, 0.0000000000, 13.3457453335, -6.1809592280, -6.1703983308, -6.1333489736, -5.6441417193, 0.0000000000, 5.0000000000, 5.0000000000, 0.0260000000
           6, 0.2148031806, 0.0151850861, 0.0000000000, 0.0000000000, 0.0000000000, 0.0646730660, 0.0151850861, 0.2148031806, 0.0000000000, 14.1456676475, -6.4234649240, -6.2805866534, -6.2439742344, -5.8975276741, 0.0000000000, 5.0000000000, 5.0000000000, 0.0299000000
           7, 0.2224332831, 0.0147134982, 0.0000000000, 0.0000000000, 0.0000000000, 0.0682539905, 0.0147134982, 0.2224332831, 0.0000000000, 15.1176341286, -6.5456158570, -6.3123320527, -6.2732861904, -6.0246497802, 0.0000000000, 5.0000000000, 5.0000000000, 0.0340500000
           8, 0.2291728784, 0.0143921713, 0.0000000000, 0.0000000000, 0.0000000000, 0.0710654566, 0.0143921713, 0.2291728784, 0.0000000000, 15.9234401703, -6.6013532539, -6.3200464366, -6.2772322102, -6.0811816778, 0.0000000000, 5.0000000000, 5.0000000000, 0.0382166667
           9, 0.2363578631, 0.0140888207, 0.0000000000, 0.0000000000, 0.0000000000, 0.0736063872, 0.0140888207, 0.2363578631, 0.0000000000, 16.7762701754, -6.6222765325, -6.3199449657, -6.2739157554, -6.0993004165, 0.0000000000, 5.0000000000, 5.0000000000, 0.0423666667
          10, 0.2443312449, 0.0138383310, 0.0000000000, 0.0000000000, 0.0000000000, 0.0762658454, 0.0138383310, 0.2443312449, 0.0000000000, 17.6561208401, -6.6300549541, -6.3181316223, -6.2695358964, -6.1048867081, 0.0000000000, 5.0000000000, 5.0000000000, 0.0468000000
          11, 0.2527617681, 0.0135748611, 0.0000000000, 0.0000000000, 0.0000000000, 0.0788375391, 0.0135748611, 0.2527617681, 0.0000000000, 18.6198419431, -6.6357986220, -6.3159732450, -6.2656738405, -6.1094388220, 0.0000000000, 5.0000000000, 5.0000000000, 0.0509500000
          12, 0.2611935911, 0.0132372576, 0.0000000000, 0.0000000000, 0.0000000000, 0.0810647090, 0.0132372576, 0.2611935911, 0.0000000000, 19.7316995747, -6.6412482222, -6.3141156654, -6.2631386611, -6.1142019109, 0.0000000000, 5.0000000000, 5.0000000000, 0.0551166667
          13, 0.2693651340, 0.0127902766, 0.0000000000, 0.0000000000, 0.0000000000, 0.0828289055, 0.0127902766, 0.2693651340, 0.0000000000, 21.0601492608, -6.6474466142, -6.3130337282, -6.2622029797, -6.1200369241, 0.0000000000, 5.0000000000, 5.0000000000, 0.0592666667
          14, 0.2772226812, 0.0122407383, 0.0000000000, 0.0000000000, 0.0000000000, 0.0841632016, 0.0122407383, 0.2772226812, 0.0000000000, 22.6475457574, -6.6543576836, -6.3129673772, -6.2628384220, -6.1268221732, 0.0000000000, 5.0000000000, 5.0000000000, 0.0637000000
          15, 0.2847938887, 0.0116137790, 0.0000000000, 0.0000000000, 0.0000000000, 0.0851461156, 0.0116137790, 0.2847938887, 0.0000000000, 24.5220689273, -6.6618085302, -6.3139348705, -6.2648701130, -6.1343166750, 0.0000000000, 5.0000000000, 5.0000000000, 0.0678500000
          16, 0.2920773906, 0.0109318250, 0.0000000000, 0.0000000000, 0.0000000000, 0.0858315441, 0.0109318250, 0.2920773906, 0.0000000000, 26.7180813453, -6.6694547549, -6.3158100746, -6.2680487306, -6.1421159572, 0.0000000000, 5.0000000000, 5.0000000000, 0.0720166667
          17, 0.2990220288, 0.0102098144, 0.0000000000, 0.0000000000, 0.0000000000, 0.0862411101, 0.0102098144, 0.2990220288, 0.0000000000, 29.2877046666, -6.6768869263, -6.3184053728, -6.2720595208, -6.1497693951, 0.0000000000, 5.0000000000, 5.0000000000, 0.0761666667
          18, 0.3055651186, 0.0094596760, 0.0000000000, 0.0000000000, 0.0000000000, 0.0863891671, 0.0094596760, 0.3055651186, 0.0000000000, 32.3018589021, -6.6837320696, -6.3215088450, -6.2765364839, -6.1568709115, 0.0000000000, 5.0000000000, 5.0000000000, 0.0803333333
          19, 0.3116643716, 0.0086949411, 0.0000000000, 0.0000000000, 0.0000000000, 0.0863020923, 0.0086949411, 0.3116643716, 0.0000000000, 35.8443339940, -6.6897188476, -6.3248973227, -6.2810992230, -6.1631135551, 0.0000000000, 5.0000000000, 5.0000000000, 0.0845000000
          20, 0.3173065039, 0.0079312255, 0.0000000000, 0.0000000000, 0.0000000000, 0.0860190002, 0.0079312255, 0.3173065039, 0.0000000000, 40.0072478290, -6.6947116301, -6.3283493825, -6.2853979103, -6.1683252791, 0.0000000000, 5.0000000000, 5.0000000000, 0.0889166667
          21, 0.3224952699, 0.0071845739, 0.0000000000, 0.0000000000, 0.0000000000, 0.0855838615, 0.0071845739, 0.3224952699, 0.0000000000, 44.8871812098, -6.6987165902, -6.3316640663, -6.2891526789, -6.1724860819, 0.0000000000, 5.0000000000, 5.0000000000, 0.0930666667
          22, 0.3272412212, 0.0064692128, 0.0000000000, 0.0000000000, 0.0000000000, 0.0850383320, 0.0064692128, 0.3272412212, 0.0000000000, 50.5843960209, -6.7018645294, -6.3346820868, -6.2921809694, -6.1757138444, 0.0000000000, 5.0000000000, 5.0000000000, 0.0975000000
          23, 0.3315569214, 0.0057969202, 0.0000000000, 0.0000000000, 0.0000000000, 0.0844193642, 0.0057969202, 0.3315569214, 0.0000000000, 57.1953569060, -6.7043713933, -6.3373006244, -6.2944100603, -6.1782245811, 0.0000000000, 5.0000000000, 5.0000000000, 0.1016500000
          24, 0.3354590033, 0.0051773874, 0.0000000000, 0.0000000000, 0.0000000000, 0.0837601259, 0.0051773874, 0.3354590033, 0.0000000000, 64.7931043835, -6.7065012851, -6.3394818742, -6.2958733996, -6.1802931792, 0.0000000000, 5.0000000000, 5.0000000000, 0.1058166667
          25, 0.3389695352, 0.0046173051, 0.0000000000, 0.0000000000, 0.0000000000, 0.0830908451, 0.0046173051, 0.3389695352, 0.0000000000, 73.4128515473, -6.7085224018, -6.3412520333, -6.2966927438, -6.1822055141, 0.0000000000, 5.0000000000, 5.0000000000, 0.1099666667
          26, 0.3421150627, 0.0041217072, 0.0000000000, 0.0000000000, 0.0000000000, 0.0824385551, 0.0041217072, 0.3421150627, 0.0000000000, 83.0032424398, -6.7106730318, -6.3426935578, -6.2970494097, -6.1842211447, 0.0000000000, 5.0000000000, 5.0000000000, 0.1141333333
          27, 0.3449247426, 0.0036944120, 0.0000000000, 0.0000000000, 0.0000000000, 0.0818261486, 0.0036944120, 0.3449247426, 0.0000000000, 93.3639090232, -6.7131360317, -6.3439321372, -6.2971510203, -6.1865441414, 0.0000000000, 5.0000000000, 5.0000000000, 0.1183000000
          28, 0.3474287238, 0.0033357069, 0.0000000000, 0.0000000000, 0.0000000000, 0.0812720041, 0.0033357069, 0.3474287238, 0.0000000000, 104.1544531804, -6.7160240808, -6.3451199827, -6.2971998390, -6.1893063797, 0.0000000000, 5.0000000000, 5.0000000000, 0.1222000000
          29, 0.3496584232, 0.0030445748, 0.0000000000, 0.0000000000, 0.0000000000, 0.0807893078, 0.0030445748, 0.3496584232, 0.0000000000, 114.8463877718, -6.7193825670, -6.3464183808, -6.2973682287, -6.1925674614, 0.0000000000, 5.0000000000, 5.0000000000, 0.1266166667
          30, 0.3516428827, 0.0028186531, 0.0000000000, 0.0000000000, 0.0000000000, 0.0803867675, 0.0028186531, 0.3516428827, 0.0000000000, 124.7556444364, -6.7231955652, -6.3479825280, -6.2977843732, -6.1963205355, 0.0000000000, 5.0000000000, 5.0000000000, 0.1307666667
