"Iteration","CLift","CDrag","CSideForce","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Linear_Solver_Iterations","CFL_Number","Time(min)"
           0, 1.1798278886, 0.7547648447, 0.0000000000, 0.0000000000, 0.0000000000, 0.3186679797, 0.4929714107, 1.3109702535, 0.0000000000, 1.5631728173, -4.5106991721, -5.8029708198, -6.4754963035, -3.9664623754, 0.0000000000, 5.0000000000, 5.0000000000, 0.0044333333
           1, 0.5300474272, 0.0545755965, 0.0000000000, 0.0000000000, 0.0000000000, -0.0131276057, -0.0568200680, 0.5298115237, 0.0000000000, 9.7121692011, -4.4521988934, -4.8514646994, -4.6521072942, -3.9021989683, 0.0000000000, 5.0000000000, 5.0000000000, 0.0091000000
           2, 0.7490985649, 0.1631006269, 0.0000000000, 0.0000000000, 0.0000000000, 0.0461319422, 0.0037901377, 0.7666394910, 0.0000000000, 4.5928613452, -4.8721527584, -5.1586044431, -4.9265077476, -4.3219644263, 0.0000000000, 5.0000000000, 5.0000000000, 0.0132666667
           3, 0.6469655126, 0.0899919546, 0.0000000000, 0.0000000000, 0.0000000000, -0.0106000978, -0.0464862792, 0.6515381434, 0.0000000000, 7.1891483579, -5.2554766512, -5.3913053739, -5.2720137655, -4.7165123194, 0.0000000000, 5.0000000000, 5.0000000000, 0.0176833333
           4, 0.7255144002, 0.1046986847, 0.0000000000, 0.0000000000, 0.0000000000, 0.0155258294, -0.0484321585, 0.7314282504, 0.0000000000, 6.9295464658, -5.6186901114, -5.5968576954, -5.5018148454, -5.0841569023, 0.0000000000, 5.0000000000, 5.0000000000, 0.0218500000
           5, 0.7812794581, 0.1089292886, 0.0000000000, 0.0000000000, 0.0000000000, 0.0270210979, -0.0558882109, 0.7868543000, 0.0000000000, 7.1723543626, -5.7875478207, -5.6900875217, -5.5936723629, -5.2539336966, 0.0000000000, 5.0000000000, 5.0000000000, 0.0260000000
           6, 0.8561492996, 0.1199603569, 0.0000000000, 0.0000000000, 0.0000000000, 0.0452812237, -0.0606645132, 0.8623815439, 0.0000000000, 7.1369352486, -5.9367310939, -5.7346745498, -5.6282502661, -5.4069021384, 0.0000000000, 5.0000000000, 5.0000000000, 0.0301666667
           7, 0.9224691458, 0.1279881026, 0.0000000000, 0.0000000000, 0.0000000000, 0.0582463922, -0.0666008644, 0.9289212045, 0.0000000000, 7.2074601241, -5.9955662458, -5.7420071840, -5.6391418010, -5.4644468955, 0.0000000000, 5.0000000000, 5.0000000000, 0.0351000000
           8, 0.9847296786, 0.1345836119, 0.0000000000, 0.0000000000, 0.0000000000, 0.0691811100, -0.0730941754, 0.9911924788, 0.0000000000, 7.3168617231, -6.0258708947, -5.7411219812, -5.6481978366, -5.4935750209, 0.0000000000, 5.0000000000, 5.0000000000, 0.0395333333
           9, 1.0434436208, 0.1399844424, 0.0000000000, 0.0000000000, 0.0000000000, 0.0788394195, -0.0800186810, 1.0497462763, 0.0000000000, 7.4539970500, -6.0431346707, -5.7385425042, -5.6570542977, -5.5091821303, 0.0000000000, 5.0000000000, 5.0000000000, 0.0442000000
